-- Logs begin at Fri 2022-07-22 00:27:43 UTC, end at Fri 2022-07-22 02:35:02 UTC. --
Jul 22 01:58:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 22 01:58:43 ubuntu dstat.sh[91932]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 22 01:58:43 ubuntu dstat.sh[91932]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 22 02:05:33 ubuntu dstat.sh[91932]: 22-07 02:05:33| 24   3  72   0   1|3057M  127M  183M 4385M| 200k  193k|   0   208k|   0  18.0 |2396  4352 |2.76 2.48 1.55|1.0   0   0|   0     0 |   0     0 | 21   95    0   42    0
Jul 22 02:05:34 ubuntu dstat.sh[91932]: 22-07 02:05:34| 21   8  68   1   0|3017M  167M  183M 4385M| 176k  165k|   0   943k|   0   101 |2797  4572 |2.76 2.48 1.55|1.0   0 105|   0     0 |   0     0 | 21   92    0   44    0
Jul 22 02:05:35 ubuntu dstat.sh[91932]: 22-07 02:05:35| 23   3  72   0   0|3055M  128M  183M 4385M|8564  1511 |   0   444k|   0  26.0 |1407  1906 |2.76 2.48 1.55|1.0   0 1.0|   0     0 |   0     0 | 21   92    0   42    0
Jul 22 02:05:36 ubuntu dstat.sh[91932]: 22-07 02:05:36| 24   5  70   0   0|3008M  175M  183M 4385M| 240k  235k|   0   348k|   0  24.0 |2334  4900 |2.76 2.48 1.55|1.0   0  75|   0     0 |   0     0 | 21   92    0   43    0
Jul 22 02:05:37 ubuntu dstat.sh[91932]: 22-07 02:05:37| 23   4  73   0   0|3050M  133M  183M 4385M|7333  1622 |   0     0 |   0     0 |1521  2198 |2.76 2.48 1.55|1.0   0 1.0|   0     0 |   0     0 | 21   92    0   43    0
Jul 22 02:05:38 ubuntu dstat.sh[91932]: 22-07 02:05:38| 26   3  66   2   0|3060M  123M  183M 4385M| 393k  386k|   0  1287k|   0   186 |4131  7561 |2.61 2.45 1.55|1.0   0   0|   0     0 |   0     0 | 21   94    0   43    0
Jul 22 02:05:39 ubuntu dstat.sh[91932]: 22-07 02:05:39| 23   6  68   1   0|3027M  156M  183M 4385M| 144k  138k|   0  1333k|   0   122 |2933  4769 |2.61 2.45 1.55|4.0   0  76|   0     0 |   0     0 | 21   92    0   44    0
Jul 22 02:05:40 ubuntu dstat.sh[91932]: 22-07 02:05:40| 24   4  73   0   0|3059M  124M  183M 4385M|  67k   59k|   0     0 |   0     0 |1362  2344 |2.61 2.45 1.55|1.0   0   0|   0     0 |   0     0 | 21   93    0   44    0
Jul 22 02:05:41 ubuntu dstat.sh[91932]: 22-07 02:05:41| 29   3  65   3   0|3061M  122M  183M 4386M| 587k  572k|   0  5912k|   0   411 |4600  7926 |2.61 2.45 1.55|1.0 1.0 3.0|   0     0 |   0     0 | 21   96    0   44    0
Jul 22 02:05:42 ubuntu dstat.sh[91932]: 22-07 02:05:42| 29   3  66   1   1|3065M  117M  183M 4386M| 654k  640k|   0  1185k|   0   153 |3508  6026 |2.61 2.45 1.55|1.0   0 1.0|   0     0 |   0     0 | 21   96    0   45    0
Jul 22 02:05:43 ubuntu dstat.sh[91932]: 22-07 02:05:43| 22   6  72   0   0|3045M  137M  183M 4386M|  11k 1622 |   0   324k|   0  18.0 |1689  2504 |2.49 2.43 1.54|1.0   0  71|   0     0 |   0     0 | 21   96    0   45    0
Jul 22 02:05:44 ubuntu dstat.sh[91932]: 22-07 02:05:44| 23   3  71   0   0|3070M  138M  183M 4362M| 272k  258k|   0   451k|   0  40.9 |2452  4706 |2.49 2.43 1.54|3.0   0   0|   0     0 |   0     0 | 21   98    0   46    0
Jul 22 02:05:45 ubuntu dstat.sh[91932]: 22-07 02:05:45| 21   8  67   1   0|3031M  176M  183M 4362M| 154k  146k|   0  1003k|   0   117 |3191  5268 |2.49 2.43 1.54|1.0   0 148|   0     0 |   0     0 | 21   96    0   47    0
Jul 22 02:05:46 ubuntu dstat.sh[91932]: 22-07 02:05:46| 27   4  68   1   0|3055M  152M  183M 4362M|  20k 1566 |   0  4660k|   0   282 |2020  2034 |2.49 2.43 1.54|1.0   0   0|   0     0 |   0     0 | 21   96    0   47    0
Jul 22 02:05:47 ubuntu dstat.sh[91932]: 22-07 02:05:47| 25   3  70   1   0|3078M  129M  183M 4362M| 271k  263k|   0  1608k|   0  95.0 |2402  4268 |2.49 2.43 1.54|1.0   0   0|   0     0 |   0     0 | 21   98    0   47    0
Jul 22 02:05:48 ubuntu dstat.sh[91932]: 22-07 02:05:48| 25   3  70   0   0|3094M  138M  183M 4338M| 430k  425k|   0   623k|   0  74.9 |2456  4063 |2.37 2.41 1.54|1.0   0   0|   0     0 |   0     0 | 21   98    0   47    0
Jul 22 02:05:49 ubuntu dstat.sh[91932]: 22-07 02:05:49| 27   3  69   1   0|3105M  125M  183M 4339M| 554k  547k|   0   949k|   0   100 |2965  5010 |2.37 2.41 1.54|1.0   0 3.0|   0     0 |   0     0 | 21  101    0   47    0
Jul 22 02:05:50 ubuntu dstat.sh[91932]: 22-07 02:05:50| 44  12  42   1   0|3055M  175M  183M 4339M| 809k  794k|  72k 1609k|3.99   162 |4564  9223 |2.37 2.41 1.54|3.0   0 227|   0     0 |   0     0 | 21   99    0   48    0
Jul 22 02:05:51 ubuntu dstat.sh[91932]: 22-07 02:05:51| 29   7  63   1   0|3092M  138M  183M 4339M| 131k  122k|  28k 1884k|2.00   227 |2893  4263 |2.37 2.41 1.54|3.0   0  66|   0     0 |   0     0 | 21   99    0   48    0
Jul 22 02:05:52 ubuntu dstat.sh[91932]: 22-07 02:05:52| 24   5  70   0   0|3116M  138M  183M 4316M| 243k  238k|   0   457k|   0  32.0 |2743  4944 |2.37 2.41 1.54|1.0   0   0|   0     0 |   0     0 | 21  101    0   48    0
Jul 22 02:05:53 ubuntu dstat.sh[91932]: 22-07 02:05:53| 14  15  71   1   0|3057M  197M  183M 4316M|  13k 4269 |   0   384k|   0  18.0 |2797  4856 |2.18 2.37 1.53|2.0   0 320|   0     0 |   0     0 | 21   99    0   49    0
Jul 22 02:05:54 ubuntu dstat.sh[91932]: 22-07 02:05:54| 13  20  66   0   0|3059M  195M  183M 4316M|6656  1619 |   0   388k|   0  25.0 |3425  5891 |2.18 2.37 1.53|1.0   0 284|   0     0 |   0     0 | 21   99    0   49    0
Jul 22 02:05:55 ubuntu dstat.sh[91932]: 22-07 02:05:55| 28  19  54   0   0|3086M  167M  183M 4316M|9448  1622 |   0   669k|   0  34.0 |3733  7311 |2.18 2.37 1.53|2.0   0 222|   0     0 |   0     0 | 21   99    0   49    0
Jul 22 02:05:56 ubuntu dstat.sh[91932]: 22-07 02:05:56| 34  20  44   0   0|3139M  138M  183M 4292M|8871  2576 |   0   560k|   0  30.0 |3105  5373 |2.18 2.37 1.53|2.0   0 363|   0     0 |   0     0 | 21   99    0   49    0
Jul 22 02:05:57 ubuntu dstat.sh[91932]: 22-07 02:05:57| 42  19  39   0   0|3163M  138M  183M 4269M|  27k   21k|   0    84k|   0  7.00 |4851  8206 |2.18 2.37 1.53|2.0   0 199|   0     0 |   0     0 | 21  102    0   49    0
Jul 22 02:05:58 ubuntu dstat.sh[91932]: 22-07 02:05:58| 54  24  20   0   0|3297M  135M  183M 4143M| 134k  120k|  76k  988k|2.00  55.0 |5704    12k|2.64 2.46 1.57|6.0   0 330|   0     0 |   0     0 | 23  111    0   40    0
Jul 22 02:05:59 ubuntu dstat.sh[91932]: 22-07 02:05:59| 56  23  22   0   0|3387M  136M  183M 4053M|6678  1622 |4100B   24k|1.00  6.01 |3351  5890 |2.64 2.46 1.57|5.0   0 445|   0     0 |   0     0 | 23  111    0   40    0
Jul 22 02:06:00 ubuntu dstat.sh[91932]: 22-07 02:06:00| 62  22  14   0   0|3436M  131M  183M 4009M|  17k 8378 |   0  3552k|   0   175 |7518    20k|2.64 2.46 1.57|5.0   0 142|   0     0 |   0     0 | 23  113    0   40    0
Jul 22 02:06:01 ubuntu dstat.sh[91932]: 22-07 02:06:01| 53  22  24   0   0|3508M  138M  183M 3931M|  64k   53k|4097B  424k|1.00  27.0 |3898  8937 |2.64 2.46 1.57|5.0   0 499|   0     0 |   0     0 | 23  127    0   40    0
Jul 22 02:06:02 ubuntu dstat.sh[91932]: 22-07 02:06:02| 33  23  42   0   0|3551M  126M  183M 3901M|9802  2156 |   0   232k|   0  8.00 |3216  6390 |2.64 2.46 1.57|2.0   0 396|   0     0 |   0     0 | 23  127    0   35    0
Jul 22 02:06:03 ubuntu dstat.sh[91932]: 22-07 02:06:03| 28  18  53   0   1|3559M  138M  183M 3880M|  19k   12k|   0   620k|   0  44.0 |4826  9629 |3.07 2.55 1.60|3.0   0 139|   0     0 |   0     0 | 24  127    0   35    0
Jul 22 02:06:04 ubuntu dstat.sh[91932]: 22-07 02:06:04| 32  23  44   0   0|3615M  125M  183M 3838M|  11k 3268 |   0  8195B|   0  2.00 |3315  5601 |3.07 2.55 1.60|3.0   0 375|   0     0 |   0     0 | 24  127    0   31    0
Jul 22 02:06:05 ubuntu dstat.sh[91932]: 22-07 02:06:05| 39  18  41   2   0|3654M  131M  183M 3794M|7734  2033 |   0    11M|   0   787 |4665  7142 |3.07 2.55 1.60|2.0   0 234|   0     0 |   0     0 | 24  127    0   31    0
Jul 22 02:06:06 ubuntu dstat.sh[91932]: 22-07 02:06:06| 48  24  27   0   0|3745M  127M  183M 3709M| 139k  133k| 152k  547k|2.99  24.9 |5571    16k|3.07 2.55 1.60|2.0   0 287|   0     0 |   0     0 | 24  139    0   30    0
Jul 22 02:06:07 ubuntu dstat.sh[91932]: 22-07 02:06:07| 32  24  44   0   0|3797M  137M  183M 3649M|9408  1623 |  52k   20k|3.01  5.01 |3414  5860 |3.07 2.55 1.60|2.0   0 410|   0     0 |   0     0 | 24  139    0   30    0
Jul 22 02:06:08 ubuntu dstat.sh[91932]: 22-07 02:06:08| 31  23  44   0   0|3827M  134M  183M 3623M| 111k  103k|   0   648k|   0  48.0 |3698  7179 |2.99 2.54 1.60|2.0   0 437|   0     0 |   0     0 | 24  147    0   30    0
Jul 22 02:06:09 ubuntu dstat.sh[91932]: 22-07 02:06:09| 27  22  49   0   0|3873M  132M  183M 3581M|  45k   29k|   0   544k|   0  37.0 |5570    15k|2.99 2.54 1.60|8.0   0 338|   0     0 |   0     0 | 24  153    0   30    0
Jul 22 02:06:10 ubuntu dstat.sh[91932]: 22-07 02:06:10| 26  17  56   0   0|3890M  132M  183M 3562M|  11k 1500 |   0     0 |   0     0 |3599  5964 |2.99 2.54 1.60|3.0   0 164|   0     0 |   0     0 | 24  153    0   30    0
Jul 22 02:06:11 ubuntu dstat.sh[91932]: 22-07 02:06:11| 45  11  44   0   0|3979M  130M  183M 3480M|  29k   22k|   0   708k|   0  58.0 |2509  3644 |2.99 2.54 1.60|3.0   0  26|   0     0 |   0     0 | 24  155    0   30    0
Jul 22 02:06:12 ubuntu dstat.sh[91932]: 22-07 02:06:12| 45   7  46   0   0|4065M  137M  183M 3390M|  12k 3620 |   0   188k|   0  11.0 |1856  2369 |2.99 2.54 1.60|2.0   0 1.0|   0     0 |   0     0 | 24  155    0   16    0
Jul 22 02:06:13 ubuntu dstat.sh[91932]: 22-07 02:06:13| 44   9  43   4   0|4117M  146M  183M 3330M|  80k   68k|  84k 7858k|6.00   684 |3135  3907 |3.15 2.58 1.62|2.0   0 6.0|   0     0 |   0     0 | 24  161    0   16    0
Jul 22 02:06:14 ubuntu dstat.sh[91932]: 22-07 02:06:14| 43  22  32   3   0|4050M  208M  183M 3336M|  79k   73k|3720k  581k|56.1  31.1 |5051    13k|3.15 2.58 1.62|3.0   0 361|   0     0 |   0     0 | 24  161    0   16    0
Jul 22 02:06:15 ubuntu dstat.sh[91932]: 22-07 02:06:15| 49  27  23   0   0|4082M  172M  183M 3339M|9438  1620 | 544k   68k|7.00  17.0 |4280  8395 |3.15 2.58 1.62|3.0   0 475|   0     0 |   0     0 | 24  161    0   16    0
Jul 22 02:06:16 ubuntu dstat.sh[91932]: 22-07 02:06:16| 55  25  19   0   0|4074M  212M  183M 3309M| 368k  358k| 222k  603k|7.93  40.6 |6723    19k|3.15 2.58 1.62|4.0   0 193|   0     0 |   0     0 | 24  178    0   17    0
Jul 22 02:06:17 ubuntu dstat.sh[91932]: 22-07 02:06:17| 74  20   6   0   0|4145M  137M  183M 3311M|  16k 7645 |8236B  261k|1.01  14.1 |3499  7058 |3.15 2.58 1.62|5.0   0 189|   0     0 |   0     0 | 24  178    0   17    0
Jul 22 02:06:18 ubuntu dstat.sh[91932]: 22-07 02:06:18| 74  21   3   1   0|4256M  142M  183M 3200M| 260k  254k| 104k   15M|4.01   621 |4815  8246 |3.38 2.64 1.65|4.0   0  45|   0     0 |   0     0 | 24  178    0   16    0
Jul 22 02:06:19 ubuntu dstat.sh[91932]: 22-07 02:06:19| 79  17   2   1   0|4286M  123M  183M 3189M|  92k   78k| 670k 1395k|14.0  56.8 |3929  9922 |3.38 2.64 1.65|4.0   0  51|   0     0 |   0     0 | 24  196    0   18    0
Jul 22 02:06:20 ubuntu dstat.sh[91932]: 22-07 02:06:20| 61  24  13   1   1|4338M  137M  183M 3124M| 501k  486k| 743k  939k|14.1  62.2 |9845    45k|3.38 2.64 1.65|4.0   0 329|   0     0 |   0     0 | 24  196    0   23    0
Jul 22 02:06:21 ubuntu dstat.sh[91932]: 22-07 02:06:21| 57  21  21   1   0|4314M  160M  183M 3124M| 416k  403k|  12k 1378k|1.99   138 |6888    14k|3.38 2.64 1.65| 30   0 265|   0     0 |   0     0 | 24  200    0   24    0
Jul 22 02:06:22 ubuntu dstat.sh[91932]: 22-07 02:06:22| 49  22  26   2   0|4382M  124M  183M 3094M| 147k  140k|  32k   18M|1.01   885 |6240  9261 |3.38 2.64 1.65|5.0   0 309|   0     0 |   0     0 | 24  202    0   23    0
Jul 22 02:06:23 ubuntu dstat.sh[91932]: 22-07 02:06:23| 55  21  21   2   0|4385M  151M  183M 3066M| 159k  152k| 396k 1071k|18.0  68.9 |4923  9664 |3.59 2.70 1.67|6.0   0 311|   0     0 |   0     0 | 24  200    0   23    0
Jul 22 02:06:24 ubuntu dstat.sh[91932]: 22-07 02:06:24| 63  24  12   1   0|4475M  141M  183M 2988M|  54k   49k|1230k  665k|34.1  37.1 |5030  9347 |3.59 2.70 1.67|4.0   0 303|   0     0 |   0     0 | 24  203    0   22    0
Jul 22 02:06:25 ubuntu dstat.sh[91932]: 22-07 02:06:25| 59  23  14   1   0|4472M  173M  183M 2961M| 298k  289k|  28k 7108k|4.00   640 |6979    16k|3.59 2.70 1.67|3.0   0 347|   0     0 |   0     0 | 24  204    0   24    0
Jul 22 02:06:26 ubuntu dstat.sh[91932]: 22-07 02:06:26| 68  22   9   0   0|4578M  139M  181M 2893M|  42k   35k|  76k  664k|8.00  39.0 |3861  9996 |3.59 2.70 1.67|6.0   0 207|   0     0 |   0     0 | 24  206    0   26    0
Jul 22 02:06:27 ubuntu dstat.sh[91932]: 22-07 02:06:27| 69  12  18   1   0|4645M  145M  180M 2826M| 320k  314k| 144k 7693k|1.99   740 |5196  8406 |3.59 2.70 1.67|5.0   0  15|   0     0 |   0     0 | 24  214    0   26    0
Jul 22 02:06:28 ubuntu dstat.sh[91932]: 22-07 02:06:28| 68   8  23   2   0|4723M  125M  178M 2771M| 344k  340k| 590k  381k|40.1  18.0 |3197  5784 |3.54 2.70 1.68|4.0   0 3.0|   0     0 |   0     0 | 24  219    0   26    0
Jul 22 02:06:29 ubuntu dstat.sh[91932]: 22-07 02:06:29| 64  14  21   1   0|4723M  176M  178M 2724M| 355k  342k| 247k  850k|7.98  76.8 |5164  9964 |3.54 2.70 1.68|5.0   0  14|   0     0 |   0     0 | 24  224    0   29    1
Jul 22 02:06:30 ubuntu dstat.sh[91932]: 22-07 02:06:30| 52  23  24   1   0|4700M  198M  178M 2724M|9294  1618 | 417k  505k|11.0  26.1 |3336  6225 |3.54 2.70 1.68|3.0   0 395|   0     0 |   0     0 | 24  224    0   28    0
Jul 22 02:06:31 ubuntu dstat.sh[91932]: 22-07 02:06:31| 55  21  21   0   0|4657M  240M  178M 2725M| 298k  289k| 364k 1028k|7.00  89.0 |5217    11k|3.54 2.70 1.68|3.0   0 346|   0     0 |   0     0 | 24  228    0   28    0
Jul 22 02:06:32 ubuntu dstat.sh[91932]: 22-07 02:06:32| 66  21  12   0   0|4781M  139M  177M 2702M|  12k 3964 | 424k  560k|8.00  31.0 |4173  7708 |3.54 2.70 1.68|7.0   0 123|   0     0 |   0     0 | 25  228    0   27    0
Jul 22 02:06:33 ubuntu dstat.sh[91932]: 22-07 02:06:33| 68  24   4   4   0|4830M  138M  179M 2662M| 291k  283k|  12M 1491k| 173   100 |5466    12k|3.90 2.79 1.71|6.0   0 198|   0     0 |   0     0 | 25  235    0   29    0
Jul 22 02:06:34 ubuntu dstat.sh[91932]: 22-07 02:06:34| 77  14   2   6   0|4935M  129M  176M 2572M|  25k   15k|4624k 8040k| 173   749 |5007  5795 |3.90 2.79 1.71|8.0   0  36|   0     0 |   0     0 | 25  236    0   28    0
Jul 22 02:06:35 ubuntu dstat.sh[91932]: 22-07 02:06:35| 73  14   9   2   0|4922M  163M  175M 2552M| 283k  274k|1218k 1102k|66.9  62.9 |4769  9585 |3.90 2.79 1.71|4.0   0 147|   0     0 |   0     0 | 25  234    0   31    0
Jul 22 02:06:36 ubuntu dstat.sh[91932]: 22-07 02:06:36| 44  10  43   1   0|4941M  144M  176M 2552M|  68k   63k| 300k  392k|5.00  19.0 |2242  3516 |3.90 2.79 1.71|6.0   0  64|   0     0 |   0     0 | 25  236    0   30    0
Jul 22 02:06:37 ubuntu dstat.sh[91932]: 22-07 02:06:37| 46   7  45   0   0|4912M  172M  176M 2553M| 239k  229k| 468k 1604k|16.0   134 |3310  5852 |3.90 2.79 1.71|5.0   0  12|   0     0 |   0     0 | 25  234    0   31    0
Jul 22 02:06:38 ubuntu dstat.sh[91932]: 22-07 02:06:38| 44   9  47   0   0|4942M  142M  176M 2553M|  79k   69k| 256k  168k|2.00  15.0 |2385  3684 |3.74 2.78 1.71|4.0   0 4.0|   0     0 |   0     0 | 25  235    0   31    0
Jul 22 02:06:39 ubuntu dstat.sh[91932]: 22-07 02:06:39| 38   7  54   2   0|4891M  193M  176M 2553M| 229k  211k| 516k  909k|5.00  76.1 |3053  5558 |3.74 2.78 1.71|2.0   0  42|   0     0 |   0     0 | 25  240    0   32    0
Jul 22 02:06:40 ubuntu dstat.sh[91932]: 22-07 02:06:40| 22   6  71   0   1|4860M  224M  176M 2553M|  39k 7776 | 277k   88k|6.02  6.02 |1948  2645 |3.74 2.78 1.71|2.0   0 7.0|   0     0 |   0     0 | 25  239    0   33    0
Jul 22 02:06:41 ubuntu dstat.sh[91932]: 22-07 02:06:41| 22   5  70   1   0|4869M  215M  176M 2553M| 531k   33k| 283k  507k|6.99  54.9 |3046  3918 |3.74 2.78 1.71|2.0   0 7.0|   0     0 |   0     0 | 25  241    0   32    0
Jul 22 02:06:42 ubuntu dstat.sh[91932]: 22-07 02:06:42| 23   5  69   0   0|4872M  209M  176M 2556M|2455k   56k| 256k  160k|2.00  8.99 |4669  4018 |3.74 2.78 1.71|3.0   0 5.0|   0     0 |   0     0 | 25  241    0   32    0
Jul 22 02:06:43 ubuntu dstat.sh[91932]: 22-07 02:06:43| 24   7  69   0   0|4885M  193M  176M 2559M|3270k   54k| 256k  220k|2.00  22.0 |5048  4291 |3.52 2.75 1.71|2.0   0 4.0|   0     0 |   0     0 | 25  241    0   31    0
Jul 22 02:06:44 ubuntu dstat.sh[91932]: 22-07 02:06:44| 23   6  69   0   1|4896M  179M  176M 2562M|3747k  108k| 513k  365k|4.01  41.1 |5874  5193 |3.52 2.75 1.71|2.0   0 8.0|   0     0 |   0     0 | 25  247    0   31    0
Jul 22 02:06:45 ubuntu dstat.sh[91932]: 22-07 02:06:45| 24   5  69   0   0|4872M  199M  176M 2566M|4355k   65k| 323k  124k|13.0  9.97 |6030  4557 |3.52 2.75 1.71|3.0   0 6.0|   0     0 |   0     0 | 25  247    0   30    0
Jul 22 02:06:46 ubuntu dstat.sh[91932]: 22-07 02:06:46| 30  12  58   0   0|4878M  188M  176M 2571M|2781k   46k|2271k   72k|38.0  4.00 |4115  3541 |3.52 2.75 1.71|3.0   0 128|   0     0 |   0     0 | 25  246    0   30    0
Jul 22 02:06:47 ubuntu dstat.sh[91932]: 22-07 02:06:47| 42  12  46   1   0|4913M  153M  176M 2571M|  55k   48k| 256k  556k|2.00  48.0 |3289  5267 |3.52 2.75 1.71|2.0   0 131|   0     0 |   0     0 | 25  249    0   29    0
Jul 22 02:06:48 ubuntu dstat.sh[91932]: 22-07 02:06:48| 43   8  48   0   0|4940M  150M  175M 2549M| 196k  189k| 256k   80k|2.00  6.00 |2637  4559 |3.40 2.73 1.71|2.0   0 4.0|   0     0 |   0     0 | 25  255    0   30    0
Jul 22 02:06:49 ubuntu dstat.sh[91932]: 22-07 02:06:49| 46   7  46   0   0|4948M  141M  175M 2549M| 490k  486k| 256k  360k|2.00  30.0 |4539  8011 |3.40 2.73 1.71|2.0   0 5.0|   0     0 |   0     0 | 25  255    0   30    0
Jul 22 02:06:50 ubuntu dstat.sh[91932]: 22-07 02:06:50| 46   9  45   1   0|4976M  137M  175M 2527M|  11M   11M| 256k  441k|2.00  42.1 |4140  7658 |3.40 2.73 1.71|3.0   0 7.0|   0     0 |   0     0 | 25  260    0   31    0
Jul 22 02:06:51 ubuntu dstat.sh[91932]: 22-07 02:06:51| 28   5  63   1   0|4951M  162M  175M 2527M| 519k  511k| 255k  706k|2.00  76.8 |4346  8763 |3.40 2.73 1.71|1.0   0 7.0|   0     0 |   0     0 | 25  265    0   31    0
Jul 22 02:06:52 ubuntu dstat.sh[91932]: 22-07 02:06:52| 31   6  61   1   0|4950M  147M  175M 2543M|  56M   56M|   0    16M|   0  50.1 |5296  9592 |3.40 2.73 1.71|1.0   0  22|   0     0 |   0     0 | 25  272    0   38    0
Jul 22 02:06:53 ubuntu dstat.sh[91932]: 22-07 02:06:53| 15  17  65   1   0|4893M  204M  175M 2543M|  51k   42k|  44k  619k|3.99  58.9 |3847  6443 |3.37 2.74 1.72|1.0   0 352|   0     0 |   0     0 | 25  263    0   42    0
Jul 22 02:06:54 ubuntu dstat.sh[91932]: 22-07 02:06:54| 22   6  70   0   0|4928M  169M  175M 2543M|  12k 7490 |4092B  368k|1.00  30.0 |2370  3956 |3.37 2.74 1.72|1.0   0 113|   0     0 |   0     0 | 25  263    0   42    0
Jul 22 02:06:55 ubuntu dstat.sh[91932]: 22-07 02:06:55| 17   2  79   0   0|4950M  147M  175M 2543M|8187  2285 |   0   248k|   0  15.0 |1676  2508 |3.37 2.74 1.72|  0   0   0|   0     0 |   0     0 | 25  264    0   42    0
Jul 22 02:06:56 ubuntu dstat.sh[91932]: 22-07 02:06:56|  4   1  92   0   0|4950M  146M  175M 2543M|9090  2670 |   0   916k|   0  53.0 |1718  2626 |3.37 2.74 1.72|1.0   0   0|   0     0 |   0     0 | 25  263    1   42    0
Jul 22 02:06:57 ubuntu dstat.sh[91932]: 22-07 02:06:57| 15  15  68   1   0|4892M  204M  175M 2544M|  25k   18k|4102B  589k|1.00  51.1 |3487  6036 |3.37 2.74 1.72|1.0   0 308|   0     0 |   0     0 | 25  263    0   42    0
Jul 22 02:06:58 ubuntu dstat.sh[91932]: 22-07 02:06:58| 14  15  69   1   0|4892M  204M  175M 2544M|  11k 7377 |  28k  344k|2.00  31.0 |3432  5856 |3.10 2.69 1.71|  0   0 355|   0     0 |   0     0 | 25  263    0   42    0
Jul 22 02:06:59 ubuntu dstat.sh[91932]: 22-07 02:06:59|  3   2  93   0   0|4896M  200M  175M 2544M|  12k 6516 |   0   100k|   0  5.99 |1581  2510 |3.10 2.69 1.71|1.0   0 9.0|   0     0 |   0     0 | 25  263    0   42    0
Jul 22 02:07:00 ubuntu dstat.sh[91932]: 22-07 02:07:00| 26   5  68   2   0|4938M  158M  175M 2544M|  21k   12k|   0   449k|   0  48.1 |2030  3197 |3.10 2.69 1.71|3.0   0  22|   0     0 |   0     0 | 25  267    0   43    0
Jul 22 02:07:01 ubuntu dstat.sh[91932]: 22-07 02:07:01| 28   3  65   1   0|4952M  144M  175M 2544M| 291k  279k|  88k  980k|8.00   101 |3945  6813 |3.10 2.69 1.71|1.0   0 5.0|   0     0 |   0     0 | 25  275    0   43    0
Jul 22 02:07:02 ubuntu dstat.sh[91932]: 22-07 02:07:02| 15  15  69   1   1|4896M  199M  175M 2544M|  12k 1621 | 136k  432k|6.00  26.0 |2869  4431 |3.10 2.69 1.71|1.0   0 209|   0     0 |   0     0 | 25  275    0   43    0
Jul 22 02:07:03 ubuntu dstat.sh[91932]: 22-07 02:07:03| 15  16  68   0   0|4896M  199M  175M 2544M|  29k   13k|   0   528k|   0  38.0 |3274  5328 |2.85 2.65 1.70|1.0   0 208|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:04 ubuntu dstat.sh[91932]: 22-07 02:07:04| 17  14  67   0   0|4910M  184M  175M 2545M|  23k   15k|4088B  763k|1.00  60.9 |3197  5059 |2.85 2.65 1.70|1.0   0 188|   0     0 |   0     0 | 25  277    0   44    0
Jul 22 02:07:05 ubuntu dstat.sh[91932]: 22-07 02:07:05| 25   4  68   3   0|4951M  144M  175M 2545M|6774  2195 |   0  8595k|   0   789 |3213  2565 |2.85 2.65 1.70|1.0   0 2.0|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:06 ubuntu dstat.sh[91932]: 22-07 02:07:06| 26   4  70   0   0|4991M  140M  173M 2511M|5438  1849 | 104k 1380k|1.00  70.2 |1789  2564 |2.85 2.65 1.70|1.0   0   0|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:07 ubuntu dstat.sh[91932]: 22-07 02:07:07| 25   3  68   1   0|5015M  138M  173M 2491M|  54k   48k|  28k  842k|1.99  83.8 |2520  3926 |2.85 2.65 1.70|2.0   0 2.0|   0     0 |   0     0 | 25  281    0   43    0
Jul 22 02:07:08 ubuntu dstat.sh[91932]: 22-07 02:07:08| 26   4  71   0   1|4933M  220M  173M 2491M|  15k 6462 |   0   269k|   0  23.1 |1862  2710 |2.70 2.62 1.70|2.0   0 6.0|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:09 ubuntu dstat.sh[91932]: 22-07 02:07:09| 23   3  71   1   0|4978M  175M  173M 2491M|6643  2958 |  20k  207k|3.99  16.0 |1629  2309 |2.70 2.62 1.70|2.0   0   0|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:10 ubuntu dstat.sh[91932]: 22-07 02:07:10| 26   4  70   0   0|5008M  144M  173M 2491M| 202k  197k|8209B  798k|2.00  26.1 |2891  4682 |2.70 2.62 1.70|1.0   0 6.0|   0     0 |   0     0 | 25  283    0   43    0
Jul 22 02:07:11 ubuntu dstat.sh[91932]: 22-07 02:07:11| 26   4  68   1   0|4923M  229M  173M 2491M|  35k   26k| 124k  535k|4.99  61.8 |2681  4238 |2.70 2.62 1.70|1.0   0  23|   0     0 |   0     0 | 25  277    0   43    0
Jul 22 02:07:12 ubuntu dstat.sh[91932]: 22-07 02:07:12| 26   3  70   0   0|4957M  195M  173M 2491M|  15k 5514 |   0   176k|   0  11.0 |1795  2537 |2.70 2.62 1.70|1.0   0   0|   0     0 |   0     0 | 25  277    0   43    0
