-- Logs begin at Thu 2022-05-12 19:17:07 UTC, end at Thu 2022-05-12 20:56:07 UTC. --
May 12 20:17:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 12 20:17:53 ubuntu dstat.sh[79421]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 12 20:17:53 ubuntu dstat.sh[79421]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 20:30:35 ubuntu dstat.sh[79421]: 12-05 20:30:35| 11  20  63   3   0|5155M  348M  195M 2163M|  28k   11k|   0  1045k|   0   109 |4420  7743 |2.78 2.12 1.63|2.0   0 562|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:36 ubuntu dstat.sh[79421]: 12-05 20:30:36| 11  21  66   1   0|5142M  361M  195M 2163M|  19k 1516 |   0   461k|   0  69.2 |3965  6681 |2.63 2.10 1.62|2.0   0 542|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:37 ubuntu dstat.sh[79421]: 12-05 20:30:37| 12  18  64   2   0|5142M  361M  195M 2164M|  33k   20k|   0  2026k|   0   235 |4565  7657 |2.63 2.10 1.62|3.0   0 599|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:38 ubuntu dstat.sh[79421]: 12-05 20:30:38| 14  19  66   1   0|5143M  360M  195M 2163M|  44k   11k|   0   777k|   0  77.1 |4203  7129 |2.63 2.10 1.62|1.0   0 544|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:39 ubuntu dstat.sh[79421]: 12-05 20:30:39| 13  19  66   0   0|5143M  360M  195M 2163M|  33k 7850 |   0   860k|   0  80.0 |4094  7076 |2.63 2.10 1.62|2.0   0 570|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:40 ubuntu dstat.sh[79421]: 12-05 20:30:40| 12  19  67   0   0|5143M  360M  195M 2164M|  18k 1855 |   0   676k|   0  65.0 |3846  6567 |2.63 2.10 1.62|2.0   0 537|   0     0 |   0     0 | 24  220    0   56    0
May 12 20:30:41 ubuntu dstat.sh[79421]: 12-05 20:30:41| 20  20  54   4   0|5148M  354M  195M 2164M|  48k 6401 | 641k 1053k|19.0  70.1 |7619    17k|2.50 2.08 1.62|3.0   0 488|   0     0 |   0     0 | 24  220    0   57    0
May 12 20:30:42 ubuntu dstat.sh[79421]: 12-05 20:30:42| 52  20  28   1   0|4743M  758M  195M 2164M|  38k   19k|   0   928k|   0  55.0 |4252    27k|2.50 2.08 1.62|5.0 1.0  74|   0     0 |   0     0 | 25  178    0   69    0
May 12 20:30:43 ubuntu dstat.sh[79421]: 12-05 20:30:43| 46  16  36   1   0|4665M  836M  195M 2165M|  24k 8127 |  56k  471k|1.00  42.9 |3773  6377 |2.50 2.08 1.62|4.0   0 244|   0     0 |   0     0 | 24  167    0   71    0
May 12 20:30:44 ubuntu dstat.sh[79421]: 12-05 20:30:44| 44   8  47   1   0|4755M  746M  195M 2165M|  16k 1804 |  96k 8209B|7.01  2.00 |2264  2938 |2.50 2.08 1.62|3.0   0  10|   0     0 |   0     0 | 24  167    0   71    0
May 12 20:30:45 ubuntu dstat.sh[79421]: 12-05 20:30:45| 51   7  40   1   0|4834M  666M  195M 2166M| 173k  160k| 355k  950k|46.9  63.8 |3825  8002 |2.50 2.08 1.62|2.0   0 5.0|   0     0 |   0     0 | 24  175    0   69    0
May 12 20:30:46 ubuntu dstat.sh[79421]: 12-05 20:30:46| 37   8  46  10   0|4910M  588M  195M 2167M|  23k 1746 | 936k  112k| 117  3.00 |2573  3856 |2.46 2.08 1.62|4.0 1.0 3.0|   0     0 |   0     0 | 24  175    0   69    0
May 12 20:30:47 ubuntu dstat.sh[79421]: 12-05 20:30:47| 48   7  41   4   0|4914M  584M  195M 2167M| 814k  793k|  88k   12M|3.01  1040 |4186  5770 |2.46 2.08 1.62|3.0   0 2.0|   0     0 |   0     0 | 24  177    0   69    0
May 12 20:30:48 ubuntu dstat.sh[79421]: 12-05 20:30:48| 29   2  69   0   0|4959M  539M  195M 2167M|  29k 7834 |   0   451k|   0  37.9 |2419  3640 |2.46 2.08 1.62|6.0   0   0|   0     0 |   0     0 | 24  177    0   69    0
May 12 20:30:49 ubuntu dstat.sh[79421]: 12-05 20:30:49| 28   2  66   3   0|4912M  586M  196M 2168M|  72k   51k|   0  1320k|   0  82.0 |3004  4591 |2.46 2.08 1.62|4.0   0   0|   0     0 |   0     0 | 24  177    0   69    0
May 12 20:30:50 ubuntu dstat.sh[79421]: 12-05 20:30:50| 36   8  48   8   0|4954M  541M  196M 2170M| 492k  473k|   0  2863k|   0   176 |5718    12k|2.46 2.08 1.62|4.0   0 2.0|   0     0 |   0     0 | 25  189    0   59    0
May 12 20:30:51 ubuntu dstat.sh[79421]: 12-05 20:30:51| 38   9  48   4   0|5035M  458M  196M 2171M| 524k  509k|  84k  587k|7.99  51.9 |6147    11k|2.35 2.06 1.62|2.0   0 5.0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:52 ubuntu dstat.sh[79421]: 12-05 20:30:52|  4   1  92   0   0|5035M  458M  196M 2171M|  39k   21k|   0  1285k|   0   137 |2636  3783 |2.35 2.06 1.62|  0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:53 ubuntu dstat.sh[79421]: 12-05 20:30:53|  4   1  94   0   0|5035M  458M  196M 2171M|  23k 5594 |   0   244k|   0  11.0 |1860  2608 |2.35 2.06 1.62|1.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:54 ubuntu dstat.sh[79421]: 12-05 20:30:54|  7   2  88   2   0|5034M  459M  196M 2172M|  28k 1621 |   0  5067k|   0   286 |2605  3952 |2.35 2.06 1.62|  0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:55 ubuntu dstat.sh[79421]: 12-05 20:30:55|  4   1  91   1   0|5034M  459M  196M 2172M|  40k   25k|   0   416k|   0  44.0 |2343  3603 |2.35 2.06 1.62|1.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:56 ubuntu dstat.sh[79421]: 12-05 20:30:56|  8   1  90   0   0|5034M  459M  196M 2172M| 104k   89k|   0     0 |   0     0 |2810  5476 |2.24 2.04 1.62|  0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:57 ubuntu dstat.sh[79421]: 12-05 20:30:57|  4   1  94   0   0|5034M  459M  196M 2172M|  24k 7842 |   0    96k|   0  12.0 |1975  3041 |2.24 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:58 ubuntu dstat.sh[79421]: 12-05 20:30:58|  4   1  95   0   0|5034M  458M  196M 2172M|  22k 7295 |   0    80k|   0  12.0 |1884  2928 |2.24 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:30:59 ubuntu dstat.sh[79421]: 12-05 20:30:59|  4   0  94   0   0|5035M  458M  196M 2172M|  29k 7796 |   0   172k|   0  21.0 |1987  3189 |2.24 2.04 1.62|2.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:31:00 ubuntu dstat.sh[79421]: 12-05 20:31:00|  3   0  95   0   0|5035M  458M  196M 2172M|  17k 2077 |   0     0 |   0     0 |1783  2736 |2.24 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  202    0   64    0
May 12 20:31:01 ubuntu dstat.sh[79421]: 12-05 20:31:01| 15   3  81   1   0|5044M  449M  196M 2172M| 259k  239k|   0   933k|   0  75.1 |2708  4394 |2.22 2.04 1.62|2.0   0 2.0|   0     0 |   0     0 | 25  204    0   65    0
May 12 20:31:02 ubuntu dstat.sh[79421]: 12-05 20:31:02| 25   2  72   1   1|5055M  438M  196M 2172M| 359k  345k|   0   188k|   0  25.0 |2857  4050 |2.22 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  204    0   65    0
May 12 20:31:03 ubuntu dstat.sh[79421]: 12-05 20:31:03|  3   1  95   0   0|5055M  438M  196M 2172M|  18k 1901 |   0   148k|   0  2.00 |1746  2480 |2.22 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  204    0   65    0
May 12 20:31:04 ubuntu dstat.sh[79421]: 12-05 20:31:04|  3   1  95   0   0|5055M  438M  196M 2172M|  33k 1620 |   0     0 |   0     0 |1792  2415 |2.22 2.04 1.62|3.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:05 ubuntu dstat.sh[79421]: 12-05 20:31:05|  3   2  91   1   0|5055M  438M  196M 2172M|  31k   10k|   0   647k|   0  54.9 |2230  3321 |2.22 2.04 1.62|1.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:06 ubuntu dstat.sh[79421]: 12-05 20:31:06|  3   1  95   0   0|5055M  438M  196M 2172M|  15k 1624 |   0     0 |   0     0 |1714  2343 |2.04 2.01 1.61|5.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:07 ubuntu dstat.sh[79421]: 12-05 20:31:07| 12   4  83   0   0|5057M  436M  196M 2172M|  26k   14k|   0   248k|   0  24.0 |2731  7412 |2.04 2.01 1.61|2.0   0  34|   0     0 |   0     0 | 25  204    0   65    0
May 12 20:31:08 ubuntu dstat.sh[79421]: 12-05 20:31:08|  4   1  94   0   0|5057M  436M  196M 2172M|  27k   11k|   0    80k|   0  12.0 |1994  2961 |2.04 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:09 ubuntu dstat.sh[79421]: 12-05 20:31:09|  4   1  94   0   0|5056M  436M  196M 2172M|  33k 7846 |   0    84k|   0  12.0 |1965  2934 |2.04 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:10 ubuntu dstat.sh[79421]: 12-05 20:31:10|  3   1  95   0   0|5057M  436M  196M 2172M|  17k 1708 |   0  4100B|   0  1.00 |1716  2655 |2.04 2.01 1.61|1.0   0   0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:11 ubuntu dstat.sh[79421]: 12-05 20:31:11|  2   1  93   0   0|5057M  436M  196M 2172M|  17k 1620 |   0   596k|   0  41.0 |1995  3234 |1.96 1.99 1.61|1.0   0 2.0|   0     0 |   0     0 | 25  204    0   64    0
May 12 20:31:12 ubuntu dstat.sh[79421]: 12-05 20:31:12|  4   2  92   1   0|5057M  436M  196M 2172M|  30k   15k|   0   168k|   0  24.0 |2262  3422 |1.96 1.99 1.61|1.0   0   0|   0     0 |   0     0 | 25  204    0   63    0
May 12 20:31:13 ubuntu dstat.sh[79421]: 12-05 20:31:13| 10  15  74   0   1|5059M  434M  196M 2172M|  22k 1567 |   0  1341k|   0   169 |3658  5543 |1.96 1.99 1.61|2.0   0 344|   0     0 |   0     0 | 25  204    0   63    0
May 12 20:31:14 ubuntu dstat.sh[79421]: 12-05 20:31:14| 22   4  71   2   0|5097M  395M  196M 2172M|  20k 1655 | 267k  410k|45.8  27.9 |2182  2976 |1.96 1.99 1.61|2.0   0 2.0|   0     0 |   0     0 | 25  204    0   63    0
May 12 20:31:15 ubuntu dstat.sh[79421]: 12-05 20:31:15| 28   5  64   3   0|5121M  370M  196M 2172M| 311k  286k| 161k 4544k|26.1   321 |4346  7068 |1.96 1.99 1.61|1.0   0 2.0|   0     0 |   0     0 | 25  211    0   63    0
May 12 20:31:16 ubuntu dstat.sh[79421]: 12-05 20:31:16| 25   3  69   1   0|5119M  373M  196M 2173M| 138k   90k|   0   467k|   0  59.9 |2736  4083 |1.88 1.97 1.60|1.0   0 6.0|   0     0 |   0     0 | 25  209    0   64    0
May 12 20:31:17 ubuntu dstat.sh[79421]: 12-05 20:31:17| 27   3  68   1   0|5150M  342M  196M 2173M| 190k  169k|   0   392k|   0  54.0 |2952  4490 |1.88 1.97 1.60|3.0   0   0|   0     0 |   0     0 | 25  213    0   64    0
May 12 20:31:18 ubuntu dstat.sh[79421]: 12-05 20:31:18| 28   3  65   4   0|5162M  329M  196M 2173M| 406k  386k|   0  8069k|   0   799 |4420  5308 |1.88 1.97 1.60|2.0   0 2.0|   0     0 |   0     0 | 25  216    0   63    0
May 12 20:31:19 ubuntu dstat.sh[79421]: 12-05 20:31:19| 23   5  66   5   0|5156M  336M  196M 2173M| 190k  169k| 165k  810k|9.03  74.2 |2931  4710 |1.88 1.97 1.60|2.0   0  22|   0     0 |   0     0 | 25  217    0   67    0
May 12 20:31:20 ubuntu dstat.sh[79421]: 12-05 20:31:20| 14  15  69   0   0|5125M  366M  196M 2173M| 140k  124k|   0     0 |   0     0 |3575  5718 |1.88 1.97 1.60|4.0   0 329|   0     0 |   0     0 | 25  214    0   68    0
May 12 20:31:21 ubuntu dstat.sh[79421]: 12-05 20:31:21| 18  11  69   0   0|5153M  338M  196M 2173M|  34k 4428 |   0   636k|   0  44.0 |3124  4900 |1.81 1.96 1.60|1.0   0 165|   0     0 |   0     0 | 25  214    0   70    0
May 12 20:31:22 ubuntu dstat.sh[79421]: 12-05 20:31:22| 22   4  68   4   0|5194M  297M  196M 2174M|  38k   20k| 472k  963k|23.0  51.0 |2684  3969 |1.81 1.96 1.60|5.0   0 3.0|   0     0 |   0     0 | 25  214    0   65    0
May 12 20:31:23 ubuntu dstat.sh[79421]: 12-05 20:31:23| 24   4  71   0   0|5228M  262M  196M 2174M|  19k 5143 |  16k  500k|3.00  27.0 |1981  2806 |1.81 1.96 1.60|2.0   0 1.0|   0     0 |   0     0 | 25  214    0   65    0
May 12 20:31:24 ubuntu dstat.sh[79421]: 12-05 20:31:24| 30   5  63   1   0|5193M  294M  196M 2177M|  19k 1676 |   0  3232k|   0   167 |2804  6612 |1.81 1.96 1.60|2.0   0 4.0|   0     0 |   0     0 | 25  214    0   52    0
May 12 20:31:25 ubuntu dstat.sh[79421]: 12-05 20:31:25| 28   6  65   0   0|5232M  254M  196M 2178M|  52k   27k|   0   484k|   0  48.0 |2699  3974 |1.81 1.96 1.60|2.0   0 4.0|   0     0 |   0     0 | 25  214    0   52    0
May 12 20:31:26 ubuntu dstat.sh[79421]: 12-05 20:31:26| 29   6  63   1   0|5238M  248M  196M 2177M| 238k  225k|   0   718k|   0  54.1 |3844  6451 |1.91 1.97 1.61|1.0   0   0|   0     0 |   0     0 | 25  216    0   55    0
May 12 20:31:27 ubuntu dstat.sh[79421]: 12-05 20:31:27| 30   1  61   5   0|5241M  246M  197M 2177M| 452k  427k|   0  2292k|   0   276 |5018  8731 |1.91 1.97 1.61|2.0   0   0|   0     0 |   0     0 | 25  216    0   56    0
May 12 20:31:28 ubuntu dstat.sh[79421]: 12-05 20:31:28| 27   4  62   5   0|5241M  244M  197M 2177M| 523k  495k|   0  3672k|   0   398 |5923  9639 |1.91 1.97 1.61|1.0 1.0   0|   0     0 |   0     0 | 25  216    0   58    0
May 12 20:31:29 ubuntu dstat.sh[79421]: 12-05 20:31:29| 29   4  65   3   1|5247M  239M  197M 2177M| 459k  437k|   0  2017k|   0   230 |4583  7884 |1.91 1.97 1.61|1.0   0   0|   0     0 |   0     0 | 25  216    0   62    0
May 12 20:31:30 ubuntu dstat.sh[79421]: 12-05 20:31:30| 26   4  66   1   0|5257M  228M  197M 2178M| 522k  502k|  52k 1066k|1.00  69.9 |3328  5423 |1.91 1.97 1.61|3.0   0 4.0|   0     0 |   0     0 | 25  224    0   65    0
May 12 20:31:31 ubuntu dstat.sh[79421]: 12-05 20:31:31| 29   4  62   4   0|5282M  203M  197M 2178M| 422k  403k|  92k 1980k|2.00   218 |5054  8438 |1.83 1.96 1.60|3.0   0 5.0|   0     0 |   0     0 | 25  236    0   68    0
May 12 20:31:32 ubuntu dstat.sh[79421]: 12-05 20:31:32| 40   5  52   3   0|5295M  189M  197M 2178M| 843k  827k|  92k 1902k|2.00   193 |5514  9421 |1.83 1.96 1.60|5.0   0 1.0|   0     0 |   0     0 | 25  244    0   73    0
May 12 20:31:33 ubuntu dstat.sh[79421]: 12-05 20:31:33| 47  11  34   7   0|5322M  146M  197M 2194M|  66M   66M|  17k   34M|6.00   372 |5945    11k|1.83 1.96 1.60|3.0   0  19|   0     0 |   0     0 | 25  241    0   74    0
May 12 20:31:34 ubuntu dstat.sh[79421]: 12-05 20:31:34| 55   8  36   2   0|5367M  125M  197M 2172M| 550k  523k|  60k 1095k|4.99  89.9 |4306  6758 |1.83 1.96 1.60|5.0   0 7.0|   0     0 |   0     0 | 25  242    0   74    0
May 12 20:31:35 ubuntu dstat.sh[79421]: 12-05 20:31:35| 35   6  43  14   0|5363M  189M  193M 2118M| 380k  352k| 300k   26M|23.0   788 |4880  5377 |1.83 1.96 1.60|1.0 2.0 2.0|   0     0 |   0     0 | 25  245    0   74    0
May 12 20:31:36 ubuntu dstat.sh[79421]: 12-05 20:31:36| 19   8  65   8   0|5378M  173M  193M 2119M| 109k   87k| 128k  993k|9.01  46.1 |2956  4342 |1.77 1.94 1.60|4.0   0  18|   0     0 |   0     0 | 25  244    0   75    0
May 12 20:31:37 ubuntu dstat.sh[79421]: 12-05 20:31:37| 29   4  66   0   0|5413M  138M  193M 2119M| 127k  113k|   0   640k|   0  42.0 |2465  3699 |1.77 1.94 1.60|3.0   0 2.0|   0     0 |   0     0 | 25  244    0   75    0
May 12 20:31:38 ubuntu dstat.sh[79421]: 12-05 20:31:38| 27   7  64   2   0|5413M  185M  192M 2074M| 126k  112k| 463k  590k|45.9  41.9 |2675  4003 |1.77 1.94 1.60|9.0   0 7.0|   0     0 |   0     0 | 25  244    0   75    0
May 12 20:31:39 ubuntu dstat.sh[79421]: 12-05 20:31:39| 23   5  65   7   0|5427M  169M  192M 2077M| 217k  197k|2177k  726k|67.2  49.1 |2736  3997 |1.77 1.94 1.60|2.0   0 9.0|   0     0 |   0     0 | 25  244    0   77    0
May 12 20:31:40 ubuntu dstat.sh[79421]: 12-05 20:31:40| 27   5  65   0   0|5425M  169M  192M 2078M| 124k  102k| 787k  768k|14.8  39.6 |2338  3300 |1.77 1.94 1.60| 18   0  16|   0     0 |   0     0 | 25  244    0   77    0
May 12 20:31:41 ubuntu dstat.sh[79421]: 12-05 20:31:41| 45  13  31  11   0|5488M  136M  191M 2051M| 397k  378k|  12M 1321k| 167  90.9 |5000  8963 |2.02 1.99 1.62|2.0   0  23|   0     0 |   0     0 | 26  245    0   77    0
May 12 20:31:42 ubuntu dstat.sh[79421]: 12-05 20:31:42| 48  17  33   1   0|5496M  212M  188M 1972M| 328k  309k|1106k 1402k|71.1   116 |6627    11k|2.02 1.99 1.62|5.0 2.0 3.0|   0     0 |   0     0 | 26  248    0   77    0
May 12 20:31:43 ubuntu dstat.sh[79421]: 12-05 20:31:43| 62   6  20   9   0|5543M  163M  188M 1973M| 248k  227k|  19M 1148k| 667  85.0 |8048    14k|2.02 1.99 1.62|2.0 1.0 1.0|   0     0 |   0     0 | 26  252    0   62    0
May 12 20:31:44 ubuntu dstat.sh[79421]: 12-05 20:31:44| 56   6  35   2   0|5626M  132M  187M 1924M| 334k  318k|   0  1873k|   0   207 |4794  8390 |2.02 1.99 1.62|7.0 1.0 3.0|   0     0 |   0     0 | 26  258    0   64    0
May 12 20:31:45 ubuntu dstat.sh[79421]: 12-05 20:31:45| 51   8  41   1   0|5681M  333M  187M 1680M| 263k  249k| 112k 1697k|4.01   173 |4374  7298 |2.02 1.99 1.62|2.0   0 4.0|   0     0 |   0     0 | 26  259    0   64    0
May 12 20:31:46 ubuntu dstat.sh[79421]: 12-05 20:31:46| 51   5  43   0   0|5752M  261M  187M 1681M|  57k   38k|   0   838k|   0  49.9 |3404  5297 |2.02 1.99 1.62|6.0   0 3.0|   0     0 |   0     0 | 26  259    0   65    0
May 12 20:31:47 ubuntu dstat.sh[79421]: 12-05 20:31:47| 46   5  45   4   0|5722M  289M  188M 1682M| 160k  137k|2007k 1030k|34.9  71.8 |4029  6515 |2.02 1.99 1.62|4.0   0  13|   0     0 |   0     0 | 26  263    0   60    0
May 12 20:31:48 ubuntu dstat.sh[79421]: 12-05 20:31:48| 39   3  57   1   0|5722M  289M  188M 1682M| 190k  160k|  16k 1037k|1.00  84.1 |4887  5935 |2.02 1.99 1.62|8.0   0   0|   0     0 |   0     0 | 26  262    0   60    0
May 12 20:31:49 ubuntu dstat.sh[79421]: 12-05 20:31:49| 33   3  61   1   0|5724M  287M  188M 1682M|  71k   50k|  20k  919k|2.01  63.2 |5330  5826 |2.02 1.99 1.62|1.0   0 4.0|   0     0 |   0     0 | 26  261    0   61    0
May 12 20:31:50 ubuntu dstat.sh[79421]: 12-05 20:31:50| 31   2  66   1   0|5727M  284M  188M 1682M|  59k   39k| 180k 4096B|7.00  1.00 |3348  4899 |2.02 1.99 1.62|4.0   0 9.0|   0     0 |   0     0 | 26  262    0   61    0
May 12 20:31:51 ubuntu dstat.sh[79421]: 12-05 20:31:51| 32   8  50   7   0|5739M  268M  189M 1684M|2347k  107k|2356k  876k| 148  59.0 |7097  7386 |1.94 1.98 1.62|2.0   0  50|   0     0 |   0     0 | 26  262    0   48    0
May 12 20:31:52 ubuntu dstat.sh[79421]: 12-05 20:31:52| 42   4  51   2   0|5739M  268M  189M 1684M| 278k  250k| 419k 1268k|34.0   115 |5810  8220 |1.94 1.98 1.62|4.0   0 7.0|   0     0 |   0     0 | 26  263    0   48    0
May 12 20:31:53 ubuntu dstat.sh[79421]: 12-05 20:31:53| 37   1  57   3   0|5738M  269M  189M 1684M| 232k  204k| 201k 1045k|62.0  59.0 |4216  5846 |1.94 1.98 1.62|4.0   0   0|   0     0 |   0     0 | 26  265    0   49    0
May 12 20:31:54 ubuntu dstat.sh[79421]: 12-05 20:31:54| 41   4  52   3   0|5743M  263M  189M 1685M| 375k  337k| 538k 6736k|31.0   132 |6636  7124 |1.94 1.98 1.62|2.0   0 8.0|   0     0 |   0     0 | 26  263    0   50    0
May 12 20:31:55 ubuntu dstat.sh[79421]: 12-05 20:31:55| 42   7  46   2   1|5745M  261M  189M 1685M| 122k  108k| 128k   11M|       217 |5051  7766 |1.94 1.98 1.62|2.0   0  43|   0     0 |   0     0 | 26  265    0   51    0
May 12 20:31:56 ubuntu dstat.sh[79421]: 12-05 20:31:56| 39   3  55   2   0|5750M  256M  189M 1685M| 200k  165k| 210k   11M|17.0   223 |4761  7233 |1.95 1.98 1.62|2.0   0 4.0|   0     0 |   0     0 | 26  263    0   51    0
May 12 20:31:57 ubuntu dstat.sh[79421]: 12-05 20:31:57| 50   2  46   2   0|5751M  255M  189M 1685M| 600k  565k| 184k 1078k|29.0   104 |4657  7723 |1.95 1.98 1.62|3.0 3.0   0|   0     0 |   0     0 | 26  263    0   52    0
May 12 20:31:58 ubuntu dstat.sh[79421]: 12-05 20:31:58| 44   5  43   4   0|5754M  252M  189M 1685M| 361k  345k|  76k 1202k|8.99   113 |5357  9783 |1.95 1.98 1.62|7.0   0 6.0|   0     0 |   0     0 | 26  264    0   52    0
May 12 20:31:59 ubuntu dstat.sh[79421]: 12-05 20:31:59| 38   3  56   1   0|5751M  253M  189M 1686M| 266k  238k| 554k 1259k|36.0   126 |4418  7279 |1.95 1.98 1.62|3.0   0 2.0|   0     0 |   0     0 | 26  263    0   53    0
May 12 20:32:00 ubuntu dstat.sh[79421]: 12-05 20:32:00| 35   2  60   1   0|5751M  253M  189M 1686M| 216k  195k|4094B 1191k|4.00   123 |4007  6790 |1.95 1.98 1.62|2.0   0 1.0|   0     0 |   0     0 | 26  263    0   53    0
May 12 20:32:01 ubuntu dstat.sh[79421]: 12-05 20:32:01| 31   7  59   1   0|5605M  400M  189M 1686M| 455k  436k|8164B 1403k|1.99   129 |4101  7201 |1.95 1.98 1.62| 11 1.0  35|   0     0 |   0     0 | 25  267    0   54    0
May 12 20:32:02 ubuntu dstat.sh[79421]: 12-05 20:32:02| 36   4  58   2   1|5607M  398M  189M 1686M| 789k  771k|8230B 1636k|2.01   174 |4221  7329 |1.95 1.98 1.62|2.0   0 6.0|   0     0 |   0     0 | 25  268    0   56    0
May 12 20:32:03 ubuntu dstat.sh[79421]: 12-05 20:32:03| 17   3  75   4   0|5608M  396M  190M 1686M| 334k  318k|   0  1685k|   0   198 |4102  7399 |1.95 1.98 1.62|1.0   0   0|   0     0 |   0     0 | 25  267    0   55    0
May 12 20:32:04 ubuntu dstat.sh[79421]: 12-05 20:32:04| 23   2  70   4   0|5609M  394M  190M 1687M| 362k  336k| 511k  965k|49.9  90.7 |3067  5263 |1.95 1.98 1.62|1.0 1.0   0|   0     0 |   0     0 | 25  269    0   56    0
May 12 20:32:05 ubuntu dstat.sh[79421]: 12-05 20:32:05| 29   3  60   7   0|5604M  399M  190M 1687M| 463k  442k| 124k 1815k|8.02   227 |4475  8320 |1.95 1.98 1.62|3.0   0   0|   0     0 |   0     0 | 25  270    0   59    0
May 12 20:32:06 ubuntu dstat.sh[79421]: 12-05 20:32:06| 24   3  62  10   0|5604M  399M  190M 1687M| 372k  354k|4093B   12M|1.00  1224 |6206  7978 |1.87 1.96 1.62|3.0   0   0|   0     0 |   0     0 | 25  270    0   65    0
May 12 20:32:07 ubuntu dstat.sh[79421]: 12-05 20:32:07| 34   7  56   3   0|5602M  400M  191M 1687M| 522k  507k|   0  1858k|   0   227 |5733    12k|1.87 1.96 1.62|1.0   0  34|   0     0 |   0     0 | 25  271    0   65    0
May 12 20:32:08 ubuntu dstat.sh[79421]: 12-05 20:32:08| 28   2  65   2   0|5603M  398M  191M 1688M| 544k  526k|   0  1646k|   0   193 |4847  8291 |1.87 1.96 1.62|5.0   0   0|   0     0 |   0     0 | 25  268    0   71    0
May 12 20:32:09 ubuntu dstat.sh[79421]: 12-05 20:32:09| 27   4  64   3   0|5618M  382M  191M 1688M| 491k  468k|   0  1252k|   0   125 |4278  7184 |1.87 1.96 1.62|2.0   0 9.0|   0     0 |   0     0 | 25  280    0   72    0
May 12 20:32:10 ubuntu dstat.sh[79421]: 12-05 20:32:10| 30   5  57   7   0|5631M  369M  191M 1688M| 670k  643k|   0  2309k|   0   295 |5743  9777 |1.87 1.96 1.62|2.0 1.0 3.0|   0     0 |   0     0 | 25  285    0   72    0
May 12 20:32:11 ubuntu dstat.sh[79421]: 12-05 20:32:11| 41   9  47   2   0|5631M  369M  191M 1688M| 682k  668k|   0  1930k|   0   166 |4496  7336 |1.88 1.96 1.62|1.0   0  17|   0     0 |   0     0 | 25  285    0   72    0
May 12 20:32:12 ubuntu dstat.sh[79421]: 12-05 20:32:12| 43   4  53   2   0|5637M  362M  191M 1689M| 657k  635k|   0  1138k|   0   102 |4389  6831 |1.88 1.96 1.62|6.0   0 8.0|   0     0 |   0     0 | 25  286    0   74    0
May 12 20:32:13 ubuntu dstat.sh[79421]: 12-05 20:32:13| 32   6  59   1   0|5641M  358M  192M 1689M| 241k  221k|  68k 1000k|9.00  75.0 |3134  4819 |1.88 1.96 1.62| 11   0  25|   0     0 |   0     0 | 25  285    0   74    0
May 12 20:32:14 ubuntu dstat.sh[79421]: 12-05 20:32:14| 28  13  55   2   0|5658M  340M  192M 1690M| 354k  336k| 307k  831k|27.0  53.9 |5871  9500 |1.88 1.96 1.62|4.0   0  11|   0     0 |   0     0 | 26  285    0   74    0
May 12 20:32:15 ubuntu dstat.sh[79421]: 12-05 20:32:15| 39   7  47   7   0|5671M  327M  192M 1690M| 451k  431k|  11M 1000k| 411   105 |7567    12k|1.88 1.96 1.62|5.0   0   0|   0     0 |   0     0 | 26  285    0   74    0
