-- Logs begin at Tue 2022-05-10 19:24:38 UTC, end at Tue 2022-05-10 20:30:03 UTC. --
May 10 20:09:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:09:32 ubuntu dstat.sh[71185]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:09:32 ubuntu dstat.sh[71185]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:15:10 ubuntu dstat.sh[71185]: 10-05 20:15:10| 89  11   0   0   1|1761M  447M  212M 5314M|  46k 1566 |   0   676k|   0  6.00 |1944  2041 |2.45 2.17 1.32| 13   0  13|   0     0 |   0     0 | 16    8    0   10   20
May 10 20:15:11 ubuntu dstat.sh[71185]: 10-05 20:15:11| 87  13   0   0   0|2041M  167M  212M 5314M|2289k 1620 |   0  4095B|   0  1.00 |2873  2348 |3.29 2.35 1.38| 10   0  20|   0     0 |   0     0 | 16    8    0   10   20
May 10 20:15:12 ubuntu dstat.sh[71185]: 10-05 20:15:12| 30  17  40  11   0|2029M  231M  209M 5272M| 138k 2760 | 524k 6044k|20.0   480 |4508  9874 |3.29 2.35 1.38|1.0   0 236|   0     0 |   0     0 | 16    8    0   10   20
May 10 20:15:13 ubuntu dstat.sh[71185]: 10-05 20:15:13| 14  17  66   3   0|2029M  229M  210M 5273M|  36k 1621 | 588k   36k|17.0  9.00 |4120  7098 |3.29 2.35 1.38|3.0   0 294|   0     0 |   0     0 | 16    8    0   10   20
May 10 20:15:14 ubuntu dstat.sh[71185]: 10-05 20:15:14| 24  15  56   4   0|2033M  225M  210M 5273M| 180k 1724 |  52k    0 |6.00     0 |4005  6078 |3.29 2.35 1.38|2.0   0 140|   0     0 |   0     0 | 16    8    0    9   20
May 10 20:15:15 ubuntu dstat.sh[71185]: 10-05 20:15:15| 23   7  63   7   0|2065M  192M  210M 5275M|  22k 1719 |1684k  752k|53.0  3.00 |2147  2949 |3.29 2.35 1.38|2.0   0  78|   0     0 |   0     0 | 16    8    0    9   20
May 10 20:15:16 ubuntu dstat.sh[71185]: 10-05 20:15:16| 24   4  70   1   0|2084M  173M  210M 5275M|  66k 1718 | 108k    0 |6.99     0 |1899  2393 |3.11 2.33 1.38|1.0   0  20|   0     0 |   0     0 | 16    8    0    9   20
May 10 20:15:17 ubuntu dstat.sh[71185]: 10-05 20:15:17| 19   6  74   0   1|2118M  138M  210M 5275M|  36k 4025 |   0     0 |   0     0 |1949  2693 |3.11 2.33 1.38|1.0   0  93|   0     0 |   0     0 | 17    8    0   10   20
May 10 20:15:18 ubuntu dstat.sh[71185]: 10-05 20:15:18| 23   4  72   1   0|2155M  121M  209M 5256M|  20k 1620 | 132k    0 |2.00     0 |1577  1925 |3.11 2.33 1.38|1.0   0 2.0|   0     0 |   0     0 | 17    8    0   10   20
May 10 20:15:19 ubuntu dstat.sh[71185]: 10-05 20:15:19| 24   3  71   2   0|2112M  184M  209M 5237M|3242k  301k| 989k  657k|15.0  31.0 |3027  4016 |3.11 2.33 1.38|  0 1.0 3.0|   0     0 |   0     0 | 17   10    0   15    0
May 10 20:15:20 ubuntu dstat.sh[71185]: 10-05 20:15:20| 11  18  68   2   0|2112M  184M  209M 5238M|  34k 3360 | 196k   16k|12.0  4.00 |2979  4815 |3.11 2.33 1.38|2.0   0 351|   0     0 |   0     0 | 17   10    0   16    0
May 10 20:15:21 ubuntu dstat.sh[71185]: 10-05 20:15:21| 10  18  69   2   0|2112M  183M  209M 5238M|  42k 1714 | 444k 8192B|38.0  2.00 |3146  4638 |2.94 2.31 1.38|3.0   0 308|   0     0 |   0     0 | 17   10    0   16    0
May 10 20:15:22 ubuntu dstat.sh[71185]: 10-05 20:15:22| 12  20  67   0   0|2112M  183M  209M 5238M|  41k 1565 | 128k   36k|9.00  9.00 |2953  4680 |2.94 2.31 1.38|2.0   0 303|   0     0 |   0     0 | 17   10    0   16    0
May 10 20:15:23 ubuntu dstat.sh[71185]: 10-05 20:15:23| 25  16  58   1   1|2130M  163M  209M 5239M|  85k 1621 | 448k    0 |10.0     0 |5368  9125 |2.94 2.31 1.38|4.0   0 118|   0     0 |   0     0 | 17   10    0   16    0
May 10 20:15:24 ubuntu dstat.sh[71185]: 10-05 20:15:24| 45  10  41   2   0|2196M  133M  208M 5207M| 243k 1985 |1492k  596k|34.0  3.00 |2087  2787 |2.94 2.31 1.38|3.0 1.0  96|   0     0 |   0     0 | 17   11    0   15    0
May 10 20:15:25 ubuntu dstat.sh[71185]: 10-05 20:15:25| 41   5  46   6   0|2263M  122M  207M 5152M|  18k 1610 | 382k 4982k|20.9   466 |2484  1946 |2.94 2.31 1.38|3.0   0   0|   0     0 |   0     0 | 17   11    0   15    0
May 10 20:15:26 ubuntu dstat.sh[71185]: 10-05 20:15:26| 46   5  47   2   0|2318M  126M  206M 5095M|  32k 1629 |1367k  205k|35.2  40.2 |1795  1761 |2.87 2.30 1.38|2.0   0   0|   0     0 |   0     0 | 17   11    0    8    0
May 10 20:15:27 ubuntu dstat.sh[71185]: 10-05 20:15:27| 50   7  43   1   0|2367M  127M  204M 5048M| 165k   57k|1520k  820k|56.0  53.0 |3219    13k|2.87 2.30 1.38|2.0   0 5.0|   0     0 |   0     0 | 17   27    0    8    0
May 10 20:15:28 ubuntu dstat.sh[71185]: 10-05 20:15:28| 22   8  63   6   0|2376M  118M  204M 5048M|  24k 2579 |5168k  336k|72.9  20.0 |2465  3404 |2.87 2.30 1.38|1.0   0 130|   0     0 |   0     0 | 17   26    0    8    0
May 10 20:15:29 ubuntu dstat.sh[71185]: 10-05 20:15:29| 17   8  65  10   0|2388M  120M  204M 5036M|  17k 1620 |2311k  212k|68.0  9.00 |2185  3041 |2.87 2.30 1.38|1.0   0 123|   0     0 |   0     0 | 17   26    0    8    0
May 10 20:15:30 ubuntu dstat.sh[71185]: 10-05 20:15:30|  6  12  76   4   0|2392M  139M  203M 5014M|  29k 1886 | 152k 5679k|7.00   396 |3319  3920 |2.87 2.30 1.38|  0   0  52|   0     0 |   0     0 | 17   26    0    8    0
May 10 20:15:31 ubuntu dstat.sh[71185]: 10-05 20:15:31|  7   2  87   3   0|2379M  149M  203M 5017M| 242k 5721 |3032k  160k|39.0  3.00 |1540  1791 |2.72 2.28 1.38|2.0   0 2.0|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:32 ubuntu dstat.sh[71185]: 10-05 20:15:32| 17   7  71   5   0|2389M  138M  203M 5018M|  34k 1623 | 329k 4439k|22.0   264 |2694  3415 |2.72 2.28 1.38|2.0   0  45|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:33 ubuntu dstat.sh[71185]: 10-05 20:15:33| 19   7  70   3   0|2379M  168M  202M 5000M|  51k 1617 | 144k 2136k|30.9  62.9 |2041  2450 |2.72 2.28 1.38|1.0   0  27|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:34 ubuntu dstat.sh[71185]: 10-05 20:15:34| 10  10  70   8   0|2379M  201M  202M 4966M|  27k 1568 |5807k    0 | 133     0 |3004  4764 |2.72 2.28 1.38|1.0   0 129|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:35 ubuntu dstat.sh[71185]: 10-05 20:15:35| 14  12  70   3   0|2371M  208M  202M 4968M|  54k 1619 |1595k 8188B|38.0  1.00 |2821  4314 |2.72 2.28 1.38|2.0   0 204|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:36 ubuntu dstat.sh[71185]: 10-05 20:15:36| 19  15  58   5   0|2379M  197M  202M 4970M| 106k 1619 |1927k    0 |61.0     0 |4898  8852 |2.58 2.26 1.38|  0   0 108|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:37 ubuntu dstat.sh[71185]: 10-05 20:15:37|  2   1  97   0   0|2379M  196M  202M 4970M|  19k 1620 |  68k    0 |2.00     0 |1199  1684 |2.58 2.26 1.38|  0   0 3.0|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:38 ubuntu dstat.sh[71185]: 10-05 20:15:38|  2   1  97   0   0|2379M  196M  202M 4970M|  23k 1512 |   0   504k|   0  2.00 |1130  1691 |2.58 2.26 1.38|  0   0 3.0|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:39 ubuntu dstat.sh[71185]: 10-05 20:15:39|  2   0  97   0   0|2379M  196M  202M 4970M|  18k 1620 |   0     0 |   0     0 |1202  1652 |2.58 2.26 1.38|  0   0 3.0|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:40 ubuntu dstat.sh[71185]: 10-05 20:15:40|  2   1  96   0   0|2365M  210M  202M 4970M|  27k 1620 |   0     0 |   0     0 |1212  1691 |2.58 2.26 1.38|1.0   0 1.0|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:41 ubuntu dstat.sh[71185]: 10-05 20:15:41| 19  19  59   2   0|2363M  212M  202M 4970M|  88k 1623 | 224k  337k|5.01  13.0 |5772    12k|2.45 2.24 1.37|2.0   0 205|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:42 ubuntu dstat.sh[71185]: 10-05 20:15:42| 28  23  49   0   0|2390M  185M  202M 4970M|  29k 1618 |  16k   20k|3.00  4.99 |5188  8941 |2.45 2.24 1.37| 22   0 235|   0     0 |   0     0 | 17   26    0    9    0
May 10 20:15:43 ubuntu dstat.sh[71185]: 10-05 20:15:43| 19  19  59   1   0|2410M  164M  202M 4971M|  97k 1840 | 182k 8112B|17.8  1.98 |4444  7669 |2.45 2.24 1.37|1.0   0 281|   0     0 |   0     0 | 18   26    0    9    0
May 10 20:15:44 ubuntu dstat.sh[71185]: 10-05 20:15:44| 24  19  57   0   0|2430M  144M  202M 4971M|  29k 1736 |  20k  525k|4.04  11.1 |6521    11k|2.45 2.24 1.37|  0   0 182|   0     0 |   0     0 | 18   26    0    9    0
May 10 20:15:45 ubuntu dstat.sh[71185]: 10-05 20:15:45|  5   7  86   0   1|2432M  142M  202M 4971M|  17k 1770 |   0     0 |   0     0 |2015  3131 |2.45 2.24 1.37|3.0   0 123|   0     0 |   0     0 | 20   26    0    9    0
May 10 20:15:46 ubuntu dstat.sh[71185]: 10-05 20:15:46| 22  16  60   0   0|2417M  157M  202M 4971M|  28k 1622 |   0     0 |   0     0 |4535  7720 |2.33 2.21 1.37| 26   0 138|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:15:47 ubuntu dstat.sh[71185]: 10-05 20:15:47| 15  21  63   0   0|2434M  140M  202M 4971M|  47k   26k|  36k   16k|5.00  4.00 |3514  5937 |2.33 2.21 1.37|2.0   0 366|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:15:48 ubuntu dstat.sh[71185]: 10-05 20:15:48| 18  18  61   0   0|2416M  158M  202M 4971M|  21k 2468 |   0    16k|   0  4.00 |4704  9402 |2.33 2.21 1.37|7.0   0 205|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:15:49 ubuntu dstat.sh[71185]: 10-05 20:15:49| 23  20  51   5   0|2442M  131M  203M 4971M|  85k 1560 | 705k  502k|20.9  7.97 |3523  6115 |2.33 2.21 1.37|3.0 1.0 287|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:15:50 ubuntu dstat.sh[71185]: 10-05 20:15:50| 40  16  40   3   0|2466M  122M  203M 4956M|  47k 1625 | 245k   43M|20.1   551 |5506  8919 |2.33 2.21 1.37|9.0   0  71|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:15:51 ubuntu dstat.sh[71185]: 10-05 20:15:51| 30  12  44  12   0|2477M  162M  201M 4910M|  33k 3366 |1823k 4103B|65.1  1.00 |4161  6820 |2.23 2.19 1.37|4.0   0 128|   0     0 |   0     0 | 19   28    0   10    0
May 10 20:15:52 ubuntu dstat.sh[71185]: 10-05 20:15:52| 40  20  38   1   0|2534M  133M  200M 4883M|  60k   17k| 388k 2242k|18.0   297 |5799  8804 |2.23 2.19 1.37| 35 1.0 190|   0     0 |   0     0 | 20   28    0   11    0
May 10 20:15:53 ubuntu dstat.sh[71185]: 10-05 20:15:53| 40  21  34   3   0|2561M  148M  199M 4842M| 150k  115k|1156k 1784k|76.0   243 |5734    10k|2.23 2.19 1.37|2.0 1.0 199|   0     0 |   0     0 | 20   36    0   15    0
May 10 20:15:54 ubuntu dstat.sh[71185]: 10-05 20:15:54| 37  25  29   7   0|2590M  147M  198M 4814M|  20k 2243 | 584k 2467k|26.0   238 |7251    12k|2.23 2.19 1.37|  0 4.0 219|   0     0 |   0     0 | 18   28    0   19    0
May 10 20:15:55 ubuntu dstat.sh[71185]: 10-05 20:15:55| 42  20  31   5   0|2645M  122M  198M 4787M|  92k   74k| 132k 1516k|20.0   269 |5674    10k|2.23 2.19 1.37|8.0   0 253|   0     0 |   0     0 | 20   36    0   19    0
May 10 20:15:56 ubuntu dstat.sh[71185]: 10-05 20:15:56| 38  15  43   3   0|2495M  283M  198M 4774M|  87k 2228 | 210k    0 |11.9     0 |4132  7922 |2.13 2.17 1.37|8.0   0  87|   0     0 |   0     0 | 20   28    0   23    0
May 10 20:15:57 ubuntu dstat.sh[71185]: 10-05 20:15:57| 32  22  43   3   0|2463M  315M  198M 4774M|  34k 1578 | 181k  242k|23.2  3.02 |3459  5642 |2.13 2.17 1.37|3.0   0 428|   0     0 |   0     0 | 20   28    0   23    0
May 10 20:15:58 ubuntu dstat.sh[71185]: 10-05 20:15:58| 34  20  45   0   0|2514M  264M  198M 4775M|  37k 1617 |   0    28k|   0  6.99 |3318  5622 |2.13 2.17 1.37|6.0   0 320|   0     0 |   0     0 | 20   28    0   23    0
May 10 20:15:59 ubuntu dstat.sh[71185]: 10-05 20:15:59| 51  20  28   0   0|2587M  191M  198M 4775M| 149k  130k|   0   746k|   0  4.01 |5309    11k|2.13 2.17 1.37|5.0   0 216|   0     0 |   0     0 | 20   36    0   28    0
May 10 20:16:00 ubuntu dstat.sh[71185]: 10-05 20:16:00| 44  10  43   2   0|2687M  118M  198M 4749M|  43k 1762 |  32k 4423k|3.99   436 |2942  2731 |2.13 2.17 1.37|4.0   0  39|   0     0 |   0     0 | 20   36    0   28    0
May 10 20:16:01 ubuntu dstat.sh[71185]: 10-05 20:16:01| 44   8  46   0   0|2724M  143M  198M 4690M|  35k 1766 |4095B    0 |1.00     0 |2123  3442 |2.12 2.17 1.37|3.0   0 7.0|   0     0 |   0     0 | 20   36    0   28    0
May 10 20:16:02 ubuntu dstat.sh[71185]: 10-05 20:16:02| 29   5  66   0   0|2755M  129M  197M 4673M|  29k 1820 |   0     0 |   0     0 |2279  4688 |2.12 2.17 1.37|1.0   0 4.0|   0     0 |   0     0 | 20   36    0   28    0
May 10 20:16:03 ubuntu dstat.sh[71185]: 10-05 20:16:03| 17   3  63  16   0|2767M  128M  197M 4662M| 118k   83k| 481k 3479k|57.1   168 |3112  5041 |2.12 2.17 1.37|1.0 2.0 6.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:16:04 ubuntu dstat.sh[71185]: 10-05 20:16:04| 15   3  51  30   0|2767M  126M  197M 4664M| 209k  176k|   0  5447k|   0   434 |4926  8163 |2.12 2.17 1.37|1.0 1.0 4.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:16:05 ubuntu dstat.sh[71185]: 10-05 20:16:05| 22   4  49  24   0|2767M  127M  197M 4664M| 398k  378k|  12k   20M|3.00   815 |5836    10k|2.12 2.17 1.37|1.0 1.0 5.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:16:06 ubuntu dstat.sh[71185]: 10-05 20:16:06| 19   4  58  16   0|2770M  119M  197M 4668M| 351k  329k|   0  7432k|   0   323 |4493  9489 |2.19 2.18 1.38|3.0   0 4.0|   0     0 |   0     0 | 20   38    0   29    0
May 10 20:16:07 ubuntu dstat.sh[71185]: 10-05 20:16:07| 43  14  37   3   0|2884M  130M  194M 4549M| 339k  321k| 116k 5812k|8.00   589 |5231    15k|2.19 2.18 1.38|2.0 1.0 123|   0     0 |   0     0 | 21   58    0   42    0
May 10 20:16:08 ubuntu dstat.sh[71185]: 10-05 20:16:08| 18  20  59   3   0|2906M  128M  193M 4531M|  70k   49k|  56k 5165k|5.00   487 |4254  6799 |2.19 2.18 1.38|1.0   0 383|   0     0 |   0     0 | 21   63    0   42    0
May 10 20:16:09 ubuntu dstat.sh[71185]: 10-05 20:16:09| 15  18  64   0   0|2905M  128M  193M 4531M|  47k 1565 | 236k  847k|16.0  30.0 |4027  7323 |2.19 2.18 1.38|1.0   0 235|   0     0 |   0     0 | 21   63    0   42    0
May 10 20:16:10 ubuntu dstat.sh[71185]: 10-05 20:16:10| 31  16  49   4   0|2955M  126M  192M 4486M|  27k 3953 |1865k 3394k|83.0   416 |4563  8090 |2.19 2.18 1.38|2.0 1.0 178|   0     0 |   0     0 | 21   63    0   42    0
May 10 20:16:11 ubuntu dstat.sh[71185]: 10-05 20:16:11| 42   6  47   5   0|3029M  133M  191M 4407M|  59k 1873 | 512k 7947k|48.0   507 |2991  3585 |2.17 2.18 1.38|  0 2.0   0|   0     0 |   0     0 | 21   64    0   42    0
May 10 20:16:12 ubuntu dstat.sh[71185]: 10-05 20:16:12| 43  15  41   1   0|3054M  177M  191M 4340M| 131k   58k|  36k 4791k|4.01   233 |3885    14k|2.17 2.18 1.38|2.0   0 160|   0     0 |   0     0 | 21   67    0   44    0
May 10 20:16:13 ubuntu dstat.sh[71185]: 10-05 20:16:13| 10  18  70   0   0|3054M  176M  191M 4340M|  27k 1619 |   0   795k|   0  43.0 |3312  5274 |2.17 2.18 1.38|1.0   0 343|   0     0 |   0     0 | 21   67    0   43    0
May 10 20:16:14 ubuntu dstat.sh[71185]: 10-05 20:16:14| 10  18  70   0   0|3053M  177M  191M 4340M|  19k 1709 |   0   116k|   0  6.00 |3172  5057 |2.17 2.18 1.38|1.0   0 332|   0     0 |   0     0 | 21   67    0   43    0
May 10 20:16:15 ubuntu dstat.sh[71185]: 10-05 20:16:15| 16  12  71   0   0|3079M  151M  191M 4340M|  18k 1724 |  40k  148k|2.00  9.00 |2483  3601 |2.17 2.18 1.38|1.0   0 202|   0     0 |   0     0 | 21   67    0   43    0
May 10 20:16:16 ubuntu dstat.sh[71185]: 10-05 20:16:16| 23   3  72   1   0|3106M  125M  191M 4341M|2261k   44k|4100B    0 |1.00     0 |2451  2129 |2.08 2.16 1.38|1.0   0   0|   0     0 |   0     0 | 21   72    0   43    0
May 10 20:16:17 ubuntu dstat.sh[71185]: 10-05 20:16:17| 23   7  71   0   0|3068M  186M  191M 4317M| 222k  199k|   0     0 |   0     0 |2402  3768 |2.08 2.16 1.38|1.0   0  83|   0     0 |   0     0 | 21   89    0   43    0
May 10 20:16:18 ubuntu dstat.sh[71185]: 10-05 20:16:18| 30   3  65   0   0|3106M  149M  191M 4317M| 145k  130k|   0   448k|   0  15.0 |1895  2801 |2.08 2.16 1.38|1.0   0 4.0|   0     0 |   0     0 | 21   91    0   43    0
May 10 20:16:19 ubuntu dstat.sh[71185]: 10-05 20:16:19| 27   4  69   1   0|3145M  134M  191M 4294M| 252k  233k|   0   880k|   0  85.0 |2898  4643 |2.08 2.16 1.38|2.0   0 3.0|   0     0 |   0     0 | 21   96    0   43    0
May 10 20:16:20 ubuntu dstat.sh[71185]: 10-05 20:16:20| 24   6  67   3   0|3096M  181M  191M 4295M| 243k  209k|1193k 1289k|16.0   144 |3468  6138 |2.08 2.16 1.38|1.0   0  63|   0     0 |   0     0 | 21   94    0   39    0
May 10 20:16:21 ubuntu dstat.sh[71185]: 10-05 20:16:21| 20   8  70   0   0|3134M  143M  191M 4295M|  72k 3295 |   0   673k|   0  31.0 |1968  2760 |1.99 2.14 1.38|1.0   0  91|   0     0 |   0     0 | 21   94    0   40    0
May 10 20:16:22 ubuntu dstat.sh[71185]: 10-05 20:16:22| 24   3  71   1   0|3163M  138M  191M 4272M| 296k  224k|   0  1115k|   0  80.9 |2535  3816 |1.99 2.14 1.38|1.0   0   0|   0     0 |   0     0 | 21   96    0   39    0
May 10 20:16:23 ubuntu dstat.sh[71185]: 10-05 20:16:23| 26   2  69   1   0|3111M  190M  191M 4272M| 393k  347k|   0  2617k|   0   186 |3041  5083 |1.99 2.14 1.38|2.0   0  24|   0     0 |   0     0 | 21   94    0   40    0
May 10 20:16:24 ubuntu dstat.sh[71185]: 10-05 20:16:24| 21   7  71   0   0|3144M  157M  191M 4272M|  87k 1618 |   0   455k|   0  26.0 |2186  2719 |1.99 2.14 1.38|1.0   0  91|   0     0 |   0     0 | 21   94    0   40    0
May 10 20:16:25 ubuntu dstat.sh[71185]: 10-05 20:16:25| 24   3  72   0   0|3180M  121M  191M 4272M| 195k  104k|   0   624k|   0  22.0 |1695  2420 |1.99 2.14 1.38|1.0   0   0|   0     0 |   0     0 | 21   96    0   41    0
May 10 20:16:26 ubuntu dstat.sh[71185]: 10-05 20:16:26| 21   6  72   0   1|3152M  148M  191M 4272M|  86k 1620 |   0   424k|   0  16.0 |1949  2735 |1.91 2.12 1.37|1.0   0  57|   0     0 |   0     0 | 21   96    0   41    0
May 10 20:16:27 ubuntu dstat.sh[71185]: 10-05 20:16:27| 23   5  71   0   0|3120M  181M  191M 4272M| 100k   80k|   0   521k|   0  9.01 |1871  2692 |1.91 2.12 1.37|3.0   0  37|   0     0 |   0     0 | 21   96    0   42    0
May 10 20:16:28 ubuntu dstat.sh[71185]: 10-05 20:16:28| 23   4  72   0   0|3167M  134M  191M 4272M| 101k 1618 |   0     0 |   0     0 |1380  2097 |1.91 2.12 1.37|1.0   0  37|   0     0 |   0     0 | 21   96    0   42    0
May 10 20:16:29 ubuntu dstat.sh[71185]: 10-05 20:16:29| 22   5  67   2   0|3123M  202M  191M 4249M| 231k  200k|4094B 5026k|1.00   460 |3489  4483 |1.91 2.12 1.37|1.0   0  83|   0     0 |   0     0 | 21   96    0   43    0
May 10 20:16:30 ubuntu dstat.sh[71185]: 10-05 20:16:30| 22   5  72   1   0|3163M  162M  191M 4249M|  34k 1623 |   0   926k|   0  55.1 |1813  2549 |1.91 2.12 1.37|1.0   0  23|   0     0 |   0     0 | 21   96    0   43    0
May 10 20:16:31 ubuntu dstat.sh[71185]: 10-05 20:16:31| 22   6  70   0   0|3134M  190M  191M 4249M| 108k   79k|   0   487k|   0  19.0 |1873  2811 |2.08 2.15 1.39|1.0   0  75|   0     0 |   0     0 | 21   96    0   44    0
May 10 20:16:32 ubuntu dstat.sh[71185]: 10-05 20:16:32| 24   3  72   0   0|3178M  146M  191M 4249M|  93k 1857 |   0   172k|   0  7.01 |1527  2074 |2.08 2.15 1.39|1.0   0 1.0|   0     0 |   0     0 | 21   96    0   43    0
May 10 20:16:33 ubuntu dstat.sh[71185]: 10-05 20:16:33| 28   3  65   3   0|3187M  137M  191M 4249M| 405k  357k|   0  1528k|   0   187 |3970  7304 |2.08 2.15 1.39|2.0   0   0|   0     0 |   0     0 | 21   96    0   44    0
May 10 20:16:34 ubuntu dstat.sh[71185]: 10-05 20:16:34| 23   6  71   1   0|3161M  162M  191M 4249M| 104k 1623 |   0  3859k|   0   228 |2582  3652 |2.08 2.15 1.39|2.0   0  76|   0     0 |   0     0 | 21   96    0   44    0
May 10 20:16:35 ubuntu dstat.sh[71185]: 10-05 20:16:35| 24   2  72   0   0|3187M  136M  191M 4249M| 316k  295k|   0   331k|   0  5.99 |1924  2835 |2.08 2.15 1.39|2.0   0   0|   0     0 |   0     0 | 21   98    0   45    0
May 10 20:16:36 ubuntu dstat.sh[71185]: 10-05 20:16:36| 40   4  55   2   0|3201M  122M  191M 4249M| 834k  684k|   0  2152k|   0   191 |3939  6817 |2.07 2.15 1.39|4.0   0   0|   0     0 |   0     0 | 21   96    0   46    0
May 10 20:16:37 ubuntu dstat.sh[71185]: 10-05 20:16:37| 29   6  65   0   0|3186M  137M  191M 4250M| 140k  123k|   0   990k|   0  66.9 |2360  3891 |2.07 2.15 1.39|2.0   0  74|   0     0 |   0     0 | 21   99    0   46    0
May 10 20:16:38 ubuntu dstat.sh[71185]: 10-05 20:16:38| 24   4  69   1   1|3218M  129M  190M 4227M| 248k  191k|   0  1352k|   0   111 |2705  4450 |2.07 2.15 1.39|1.0   0 3.0|   0     0 |   0     0 | 21  101    0   46    0
May 10 20:16:39 ubuntu dstat.sh[71185]: 10-05 20:16:39| 20   9  69   0   0|3178M  169M  190M 4227M| 101k   62k|   0   935k|   0  64.0 |2792  4385 |2.07 2.15 1.39|3.0   0 148|   0     0 |   0     0 | 21   99    0   47    0
May 10 20:16:40 ubuntu dstat.sh[71185]: 10-05 20:16:40| 23   4  72   0   0|3218M  129M  190M 4227M|  33k 6638 |   0   717k|   0  35.0 |1596  2048 |2.07 2.15 1.39|2.0   0   0|   0     0 |   0     0 | 21  100    0   47    0
May 10 20:16:41 ubuntu dstat.sh[71185]: 10-05 20:16:41| 26   3  71   1   0|3225M  122M  190M 4227M| 610k  495k|4099B 4043k|1.00   238 |2728  4224 |1.99 2.13 1.39|1.0   0   0|   0     0 |   0     0 | 21  101    0   47    0
May 10 20:16:42 ubuntu dstat.sh[71185]: 10-05 20:16:42| 31   5  60   1   0|3233M  182M  190M 4160M| 699k  570k| 128k  915k|11.0   106 |3006  5054 |1.99 2.13 1.39|2.0   0 4.0|   0     0 |   0     0 | 21  103    0   47    0
May 10 20:16:43 ubuntu dstat.sh[71185]: 10-05 20:16:43| 40  10  48   1   0|3175M  240M  190M 4161M| 726k  677k| 192k 1297k|12.0   103 |3850  6796 |1.99 2.13 1.39|2.0   0 197|   0     0 |   0     0 | 21  101    0   48    0
May 10 20:16:44 ubuntu dstat.sh[71185]: 10-05 20:16:44| 35   7  57   0   0|3215M  200M  190M 4161M| 295k  271k|  32k 1116k|4.00  87.0 |3111  5236 |1.99 2.13 1.39|1.0   0  93|   0     0 |   0     0 | 21  101    0   48    0
May 10 20:16:45 ubuntu dstat.sh[71185]: 10-05 20:16:45| 21   7  71   0   0|3179M  236M  190M 4161M| 105k   89k|   0   687k|   0  30.0 |2107  3070 |1.99 2.13 1.39|2.0   0  84|   0     0 |   0     0 | 21  101    0   49    0
May 10 20:16:46 ubuntu dstat.sh[71185]: 10-05 20:16:46| 11  20  68   0   1|3177M  238M  190M 4161M|  68k 1725 |   0   484k|   0  29.0 |3386  5295 |1.83 2.10 1.38|1.0   0 358|   0     0 |   0     0 | 21  101    0   49    0
May 10 20:16:47 ubuntu dstat.sh[71185]: 10-05 20:16:47| 18  16  64   0   0|3181M  232M  190M 4162M|  31k 1909 |   0   436k|   0  26.0 |4771    11k|1.83 2.10 1.38|1.0   0 179|   0     0 |   0     0 | 21  101    0   49    0
May 10 20:16:48 ubuntu dstat.sh[71185]: 10-05 20:16:48| 30  17  50   1   0|3223M  191M  190M 4161M|  18k 2283 |   0  1583k|   0  69.9 |3453  6386 |1.83 2.10 1.38|2.0   0 298|   0     0 |   0     0 | 21  101    0   49    0
May 10 20:16:49 ubuntu dstat.sh[71185]: 10-05 20:16:49| 35  22  44   0   0|3270M  143M  190M 4161M|  20k 1803 |   0   572k|   0  18.0 |3205  5433 |1.83 2.10 1.38|2.0   0 358|   0     0 |   0     0 | 21  101    0   49    0
May 10 20:16:50 ubuntu dstat.sh[71185]: 10-05 20:16:50| 46  18  36   0   0|3311M  125M  190M 4140M| 128k  103k|  44k  464k|6.00  8.00 |5339    10k|1.83 2.10 1.38|4.0   0 120|   0     0 |   0     0 | 23  107    0   49    0
