-- Logs begin at Thu 2022-07-14 15:46:49 UTC, end at Thu 2022-07-14 17:14:10 UTC. --
Jul 14 16:36:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 14 16:36:24 ubuntu dstat.sh[91502]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 14 16:36:24 ubuntu dstat.sh[91502]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 14 16:48:55 ubuntu dstat.sh[91502]: 14-07 16:48:55| 24   5  70   0   0|4954M  155M  183M 2557M|9885  1693 |   0     0 |   0     0 |1719  2402 |1.20 1.75 1.52|5.0   0 2.0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:48:56 ubuntu dstat.sh[91502]: 14-07 16:48:56| 25   4  70   0   0|4954M  148M  183M 2564M|  15k 7607 |   0  1433k|   0  11.0 |1633  2501 |1.20 1.75 1.52|3.0   0   0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:48:57 ubuntu dstat.sh[91502]: 14-07 16:48:57| 15  13  63   7   0|4957M  376M  185M 2333M|  19k   10k|4082B   87M|1.00   476 |3120  4275 |1.20 1.75 1.52|4.0   0   0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:48:58 ubuntu dstat.sh[91502]: 14-07 16:48:58| 24   6  68   0   0|4931M  429M  185M 2306M|5969  1568 |   0  1157k|   0  10.0 |5122    11k|1.18 1.74 1.51|3.0   0 7.0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:48:59 ubuntu dstat.sh[91502]: 14-07 16:48:59| 30   6  62   0   0|4934M  427M  185M 2307M|  25k 7222 |   0   184k|   0  20.0 |  13k   28k|1.18 1.74 1.51|2.0   0 5.0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:49:00 ubuntu dstat.sh[91502]: 14-07 16:49:00| 29   9  60   1   1|4941M  408M  185M 2318M|  31k   18k|   0   340k|   0  43.0 |  16k   36k|1.18 1.74 1.51|2.0   0 1.0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:49:01 ubuntu dstat.sh[91502]: 14-07 16:49:01| 28  10  60   1   0|4939M  376M  185M 2351M|  16k 2874 |4096B 1516k|1.00  17.0 |2572  6311 |1.18 1.74 1.51|2.0   0  41|   0     0 |   0     0 | 25  305    0   19    0
Jul 14 16:49:02 ubuntu dstat.sh[91502]: 14-07 16:49:02| 23   6  69   1   0|4940M  360M  185M 2367M|9868  2003 |   0    47M|   0   337 |2415  2577 |1.18 1.74 1.51|3.0   0   0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:49:03 ubuntu dstat.sh[91502]: 14-07 16:49:03| 25   4  68   1   0|4941M  353M  185M 2373M|  27k   16k|   0  2760k|   0  48.0 |2213  3280 |1.16 1.73 1.51|2.0   0   0|   0     0 |   0     0 | 25  305    0   19    0
Jul 14 16:49:04 ubuntu dstat.sh[91502]: 14-07 16:49:04| 24   5  71   0   0|4944M  346M  185M 2377M|  11k 2839 |   0   906k|   0  27.9 |1800  2497 |1.16 1.73 1.51|1.0   0   0|   0     0 |   0     0 | 25  305    0   18    0
Jul 14 16:49:05 ubuntu dstat.sh[91502]: 14-07 16:49:05| 34   7  60   1   0|4904M  381M  185M 2381M|  15k 5516 |   0   905k|   0  32.0 |2342  3371 |1.16 1.73 1.51|5.0   0  19|   0     0 |   0     0 | 25  305    0   20    0
Jul 14 16:49:06 ubuntu dstat.sh[91502]: 14-07 16:49:06| 83  15   1   0   0|4530M  755M  185M 2382M|  16k 6734 | 581k  657k|7.01  24.0 |4282  7068 |1.16 1.73 1.51|6.0   0  40|   0     0 |   0     0 | 25  273    0   24    0
Jul 14 16:49:07 ubuntu dstat.sh[91502]: 14-07 16:49:07| 84  16   0   0   0|4635M  651M  185M 2381M|  15k 7746 | 256k 2004k|2.00   108 |3633  5572 |1.16 1.73 1.51|7.0   0 8.0|   0     0 |   0     0 | 25  273    0   24    0
Jul 14 16:49:08 ubuntu dstat.sh[91502]: 14-07 16:49:08| 88  12   0   0   0|4800M  485M  185M 2382M|  13k 6462 | 128k  308k|1.00  17.0 |3183  4704 |1.55 1.80 1.53|7.0   0 3.0|   0     0 |   0     0 | 25  275    0   24    0
Jul 14 16:49:09 ubuntu dstat.sh[91502]: 14-07 16:49:09| 84  15   0   0   0|4901M  382M  185M 2383M|  92k   79k| 256k  304k|3.00  30.0 |4654  9942 |1.55 1.80 1.53|5.0   0  10|   0     0 |   0     0 | 25  287    0   25    0
Jul 14 16:49:10 ubuntu dstat.sh[91502]: 14-07 16:49:10| 70  13  16   0   0|4796M  484M  186M 2386M| 153k  145k| 403k  729k|16.9  54.8 |7376    14k|1.55 1.80 1.53|4.0   0 6.0|   0     0 |   0     0 | 25  278    0   33    0
Jul 14 16:49:11 ubuntu dstat.sh[91502]: 14-07 16:49:11| 26   4  70   1   0|4849M  431M  186M 2386M|9149  1621 |   0   132k|   0  8.01 |1859  3020 |1.55 1.80 1.53|1.0   0   0|   0     0 |   0     0 | 25  278    0   33    0
Jul 14 16:49:12 ubuntu dstat.sh[91502]: 14-07 16:49:12| 24   5  68   2   0|4909M  371M  186M 2386M|  98k   91k| 265k  208k|7.02  17.0 |2225  3527 |1.55 1.80 1.53|1.0   0 2.0|   0     0 |   0     0 | 25  283    0   37    0
Jul 14 16:49:13 ubuntu dstat.sh[91502]: 14-07 16:49:13| 25   6  65   2   0|4937M  342M  186M 2387M| 185k  116k|  40k  995k|2.00  79.0 |4772  9192 |1.59 1.80 1.54|2.0   0 1.0|   0     0 |   0     0 | 25  287    0   40    0
Jul 14 16:49:14 ubuntu dstat.sh[91502]: 14-07 16:49:14| 16   3  80   0   0|4952M  326M  186M 2388M| 148k  116k|   0   172k|   0  26.0 |3230  5424 |1.59 1.80 1.54|1.0   0 4.0|   0     0 |   0     0 | 25  292    0   40    0
Jul 14 16:49:15 ubuntu dstat.sh[91502]: 14-07 16:49:15|  4   1  94   0   0|4952M  327M  186M 2388M|  12k 3133 |   0   152k|   0  14.0 |1586  2588 |1.59 1.80 1.54|  0   0 2.0|   0     0 |   0     0 | 25  292    0   40    0
Jul 14 16:49:16 ubuntu dstat.sh[91502]: 14-07 16:49:16|  3   1  95   0   0|4952M  326M  186M 2388M|9187  1966 |   0     0 |   0     0 |1504  2384 |1.59 1.80 1.54|  0   0   0|   0     0 |   0     0 | 25  292    0   40    0
Jul 14 16:49:17 ubuntu dstat.sh[91502]: 14-07 16:49:17|  4   2  92   0   0|4936M  343M  186M 2388M|  26k 8122 |   0   356k|   0  28.0 |1818  2818 |1.59 1.80 1.54|1.0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:18 ubuntu dstat.sh[91502]: 14-07 16:49:18|  4   0  95   0   0|4936M  343M  186M 2388M|  11k 1736 |   0   176k|   0  11.0 |1646  2638 |1.46 1.77 1.53|  0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:19 ubuntu dstat.sh[91502]: 14-07 16:49:19|  3   0  93   0   0|4936M  343M  186M 2388M|  18k   12k|   0   184k|   0  28.0 |1920  3257 |1.46 1.77 1.53|1.0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:20 ubuntu dstat.sh[91502]: 14-07 16:49:20|  4   1  93   0   0|4936M  343M  186M 2388M|  16k 9268 |   0   192k|   0  24.0 |1819  2832 |1.46 1.77 1.53|  0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:21 ubuntu dstat.sh[91502]: 14-07 16:49:21|  2   1  95   0   0|4936M  343M  186M 2388M|  11k 1773 |   0   104k|   0  7.00 |1636  2536 |1.46 1.77 1.53|1.0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:22 ubuntu dstat.sh[91502]: 14-07 16:49:22|  3   1  94   1   0|4935M  343M  186M 2388M|7575  2209 |   0   352k|   0  24.0 |1510  2386 |1.46 1.77 1.53|  0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:23 ubuntu dstat.sh[91502]: 14-07 16:49:23|  4   2  94   0   0|4935M  343M  186M 2388M|  22k   11k|   0   192k|   0  27.0 |1919  3057 |1.34 1.74 1.52|  0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:24 ubuntu dstat.sh[91502]: 14-07 16:49:24|  4   1  92   0   0|4936M  342M  186M 2388M|  23k   16k|   0   312k|   0  37.0 |2056  3388 |1.34 1.74 1.52|  0   0   0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:25 ubuntu dstat.sh[91502]: 14-07 16:49:25|  3   2  95   0   0|4936M  342M  186M 2388M|  11k 1860 |   0     0 |   0     0 |1538  2484 |1.34 1.74 1.52|  0   0 2.0|   0     0 |   0     0 | 25  290    0   41    0
Jul 14 16:49:26 ubuntu dstat.sh[91502]: 14-07 16:49:26|  3   1  96   0   0|4936M  342M  186M 2388M|  17k 1616 |   0    32k|   0  2.99 |1469  2421 |1.34 1.74 1.52|1.0   0   0|   0     0 |   0     0 | 25  290    0   36    0
Jul 14 16:49:27 ubuntu dstat.sh[91502]: 14-07 16:49:27|  6   1  92   1   0|4936M  342M  186M 2388M|  21k   13k|   0   397k|   0  41.1 |1723  2913 |1.34 1.74 1.52|  0   0   0|   0     0 |   0     0 | 25  290    0   36    0
Jul 14 16:49:28 ubuntu dstat.sh[91502]: 14-07 16:49:28|  3   1  86   8   0|4936M  342M  186M 2388M|  15k 6579 |   0    19M|   0  1265 |4077  2656 |1.48 1.76 1.53|  0   0   0|   0     0 |   0     0 | 25  290    0   31    0
Jul 14 16:49:29 ubuntu dstat.sh[91502]: 14-07 16:49:29|  3   1  93   0   0|4936M  342M  186M 2388M|  31k   12k|   0   204k|   0  25.0 |1959  3420 |1.48 1.76 1.53|  0   0   0|   0     0 |   0     0 | 25  290    0   31    0
Jul 14 16:49:30 ubuntu dstat.sh[91502]: 14-07 16:49:30|  8   7  81   4   1|4937M  341M  186M 2388M|  28k 8157 | 248k  172k|12.0  20.0 |2493  3821 |1.48 1.76 1.53|1.0   0 145|   0     0 |   0     0 | 25  290    0   29    0
Jul 14 16:49:31 ubuntu dstat.sh[91502]: 14-07 16:49:31| 11  19  69   0   0|4937M  340M  186M 2388M|  19k 8133 |   0     0 |   0     0 |3584  6276 |1.48 1.76 1.53|3.0   0 448|   0     0 |   0     0 | 25  290    0   29    0
Jul 14 16:49:32 ubuntu dstat.sh[91502]: 14-07 16:49:32| 11  18  69   0   0|4938M  339M  186M 2388M|  13k 1843 |   0   368k|   0  20.0 |3782  7014 |1.48 1.76 1.53|1.0   0 490|   0     0 |   0     0 | 25  290    0   29    0
Jul 14 16:49:33 ubuntu dstat.sh[91502]: 14-07 16:49:33| 13  22  61   4   0|4940M  338M  186M 2388M|  22k   14k| 152k   61M|4.01   362 |4580  7682 |1.44 1.75 1.53|1.0   0 524|   0     0 |   0     0 | 25  290    0   30    0
Jul 14 16:49:34 ubuntu dstat.sh[91502]: 14-07 16:49:34| 11  17  68   2   0|4944M  334M  186M 2388M|  20k   11k|  24k 5832k|2.00  56.0 |3886  6966 |1.44 1.75 1.53|1.0   0 425|   0     0 |   0     0 | 25  290    0   29    0
Jul 14 16:49:35 ubuntu dstat.sh[91502]: 14-07 16:49:35| 25   4  70   0   0|4976M  301M  186M 2388M|  15k 6842 |  24k  211k|1.00  20.9 |2094  3217 |1.44 1.75 1.53|1.0   0 3.0|   0     0 |   0     0 | 25  290    0   30    0
Jul 14 16:49:36 ubuntu dstat.sh[91502]: 14-07 16:49:36| 29   4  65   1   0|4944M  332M  186M 2389M| 166k  155k| 136k  172k|3.00  15.0 |2404  6187 |1.44 1.75 1.53|5.0   0 5.0|   0     0 |   0     0 | 25  294    0   32    0
Jul 14 16:49:37 ubuntu dstat.sh[91502]: 14-07 16:49:37| 25   4  69   0   0|4982M  294M  186M 2389M|  16k 8031 |   0   180k|   0  20.0 |1951  2821 |1.44 1.75 1.53|3.0   0 2.0|   0     0 |   0     0 | 25  294    0   32    0
Jul 14 16:49:38 ubuntu dstat.sh[91502]: 14-07 16:49:38| 25   3  70   1   0|4962M  315M  186M 2389M| 134k  127k|   0   285k|   0  30.1 |2423  3947 |1.40 1.74 1.52|2.0   0 5.0|   0     0 |   0     0 | 25  298    0   32    0
Jul 14 16:49:39 ubuntu dstat.sh[91502]: 14-07 16:49:39| 28   5  67   0   0|4988M  288M  186M 2389M|  93k   85k|   0  8946k|   0  76.8 |2535  3907 |1.40 1.74 1.52|1.0   0 1.0|   0     0 |   0     0 | 25  300    0   32    0
Jul 14 16:49:40 ubuntu dstat.sh[91502]: 14-07 16:49:40| 25   4  68   1   0|4978M  298M  186M 2390M| 141k  131k|   0   272k|   0  34.0 |2557  3902 |1.40 1.74 1.52|1.0   0 6.0|   0     0 |   0     0 | 25  298    0   32    0
Jul 14 16:49:41 ubuntu dstat.sh[91502]: 14-07 16:49:41| 26   4  70   1   0|4968M  307M  186M 2390M|  94k   85k|   0   272k|   0  32.0 |2400  3785 |1.40 1.74 1.52|1.0   0 6.0|   0     0 |   0     0 | 25  298    0   33    0
Jul 14 16:49:42 ubuntu dstat.sh[91502]: 14-07 16:49:42| 29   4  66   0   0|4988M  288M  186M 2390M| 219k  214k|8201B  200k|2.00  20.0 |2944  6384 |1.40 1.74 1.52|1.0   0   0|   0     0 |   0     0 | 25  298    0   35    0
Jul 14 16:49:43 ubuntu dstat.sh[91502]: 14-07 16:49:43| 27   4  69   0   0|4991M  284M  186M 2390M|  21k   12k|   0   176k|   0  20.0 |2037  2986 |1.45 1.74 1.53|4.0   0 6.0|   0     0 |   0     0 | 25  299    0   34    0
Jul 14 16:49:44 ubuntu dstat.sh[91502]: 14-07 16:49:44| 60   8  31   0   0|4622M  654M  186M 2390M| 148k  139k|   0   699k|   0  56.9 |3172  5128 |1.45 1.74 1.53|9.0   0  21|   0     0 |   0     0 | 25  276    0   40    0
Jul 14 16:49:45 ubuntu dstat.sh[91502]: 14-07 16:49:45| 77  18   6   0   0|4502M  774M  186M 2390M|  13k 7707 |   0   177k|   0  18.1 |4236  7214 |1.45 1.74 1.53|5.0   0  42|   0     0 |   0     0 | 25  260    0   42    0
Jul 14 16:49:46 ubuntu dstat.sh[91502]: 14-07 16:49:46| 89  10   0   0   0|4713M  563M  186M 2390M|  15k 1409 |   0     0 |   0     0 |2521  3585 |1.45 1.74 1.53|5.0   0 1.0|   0     0 |   0     0 | 25  260    0   42    0
Jul 14 16:49:47 ubuntu dstat.sh[91502]: 14-07 16:49:47| 84  16   0   0   0|4855M  418M  186M 2392M| 107k  101k| 220k 3280k|21.0   194 |4314    18k|1.45 1.74 1.53|6.0   0 6.0|   0     0 |   0     0 | 25  274    0   46    0
Jul 14 16:49:48 ubuntu dstat.sh[91502]: 14-07 16:49:48| 57   8  35   0   0|4937M  333M  186M 2394M| 288k  242k|   0   731k|   0  56.9 |6293    15k|1.58 1.76 1.53|1.0   0 6.0|   0     0 |   0     0 | 25  279    0   58    0
Jul 14 16:49:49 ubuntu dstat.sh[91502]: 14-07 16:49:49| 19   4  74   0   0|4958M  313M  186M 2394M| 217k  165k|   0   116k|   0  17.0 |3356  4910 |1.58 1.76 1.53|2.0   0 4.0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:50 ubuntu dstat.sh[91502]: 14-07 16:49:50|  4   1  94   0   0|4958M  312M  186M 2394M|  20k   11k|   0    80k|   0  12.0 |1706  2773 |1.58 1.76 1.53|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:51 ubuntu dstat.sh[91502]: 14-07 16:49:51|  2   1  95   0   0|4959M  312M  186M 2394M|6565  1732 |   0     0 |   0     0 |1520  2403 |1.58 1.76 1.53|2.0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:52 ubuntu dstat.sh[91502]: 14-07 16:49:52|  4   2  93   1   0|4941M  330M  186M 2394M|7047  2262 |   0   376k|   0  31.0 |1685  2835 |1.58 1.76 1.53|1.0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:53 ubuntu dstat.sh[91502]: 14-07 16:49:53|  4   1  93   0   0|4941M  330M  186M 2394M|  18k   11k|   0   404k|   0  39.0 |1796  2996 |1.45 1.73 1.53|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:54 ubuntu dstat.sh[91502]: 14-07 16:49:54|  3   1  95   0   0|4941M  330M  186M 2394M|  11k 2976 |   0    52k|   0  6.02 |1599  2484 |1.45 1.73 1.53|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:55 ubuntu dstat.sh[91502]: 14-07 16:49:55|  3   1  94   0   0|4941M  329M  186M 2394M|  12k 1796 |   0     0 |   0     0 |1600  2414 |1.45 1.73 1.53|  0   0 2.0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:56 ubuntu dstat.sh[91502]: 14-07 16:49:56|  4   1  95   0   0|4941M  329M  186M 2394M|8600  1620 |   0   176k|   0  11.0 |1631  2589 |1.45 1.73 1.53|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:57 ubuntu dstat.sh[91502]: 14-07 16:49:57|  4   1  94   0   1|4941M  329M  186M 2394M|  18k 8772 |   0   212k|   0  30.0 |1882  3026 |1.45 1.73 1.53|2.0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:58 ubuntu dstat.sh[91502]: 14-07 16:49:58|  3   1  94   0   0|4941M  329M  186M 2394M|  11k 5987 |   0   352k|   0  32.0 |1864  3020 |1.33 1.70 1.52|1.0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:49:59 ubuntu dstat.sh[91502]: 14-07 16:49:59|  4   1  89   5   0|4941M  329M  186M 2394M|  26k   13k|   0    14M|   0  1151 |4006  2911 |1.33 1.70 1.52|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:50:00 ubuntu dstat.sh[91502]: 14-07 16:50:00|  4   1  89   5   0|4941M  329M  186M 2394M|  44k   16k|   0   363k|   0  50.9 |2161  3317 |1.33 1.70 1.52|  0   0   0|   0     0 |   0     0 | 25  288    0   58    0
Jul 14 16:50:01 ubuntu dstat.sh[91502]: 14-07 16:50:01|  9   4  86   0   0|4938M  332M  186M 2394M|  15k 2762 |   0   108k|   0  8.00 |2428  5476 |1.33 1.70 1.52|  0   0  34|   0     0 |   0     0 | 25  288    0   59    0
Jul 14 16:50:02 ubuntu dstat.sh[91502]: 14-07 16:50:02|  4   1  93   1   1|4939M  332M  186M 2394M|  17k 5504 |   0   376k|   0  23.0 |1774  2580 |1.33 1.70 1.52|2.0   0 2.0|   0     0 |   0     0 | 25  288    0   59    0
Jul 14 16:50:03 ubuntu dstat.sh[91502]: 14-07 16:50:03|  6   1  92   0   0|4939M  332M  186M 2394M|  24k   17k|   0   156k|   0  18.0 |1893  2937 |1.23 1.67 1.51|  0   0   0|   0     0 |   0     0 | 25  288    0   59    0
Jul 14 16:50:04 ubuntu dstat.sh[91502]: 14-07 16:50:04|  2   1  95   0   0|4939M  332M  186M 2394M|  11k 1566 |   0   176k|   0  11.0 |1590  2462 |1.23 1.67 1.51|  0   0   0|   0     0 |   0     0 | 25  288    0   59    0
Jul 14 16:50:05 ubuntu dstat.sh[91502]: 14-07 16:50:05| 10  10  76   3   0|4945M  324M  186M 2395M|  30k   13k|1019k  284k|33.0  19.0 |2856  5171 |1.23 1.67 1.51|  0   0 100|   0     0 |   0     0 | 25  288    0   59    0
Jul 14 16:50:06 ubuntu dstat.sh[91502]: 14-07 16:50:06| 41  11  47   0   0|4563M  706M  186M 2395M|  15k 6362 |   0    16k|   0  4.01 |2277  3211 |1.23 1.67 1.51|2.0   0 6.0|   0     0 |   0     0 | 25  238    0   71    0
Jul 14 16:50:07 ubuntu dstat.sh[91502]: 14-07 16:50:07| 48  10  41   1   0|4493M  776M  186M 2396M|  25k   16k|  68k  553k|2.00  56.1 |3475  5709 |1.23 1.67 1.51|2.0   0  21|   0     0 |   0     0 | 24  223    0   67    0
Jul 14 16:50:08 ubuntu dstat.sh[91502]: 14-07 16:50:08| 49   8  44   1   0|4564M  704M  186M 2396M|  29k   21k|  84k  224k|6.00  22.0 |2986  4895 |1.29 1.68 1.51|2.0   0 1.0|   0     0 |   0     0 | 24  225    0   67    0
Jul 14 16:50:09 ubuntu dstat.sh[91502]: 14-07 16:50:09| 46   9  42   2   0|4649M  619M  186M 2396M| 161k  146k| 136k  360k|28.0  30.0 |2996  4819 |1.29 1.68 1.51|2.0   0 6.0|   0     0 |   0     0 | 24  231    0   71    0
Jul 14 16:50:10 ubuntu dstat.sh[91502]: 14-07 16:50:10| 41   8  45   5   0|4697M  570M  186M 2397M|  26k   14k|1062k  483k| 124  30.9 |2920  4149 |1.29 1.68 1.51|2.0   0 2.0|   0     0 |   0     0 | 24  231    0   71    0
Jul 14 16:50:11 ubuntu dstat.sh[91502]: 14-07 16:50:11| 43   5  53   0   0|4726M  540M  186M 2398M| 795k  787k|  32k    0 |1.00     0 |2746  5158 |1.29 1.68 1.51|1.0   0 2.0|   0     0 |   0     0 | 24  233    0   63    0
Jul 14 16:50:12 ubuntu dstat.sh[91502]: 14-07 16:50:12| 25   3  71   0   0|4764M  502M  186M 2398M|7229  1617 |   0  3037k|   0   155 |2038  2934 |1.29 1.68 1.51|2.0   0   0|   0     0 |   0     0 | 24  233    0   63    0
Jul 14 16:50:13 ubuntu dstat.sh[91502]: 14-07 16:50:13| 24   3  65   7   0|4717M  549M  187M 2399M| 118k  110k|   0  1372k|   0  91.0 |2756  4259 |1.26 1.67 1.51|  0 2.0   0|   0     0 |   0     0 | 24  233    0   56    0
Jul 14 16:50:14 ubuntu dstat.sh[91502]: 14-07 16:50:14| 27   7  52  13   1|4757M  506M  187M 2401M| 212k  200k|   0  5858k|   0   345 |6088    11k|1.26 1.67 1.51|3.0   0 2.0|   0     0 |   0     0 | 25  239    0   64    0
Jul 14 16:50:15 ubuntu dstat.sh[91502]: 14-07 16:50:15| 45   9  42   2   0|4852M  409M  187M 2402M| 709k  703k| 136k 1883k|12.0   255 |5749    11k|1.26 1.67 1.51|4.0   0 5.0|   0     0 |   0     0 | 25  258    0   69    0
Jul 14 16:50:16 ubuntu dstat.sh[91502]: 14-07 16:50:16|  5   1  92   0   0|4854M  407M  187M 2402M|  40k   21k|   0   112k|   0  6.00 |1780  2901 |1.26 1.67 1.51|  0   0   0|   0     0 |   0     0 | 25  258    0   69    0
Jul 14 16:50:17 ubuntu dstat.sh[91502]: 14-07 16:50:17|  3   2  92   1   0|4842M  419M  187M 2402M|  19k   12k|   0   212k|   0  23.0 |1892  3019 |1.26 1.67 1.51|  0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:18 ubuntu dstat.sh[91502]: 14-07 16:50:18|  4   0  93   0   0|4842M  419M  187M 2402M|  19k   12k|   0   792k|   0  60.0 |2083  3266 |1.16 1.64 1.50|  0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:19 ubuntu dstat.sh[91502]: 14-07 16:50:19|  4   2  94   0   0|4842M  419M  187M 2402M|  19k   14k|   0   172k|   0  29.0 |1945  3077 |1.16 1.64 1.50|  0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:20 ubuntu dstat.sh[91502]: 14-07 16:50:20|  3   1  93   1   1|4842M  419M  187M 2402M|  21k   15k|   0   340k|   0  44.0 |2088  3377 |1.16 1.64 1.50|2.0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:21 ubuntu dstat.sh[91502]: 14-07 16:50:21|  2   1  95   0   0|4842M  419M  187M 2402M|6650  1620 |   0   108k|   0  8.00 |1560  2444 |1.16 1.64 1.50|  0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:22 ubuntu dstat.sh[91502]: 14-07 16:50:22|  2   1  95   0   0|4842M  419M  187M 2402M|7983  1620 |   0   320k|   0  20.0 |1538  2448 |1.16 1.64 1.50|3.0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:23 ubuntu dstat.sh[91502]: 14-07 16:50:23|  4   1  94   0   0|4842M  419M  187M 2402M|  18k   10k|   0    96k|   0  15.0 |1786  2704 |1.07 1.61 1.49|  0   0   0|   0     0 |   0     0 | 25  258    0   68    0
Jul 14 16:50:24 ubuntu dstat.sh[91502]: 14-07 16:50:24|  3   1  93   1   1|4844M  417M  187M 2402M|  18k 7448 |   0   228k|   0  21.0 |1699  2513 |1.07 1.61 1.49|  0   0   0|   0     0 |   0     0 | 25  260    0   68    0
Jul 14 16:50:25 ubuntu dstat.sh[91502]: 14-07 16:50:25| 12   3  82   1   0|4850M  411M  187M 2402M| 148k  140k|   0   548k|   0  79.0 |2539  4188 |1.07 1.61 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  270    0   68    0
Jul 14 16:50:26 ubuntu dstat.sh[91502]: 14-07 16:50:26| 29   2  70   1   0|4868M  393M  187M 2402M| 396k  385k|   0   156k|   0  18.0 |2253  3464 |1.07 1.61 1.49|1.0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:27 ubuntu dstat.sh[91502]: 14-07 16:50:27|  6   1  91   0   0|4870M  390M  187M 2402M|  81k   72k|   0    80k|   0  12.0 |1792  2979 |1.07 1.61 1.49|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:28 ubuntu dstat.sh[91502]: 14-07 16:50:28|  4   1  95   0   1|4870M  390M  187M 2402M|  11k 6035 |   0    76k|   0  12.0 |1746  2901 |0.98 1.59 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:29 ubuntu dstat.sh[91502]: 14-07 16:50:29|  4   1  93   1   0|4871M  390M  187M 2402M|  32k   13k|   0   196k|   0  31.0 |1893  3025 |0.98 1.59 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:30 ubuntu dstat.sh[91502]: 14-07 16:50:30|  3   1  90   3   0|4871M  390M  187M 2402M|  42k   15k|   0  9678k|   0   989 |3953  3440 |0.98 1.59 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:31 ubuntu dstat.sh[91502]: 14-07 16:50:31|  3   1  95   0   0|4871M  390M  187M 2402M|  23k 1731 |   0     0 |   0     0 |1655  2358 |0.98 1.59 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:32 ubuntu dstat.sh[91502]: 14-07 16:50:32|  3   1  94   0   0|4871M  390M  187M 2402M|  27k 5452 |   0  1152k|   0  69.0 |1872  2892 |0.98 1.59 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
Jul 14 16:50:33 ubuntu dstat.sh[91502]: 14-07 16:50:33|  6   2  92   0   1|4871M  390M  187M 2403M|  38k   19k|   0   192k|   0  24.0 |1938  3061 |0.90 1.56 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   69    0
Jul 14 16:50:34 ubuntu dstat.sh[91502]: 14-07 16:50:34|  3   1  95   0   0|4871M  390M  187M 2403M|  13k 1598 |   0   176k|   0  11.0 |1552  2479 |0.90 1.56 1.48|  0   0   0|   0     0 |   0     0 | 25  272    0   68    0
