-- Logs begin at Mon 2022-07-04 08:35:34 UTC, end at Mon 2022-07-04 10:08:35 UTC. --
Jul 04 09:32:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 04 09:32:49 ubuntu dstat.sh[86284]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 04 09:32:49 ubuntu dstat.sh[86284]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 04 09:40:43 ubuntu dstat.sh[86284]: 04-07 09:40:43| 20  16  62   0   0|3695M  145M  182M 3748M|9602  1618 | 883k  264k|13.0  17.0 |4451  8720 |1.56 1.91 1.28|2.0   0 205|   0     0 |   0     0 | 24  173    0   30    0
Jul 04 09:40:44 ubuntu dstat.sh[86284]: 04-07 09:40:44| 33  17  49   1   0|3765M  127M  182M 3697M|  13k 1623 | 529k  164k|41.1  8.01 |3877  8448 |1.56 1.91 1.28|3.0   0 159|   0     0 |   0     0 | 24  173    0   30    0
Jul 04 09:40:45 ubuntu dstat.sh[86284]: 04-07 09:40:45| 46   7  44   3   0|3843M  131M  182M 3617M|  30k   10k| 120k 4499k|12.0   313 |2582  3051 |1.56 1.91 1.28|3.0 1.0 2.0|   0     0 |   0     0 | 24  173    0   30    0
Jul 04 09:40:46 ubuntu dstat.sh[86284]: 04-07 09:40:46| 45   5  47   1   0|3907M  126M  182M 3560M|  13k 1994 | 252k 4218k|7.99   406 |2214  2408 |1.56 1.91 1.28|3.0   0   0|   0     0 |   0     0 | 24  173    0   30    0
Jul 04 09:40:47 ubuntu dstat.sh[86284]: 04-07 09:40:47| 45  17  36   2   0|3844M  222M  182M 3527M|  90k   82k| 733k  693k|24.0  37.1 |5663    10k|1.56 1.91 1.28|3.0 1.0 294|   0     0 |   0     0 | 24  179    0   30    0
Jul 04 09:40:48 ubuntu dstat.sh[86284]: 04-07 09:40:48| 42  25  25   7   0|3890M  170M  182M 3533M|  20k   12k|4347k  496k| 105  33.0 |4486  8633 |1.76 1.94 1.29|3.0   0 469|   0     0 |   0     0 | 24  181    0   30    0
Jul 04 09:40:49 ubuntu dstat.sh[86284]: 04-07 09:40:49| 47  22  29   0   0|3836M  220M  182M 3536M| 188k  178k| 551k  631k|7.99  45.9 |6652    11k|1.76 1.94 1.29|2.0   0 214|   0     0 |   0     0 | 24  191    0   22    0
Jul 04 09:40:50 ubuntu dstat.sh[86284]: 04-07 09:40:50| 76  19   4   0   0|3962M  130M  182M 3502M|  23k   14k|  12k  351k|1.00  21.9 |3211  6168 |1.76 1.94 1.29|6.0   0 185|   0     0 |   0     0 | 24  198    0   22    0
Jul 04 09:40:51 ubuntu dstat.sh[86284]: 04-07 09:40:51| 80  16   2   1   0|4056M  120M  182M 3421M| 119k  110k| 128k  710k|6.02  50.2 |3064  5684 |1.76 1.94 1.29|7.0   0  47|   0     0 |   0     0 | 24  208    0   17    0
Jul 04 09:40:52 ubuntu dstat.sh[86284]: 04-07 09:40:52| 77  20   2   1   0|4118M  124M  182M 3357M| 105k   98k|8197B   17M|2.00   743 |5812    11k|1.76 1.94 1.29|5.0   0  49|   0     0 |   0     0 | 24  216    0   23    0
Jul 04 09:40:53 ubuntu dstat.sh[86284]: 04-07 09:40:53| 57  23  17   0   0|4105M  147M  182M 3348M| 114k  107k| 328k  875k|6.99  60.0 |6679    18k|1.86 1.96 1.30|5.0   0 356|   0     0 |   0     0 | 24  213    0   24    0
Jul 04 09:40:54 ubuntu dstat.sh[86284]: 04-07 09:40:54| 58  21  19   1   0|4093M  180M  182M 3327M| 408k  399k|  64k 1183k|1.00  90.9 |6719    19k|1.86 1.96 1.30|4.0   0 241|   0     0 |   0     0 | 24  216    0   24    0
Jul 04 09:40:55 ubuntu dstat.sh[86284]: 04-07 09:40:55| 55  23  20   1   0|4211M  131M  182M 3261M|  93k   82k|  16k 8271k|1.00   629 |5742    10k|1.86 1.96 1.30|4.0 3.0 223|   0     0 |   0     0 | 24  218    0   24    0
Jul 04 09:40:56 ubuntu dstat.sh[86284]: 04-07 09:40:56| 42  22  24  12   0|4173M  169M  182M 3262M| 105k   97k| 680k 8912k|38.0   310 |4416  7193 |1.86 1.96 1.30|5.0   0 400|   0     0 |   0     0 | 24  218    0   24    0
Jul 04 09:40:57 ubuntu dstat.sh[86284]: 04-07 09:40:57| 60  22  15   0   0|4241M  149M  182M 3214M|  32k   23k| 348k  696k|5.00  47.0 |5609    11k|1.86 1.96 1.30|4.0   0 131|   0     0 |   0     0 | 24  219    0   24    0
Jul 04 09:40:58 ubuntu dstat.sh[86284]: 04-07 09:40:58| 67  25   6   1   0|4296M  130M  183M 3180M| 152k  142k| 872k 1000k|29.0  64.0 |5945    13k|2.11 2.01 1.32|3.0   0 472|   0     0 |   0     0 | 24  222    0   26    0
Jul 04 09:40:59 ubuntu dstat.sh[86284]: 04-07 09:40:59| 59  21  18   0   0|4302M  167M  183M 3138M|  95k   88k| 152k  496k|13.0  31.0 |5294    11k|2.11 2.01 1.32|3.0   0 125|   0     0 |   0     0 | 24  224    0   27    0
Jul 04 09:41:00 ubuntu dstat.sh[86284]: 04-07 09:41:00| 65  16  16   4   0|4418M  121M  183M 3071M|  91k   76k|1072k  984k|28.0  60.0 |5183    11k|2.11 2.01 1.32|2.0 1.0 168|   0     0 |   0     0 | 24  232    0   28    0
Jul 04 09:41:01 ubuntu dstat.sh[86284]: 04-07 09:41:01| 58   9  24   7   0|4449M  117M  183M 3044M| 133k  123k| 736k 9462k|32.0   834 |4392  4325 |2.11 2.01 1.32|3.0   0 7.0|   0     0 |   0     0 | 24  232    0   29    0
Jul 04 09:41:02 ubuntu dstat.sh[86284]: 04-07 09:41:02| 58   9  23   8   0|4528M  120M  183M 2966M| 208k  199k|1232k  660k|46.0  47.0 |2907  4822 |2.11 2.01 1.32|4.0   0 6.0|   0     0 |   0     0 | 24  241    0   31    0
Jul 04 09:41:03 ubuntu dstat.sh[86284]: 04-07 09:41:03| 61  17  21   0   0|4471M  191M  183M 2952M| 152k  146k| 303k  775k|4.99  68.9 |4766  9481 |2.18 2.03 1.33|5.0   0 156|   0     0 |   0     0 | 24  244    0   35    0
Jul 04 09:41:04 ubuntu dstat.sh[86284]: 04-07 09:41:04| 47  25  26   1   0|4458M  203M  183M 2952M| 106k   98k| 754k  782k|22.0  57.1 |3925  8127 |2.18 2.03 1.33|5.0   0 478|   0     0 |   0     0 | 24  244    0   35    0
Jul 04 09:41:05 ubuntu dstat.sh[86284]: 04-07 09:41:05| 46  30  21   3   0|4493M  133M  187M 2982M|  27k   12k|  13M  864k| 213  59.9 |8765    11k|2.18 2.03 1.33|2.0 1.0 169|   0     0 |   0     0 | 24  244    0   34    0
Jul 04 09:41:06 ubuntu dstat.sh[86284]: 04-07 09:41:06| 70  23   6   1   0|4571M  135M  187M 2908M| 109k   98k|4132k 7501k|86.1   636 |6228  9591 |2.18 2.03 1.33|6.0   0 285|   0     0 |   0     0 | 25  247    0   36    0
Jul 04 09:41:07 ubuntu dstat.sh[86284]: 04-07 09:41:07| 76  11   3   7   0|4647M  133M  186M 2838M| 133k  127k| 747k  991k|21.0  88.9 |3394  5051 |2.18 2.03 1.33|3.0 3.0  13|   0     0 |   0     0 | 25  253    0   36    0
Jul 04 09:41:08 ubuntu dstat.sh[86284]: 04-07 09:41:08| 60  10  26   5   1|4663M  129M  185M 2827M|  12k 6479 |1424k  936k|39.0  45.0 |2858  4251 |2.25 2.05 1.34|4.0   0  45|   0     0 |   0     0 | 25  255    0   36    0
Jul 04 09:41:09 ubuntu dstat.sh[86284]: 04-07 09:41:09| 42  14  39   3   0|4654M  150M  185M 2815M|  12k 5132 | 966k  495k|40.9  21.0 |4899  8520 |2.25 2.05 1.34|2.0   0 202|   0     0 |   0     0 | 25  252    1   35    0
Jul 04 09:41:10 ubuntu dstat.sh[86284]: 04-07 09:41:10| 23   5  69   1   0|4658M  145M  185M 2816M|  37k   24k| 688k 1727k|12.0   116 |2473  3714 |2.25 2.05 1.34|2.0   0 7.0|   0     0 |   0     0 | 25  255    0   36    0
Jul 04 09:41:11 ubuntu dstat.sh[86284]: 04-07 09:41:11| 20   5  73   0   0|4655M  149M  185M 2816M|  12k 3179 | 512k  140k|4.00  12.0 |1909  2701 |2.25 2.05 1.34|4.0   0 5.0|   0     0 |   0     0 | 25  256    0   35    0
Jul 04 09:41:12 ubuntu dstat.sh[86284]: 04-07 09:41:12| 22   7  71   0   0|4674M  130M  185M 2816M|  50k   34k| 257k  161k|2.01  16.1 |2055  3044 |2.25 2.05 1.34|4.0 1.0 7.0|   0     0 |   0     0 | 25  259    1   35    1
Jul 04 09:41:13 ubuntu dstat.sh[86284]: 04-07 09:41:13| 21   5  72   0   0|4672M  131M  185M 2816M|  26k   16k| 794k  431k|11.0  39.9 |2296  3286 |2.15 2.03 1.34|1.0   0 8.0|   0     0 |   0     0 | 25  264    0   33    0
Jul 04 09:41:14 ubuntu dstat.sh[86284]: 04-07 09:41:14| 22   6  71   0   0|4675M  129M  185M 2816M| 101k   36k| 560k  156k|12.0  8.00 |2255  3171 |2.15 2.03 1.34|1.0   0 8.0|   0     0 |   0     0 | 25  266    0   34    0
Jul 04 09:41:15 ubuntu dstat.sh[86284]: 04-07 09:41:15| 22   6  70   1   0|4676M  127M  185M 2816M| 474k   33k| 513k  397k|4.01  41.1 |2579  3432 |2.15 2.03 1.34|1.0   0 8.0|   0     0 |   0     0 | 25  270    0   33    0
Jul 04 09:41:16 ubuntu dstat.sh[86284]: 04-07 09:41:16| 14   5  79   0   0|4654M  148M  185M 2817M| 931k   35k| 256k  228k|2.00  22.0 |2921  3561 |2.15 2.03 1.34|  0   0 3.0|   0     0 |   0     0 | 25  270    0   33    0
Jul 04 09:41:17 ubuntu dstat.sh[86284]: 04-07 09:41:17|  6   2  91   1   0|4654M  146M  185M 2819M|1518k   49k|   0   564k|   0  69.0 |3123  3764 |2.15 2.03 1.34|  0 1.0 2.0|   0     0 |   0     0 | 25  274    0   33    0
Jul 04 09:41:18 ubuntu dstat.sh[86284]: 04-07 09:41:18|  3   1  93   0   0|4654M  145M  185M 2820M|1340k   18k|   0   160k|   0  13.0 |2551  3160 |2.05 2.01 1.34|  0   0   0|   0     0 |   0     0 | 25  274    0   33    0
Jul 04 09:41:19 ubuntu dstat.sh[86284]: 04-07 09:41:19|  3   1  93   0   0|4654M  144M  185M 2821M|1481k   22k|   0   208k|   0  22.0 |2875  3360 |2.05 2.01 1.34|  0   0 2.0|   0     0 |   0     0 | 25  274    0   32    0
Jul 04 09:41:20 ubuntu dstat.sh[86284]: 04-07 09:41:20|  4   2  91   1   0|4654M  142M  185M 2823M|1671k   38k|   0   300k|   0  32.0 |3261  3722 |2.05 2.01 1.34|  0   0   0|   0     0 |   0     0 | 25  274    0   32    0
Jul 04 09:41:21 ubuntu dstat.sh[86284]: 04-07 09:41:21|  5   1  94   0   0|4654M  140M  185M 2824M|1894k   27k|   0   144k|   0  9.98 |2968  3046 |2.05 2.01 1.34|  0   0   0|   0     0 |   0     0 | 25  274    0   31    0
Jul 04 09:41:22 ubuntu dstat.sh[86284]: 04-07 09:41:22|  4   2  92   0   1|4654M  138M  185M 2827M|2541k   37k|   0   144k|   0  10.0 |3307  3330 |2.05 2.01 1.34|  0   0   0|   0     0 |   0     0 | 25  274    0   31    0
Jul 04 09:41:23 ubuntu dstat.sh[86284]: 04-07 09:41:23|  3   2  93   1   0|4654M  136M  185M 2829M|2339k   31k|   0   344k|   0  28.0 |3113  3553 |1.89 1.98 1.33|2.0   0   0|   0     0 |   0     0 | 25  274    0   31    0
Jul 04 09:41:24 ubuntu dstat.sh[86284]: 04-07 09:41:24|  5   2  92   0   0|4654M  133M  185M 2831M|2601k   38k|   0   132k|   0  15.0 |3390  3264 |1.89 1.98 1.33|1.0   0   0|   0     0 |   0     0 | 25  274    0   31    0
Jul 04 09:41:25 ubuntu dstat.sh[86284]: 04-07 09:41:25| 15  15  64   3   0|4688M  137M  184M 2797M| 385k   18k|1988k 1264k|28.0   177 |4006  8012 |1.89 1.98 1.33|4.0 1.0 280|   0     0 |   0     0 | 25  273    0   31    0
Jul 04 09:41:26 ubuntu dstat.sh[86284]: 04-07 09:41:26| 30   6  62   1   0|4702M  136M  184M 2784M|  25k   15k|8173B   21M|2.00   549 |3862  5654 |1.89 1.98 1.33|1.0   0 5.0|   0     0 |   0     0 | 25  277    0   30    0
Jul 04 09:41:27 ubuntu dstat.sh[86284]: 04-07 09:41:27| 27   3  68   0   0|4709M  129M  184M 2784M| 484k  474k|   0   520k|   0  45.0 |3451  6933 |1.89 1.98 1.33|1.0   0   0|   0     0 |   0     0 | 25  282    0   31    0
Jul 04 09:41:28 ubuntu dstat.sh[86284]: 04-07 09:41:28| 27   4  68   1   0|4736M  128M  183M 2761M|  11M   11M|   0   456k|   0  47.0 |3538  6332 |1.90 1.98 1.33|2.0   0 5.0|   0     0 |   0     0 | 25  289    0   32    0
Jul 04 09:41:29 ubuntu dstat.sh[86284]: 04-07 09:41:29| 30   4  65   1   1|4739M  120M  183M 2766M|  24M   24M|   0   686k|   0  60.1 |4019  8196 |1.90 1.98 1.33|2.0   0 4.0|   0     0 |   0     0 | 25  294    0   39    0
Jul 04 09:41:30 ubuntu dstat.sh[86284]: 04-07 09:41:30| 21  15  61   2   0|4681M  192M  183M 2754M|  32M   32M|  56k   16M|3.00  78.9 |3824  7236 |1.90 1.98 1.33|3.0   0 219|   0     0 |   0     0 | 25  291    0   42    0
Jul 04 09:41:31 ubuntu dstat.sh[86284]: 04-07 09:41:31| 17  11  70   1   0|4708M  165M  183M 2754M|9734  1904 |  36k  315k|3.00  22.0 |2989  5005 |1.90 1.98 1.33|1.0   0 268|   0     0 |   0     0 | 25  291    0   42    0
Jul 04 09:41:32 ubuntu dstat.sh[86284]: 04-07 09:41:32| 21   4  72   0   0|4734M  138M  183M 2754M|  11k 2141 |   0   896k|   0  53.0 |1930  2812 |1.90 1.98 1.33|  0   0   0|   0     0 |   0     0 | 25  291    1   42    0
Jul 04 09:41:33 ubuntu dstat.sh[86284]: 04-07 09:41:33|  3   1  95   0   0|4733M  139M  183M 2754M|  12k 4979 |   0    28k|   0  3.00 |1551  2367 |1.75 1.94 1.33|  0   0   0|   0     0 |   0     0 | 25  292    0   42    0
Jul 04 09:41:34 ubuntu dstat.sh[86284]: 04-07 09:41:34| 13  13  73   1   0|4682M  190M  183M 2754M|  19k 8103 |   0   460k|   0  42.0 |3026  5126 |1.75 1.94 1.33|1.0   0 260|   0     0 |   0     0 | 25  293    0   43    0
Jul 04 09:41:35 ubuntu dstat.sh[86284]: 04-07 09:41:35| 11  19  67   1   0|4682M  191M  183M 2754M|  42k   24k|4096B 2768k|1.00   155 |3892  6653 |1.75 1.94 1.33|2.0   0 335|   0     0 |   0     0 | 25  293    0   43    0
Jul 04 09:41:36 ubuntu dstat.sh[86284]: 04-07 09:41:36|  4   5  87   1   0|4682M  190M  183M 2755M|  19k 6172 |  28k  124k|2.00  12.0 |2311  3713 |1.75 1.94 1.33|  0   0  88|   0     0 |   0     0 | 25  293    0   43    0
Jul 04 09:41:37 ubuntu dstat.sh[86284]: 04-07 09:41:37| 20   3  78   0   0|4711M  161M  183M 2755M|  22k   17k|   0   404k|   0  40.0 |2070  3185 |1.75 1.94 1.33|1.0   0  10|   0     0 |   0     0 | 25  293    0   43    0
Jul 04 09:41:38 ubuntu dstat.sh[86284]: 04-07 09:41:38| 24   5  68   0   0|4682M  190M  183M 2755M| 100k   95k|  40k  320k|7.99  28.0 |2243  3501 |1.69 1.93 1.32|4.0   0  33|   0     0 |   0     0 | 25  297    0   44    0
Jul 04 09:41:39 ubuntu dstat.sh[86284]: 04-07 09:41:39| 13  16  68   3   0|4683M  189M  183M 2755M|8409  1778 |  84k  268k|12.0  20.0 |3139  5054 |1.69 1.93 1.32|1.0   0 206|   0     0 |   0     0 | 25  295    0   45    0
Jul 04 09:41:40 ubuntu dstat.sh[86284]: 04-07 09:41:40| 16  15  66   1   0|4683M  188M  183M 2755M|  40k   27k|  48k  875k|2.00  81.9 |3640  6039 |1.69 1.93 1.32|1.0   0 213|   0     0 |   0     0 | 25  297    0   46    0
Jul 04 09:41:41 ubuntu dstat.sh[86284]: 04-07 09:41:41| 17  12  69   1   0|4707M  164M  183M 2756M|  12k 2079 |4097B  156k|1.00  9.00 |2659  4248 |1.69 1.93 1.32|1.0   0 156|   0     0 |   0     0 | 25  297    0   46    0
Jul 04 09:41:42 ubuntu dstat.sh[86284]: 04-07 09:41:42| 22   5  70   1   0|4735M  136M  183M 2756M|  11k 2194 |4096B  188k|1.00  11.0 |1768  2494 |1.69 1.93 1.32|1.0   0 2.0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:43 ubuntu dstat.sh[86284]: 04-07 09:41:43| 24   4  71   0   0|4783M  140M  181M 2710M|9051  1661 | 104k   24k|1.00  3.00 |1733  2458 |1.63 1.91 1.32|1.0   0   0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:44 ubuntu dstat.sh[86284]: 04-07 09:41:44| 27   2  70   1   0|4693M  228M  181M 2710M|  49k   40k| 148k  632k|4.00  59.0 |2307  3466 |1.63 1.91 1.32|1.0   0 7.0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:45 ubuntu dstat.sh[86284]: 04-07 09:41:45| 24   4  69   2   0|4733M  189M  181M 2710M|  19k 9798 |  20k  312k|4.00  29.0 |2268  3300 |1.63 1.91 1.32|1.0   0 1.0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:46 ubuntu dstat.sh[86284]: 04-07 09:41:46| 24   3  71   0   0|4782M  140M  181M 2710M|  14k 6166 |   0   188k|   0  19.0 |2001  3015 |1.63 1.91 1.32|1.0   0 1.0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:47 ubuntu dstat.sh[86284]: 04-07 09:41:47| 32   6  62   1   0|4695M  226M  182M 2711M| 217k  211k| 120k  616k|6.00  57.0 |3788  6961 |1.63 1.91 1.32|1.0   0  25|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:48 ubuntu dstat.sh[86284]: 04-07 09:41:48| 23   4  71   0   0|4738M  184M  182M 2711M|  12k 4172 |   0   188k|   0  15.0 |1922  2903 |1.58 1.90 1.32|1.0   0 1.0|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:49 ubuntu dstat.sh[86284]: 04-07 09:41:49| 21   6  70   1   0|4694M  227M  182M 2711M|  25k 5948 | 397k  293k|6.01  31.1 |2617  4270 |1.58 1.90 1.32|  0   0  87|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:50 ubuntu dstat.sh[86284]: 04-07 09:41:50| 14  17  67   1   0|4690M  231M  182M 2711M|  28k   15k|  36k  611k|3.99  38.9 |3568  6023 |1.58 1.90 1.32|1.0   0 330|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:51 ubuntu dstat.sh[86284]: 04-07 09:41:51| 18  10  70   1   0|4695M  226M  182M 2711M|  11k 2084 | 140k  164k|23.0  9.02 |2496  4055 |1.58 1.90 1.32|  0 1.0 165|   0     0 |   0     0 | 25  297    0   45    0
Jul 04 09:41:52 ubuntu dstat.sh[86284]: 04-07 09:41:52| 21   2  70   6   0|4712M  209M  182M 2712M|  12k 4977 | 690k  475k|88.8  28.9 |1998  2994 |1.58 1.90 1.32|  0 1.0   0|   0     0 |   0     0 | 25  297    0   44    0
Jul 04 09:41:53 ubuntu dstat.sh[86284]: 04-07 09:41:53| 21   3  71   4   0|4725M  194M  182M 2713M|9483  1622 |1250k  104k| 134  12.0 |2084  3048 |1.53 1.88 1.32|1.0   0 2.0|   0     0 |   0     0 | 25  297    0   44    0
Jul 04 09:41:54 ubuntu dstat.sh[86284]: 04-07 09:41:54| 23   4  71   1   0|4736M  183M  182M 2713M|  17k 7631 |  44k  236k|7.99  23.0 |1940  2849 |1.53 1.88 1.32|1.0   0 3.0|   0     0 |   0     0 | 25  297    0   37    0
Jul 04 09:41:55 ubuntu dstat.sh[86284]: 04-07 09:41:55| 21   8  67   4   0|4750M  166M  182M 2716M|  17k   11k|3616k  785k|82.1  76.1 |7484    25k|1.53 1.88 1.32|2.0   0  31|   0     0 |   0     0 | 25  299    0   37    0
Jul 04 09:41:56 ubuntu dstat.sh[86284]: 04-07 09:41:56| 26   5  66   1   0|4735M  179M  182M 2717M|  18k 8691 |  12k 4137k|2.00   480 |3318  3474 |1.53 1.88 1.32|  0   0 6.0|   0     0 |   0     0 | 25  299    1   37    0
Jul 04 09:41:57 ubuntu dstat.sh[86284]: 04-07 09:41:57|  7   4  87   1   0|4754M  161M  182M 2717M|  30k   18k| 140k  616k|3.00  60.0 |2352  3811 |1.53 1.88 1.32|1.0   0   0|   0     0 |   0     0 | 25  300    0   37    0
Jul 04 09:41:58 ubuntu dstat.sh[86284]: 04-07 09:41:58|  4   1  92   0   0|4729M  186M  182M 2717M|  19k 3110 |4095B  200k|1.00  11.0 |1678  2623 |1.49 1.87 1.32|  0   0   0|   0     0 |   0     0 | 25  301    0   35    0
Jul 04 09:41:59 ubuntu dstat.sh[86284]: 04-07 09:41:59|  4   2  93   1   0|4729M  186M  182M 2717M|  17k 6012 |   0   296k|   0  32.0 |1846  3121 |1.49 1.87 1.32|  0   0 2.0|   0     0 |   0     0 | 25  301    0   35    0
Jul 04 09:42:00 ubuntu dstat.sh[86284]: 04-07 09:42:00|  4   1  93   1   0|4729M  186M  182M 2717M|  96k   18k|   0   312k|   0  33.0 |1888  3164 |1.49 1.87 1.32|1.0   0   0|   0     0 |   0     0 | 25  301    0   33    0
Jul 04 09:42:01 ubuntu dstat.sh[86284]: 04-07 09:42:01|  9   2  86   1   0|4730M  184M  182M 2718M|  82k 4829 |  16k 1196k|2.00  24.0 |1667  2648 |1.49 1.87 1.32|  0   0   0|   0     0 |   0     0 | 25  301    0   33    0
Jul 04 09:42:02 ubuntu dstat.sh[86284]: 04-07 09:42:02|  3   1  92   1   0|4731M  183M  182M 2718M| 627k   23k|   0   476k|   0  30.0 |2001  2600 |1.49 1.87 1.32|  0   0   0|   0     0 |   0     0 | 25  301    0   30    0
Jul 04 09:42:03 ubuntu dstat.sh[86284]: 04-07 09:42:03| 16   6  79   0   0|4748M  160M  182M 2723M| 260k 6714 |   0   904k|   0  4.00 |1774  2554 |1.45 1.85 1.31|1.0   0 2.0|   0     0 |   0     0 | 25  301    0   30    0
Jul 04 09:42:04 ubuntu dstat.sh[86284]: 04-07 09:42:04| 21   5  68   2   0|4755M  148M  183M 2728M|  14k 8019 | 120k 1158k|17.0  22.0 |2366  3931 |1.45 1.85 1.31|2.0   0 2.0|   0     0 |   0     0 | 25  301    0   25    0
Jul 04 09:42:05 ubuntu dstat.sh[86284]: 04-07 09:42:05| 24   1  71   2   0|4737M  167M  183M 2726M|  15k 7343 |  52k  465k|8.01  32.0 |2112  3411 |1.45 1.85 1.31|  0 1.0   0|   0     0 |   0     0 | 25  301    0   25    0
Jul 04 09:42:06 ubuntu dstat.sh[86284]: 04-07 09:42:06| 22   4  71   2   0|4742M  157M  183M 2731M|  27k 5964 |  64k  508k|14.0  15.0 |2122  3408 |1.45 1.85 1.31|2.0   0 1.0|   0     0 |   0     0 | 25  301    0   23    0
Jul 04 09:42:07 ubuntu dstat.sh[86284]: 04-07 09:42:07| 27   6  65   1   0|4764M  136M  183M 2731M|  22k   17k|   0  3269k|   0   150 |7683    17k|1.45 1.85 1.31|2.0   0 6.0|   0     0 |   0     0 | 25  301    0   23    0
Jul 04 09:42:08 ubuntu dstat.sh[86284]: 04-07 09:42:08| 19   8  71   0   0|4697M  210M  183M 2723M|6669  1753 |   0   308k|   0  17.0 |1904  2768 |1.41 1.84 1.31|2.0   0  23|   0     0 |   0     0 | 25  299    0   23    2
Jul 04 09:42:09 ubuntu dstat.sh[86284]: 04-07 09:42:09| 14  15  68   0   0|4713M  193M  183M 2723M|6552  1835 | 216k  512k|6.00  20.0 |3087  5365 |1.41 1.84 1.31|1.0   0 290|   0     0 |   0     0 | 25  299    0   22    0
Jul 04 09:42:10 ubuntu dstat.sh[86284]: 04-07 09:42:10| 26   3  69   0   0|4744M  162M  183M 2724M|  26k   18k|   0   372k|   0  39.0 |2085  3226 |1.41 1.84 1.31|1.0   0   0|   0     0 |   0     0 | 25  299    0   23    0
Jul 04 09:42:11 ubuntu dstat.sh[86284]: 04-07 09:42:11| 21   9  69   0   0|4710M  197M  183M 2724M| 126k  113k|8193B  176k|1.00  9.00 |2519  4028 |1.41 1.84 1.31|1.0   0 113|   0     0 |   0     0 | 25  299    0   24    0
Jul 04 09:42:12 ubuntu dstat.sh[86284]: 04-07 09:42:12| 25   4  70   1   0|4747M  159M  183M 2724M|  12k 3179 |   0  1593k|   0   168 |1855  2553 |1.41 1.84 1.31|1.0   0 1.0|   0     0 |   0     0 | 25  299    0   24    0
Jul 04 09:42:13 ubuntu dstat.sh[86284]: 04-07 09:42:13| 23   5  71   0   0|4724M  182M  183M 2724M|  63k   55k|   0   237k|   0  16.1 |2269  3513 |1.30 1.81 1.30|1.0   0  72|   0     0 |   0     0 | 25  299    0   24    0
Jul 04 09:42:14 ubuntu dstat.sh[86284]: 04-07 09:42:14| 25   4  70   0   0|4751M  155M  184M 2724M| 100k   90k|   0   184k|   0  21.0 |2175  3422 |1.30 1.81 1.30|4.0   0   0|   0     0 |   0     0 | 25  299    0   25    0
Jul 04 09:42:15 ubuntu dstat.sh[86284]: 04-07 09:42:15| 22   7  69   0   0|4731M  175M  184M 2724M|  26k 9903 |   0   352k|   0  31.0 |2248  3684 |1.30 1.81 1.30|1.0   0  58|   0     0 |   0     0 | 25  299    0   24    0
Jul 04 09:42:16 ubuntu dstat.sh[86284]: 04-07 09:42:16| 24   6  70   0   0|4712M  194M  184M 2724M|  97k   90k|   0   112k|   0  12.0 |2488  4124 |1.30 1.81 1.30|1.0   0  29|   0     0 |   0     0 | 25  299    0   26    0
Jul 04 09:42:17 ubuntu dstat.sh[86284]: 04-07 09:42:17| 26   4  69   0   0|4749M  157M  184M 2724M|  27k   18k|   0   452k|   0  50.0 |2246  3533 |1.30 1.81 1.30|1.0   0   0|   0     0 |   0     0 | 25  299    0   26    0
Jul 04 09:42:18 ubuntu dstat.sh[86284]: 04-07 09:42:18| 22   5  69   1   0|4724M  182M  184M 2724M| 110k  101k|   0   392k|   0  49.0 |2719  4303 |1.36 1.81 1.31|1.0   0  49|   0     0 |   0     0 | 25  299    0   28    0
Jul 04 09:42:19 ubuntu dstat.sh[86284]: 04-07 09:42:19| 25   4  69   0   0|4700M  206M  184M 2724M|  98k   87k|   0   393k|   0  39.1 |2379  3826 |1.36 1.81 1.31|1.0   0 8.0|   0     0 |   0     0 | 25  299    0   30    0
Jul 04 09:42:20 ubuntu dstat.sh[86284]: 04-07 09:42:20| 31   6  61   0   0|4758M  148M  184M 2724M|  37k   22k| 256k  384k|2.00  36.0 |2351  3560 |1.36 1.81 1.31|3.0   0  26|   0     0 |   0     0 | 25  299    0   30    0
Jul 04 09:42:21 ubuntu dstat.sh[86284]: 04-07 09:42:21| 38  13  48   1   0|4716M  190M  184M 2724M| 106k   97k| 512k  352k|4.00  31.0 |2863  4580 |1.36 1.81 1.31|3.0   0  95|   0     0 |   0     0 | 25  299    0   30    0
