-- Logs begin at Tue 2022-05-10 20:07:36 UTC, end at Tue 2022-05-10 21:13:07 UTC. --
May 10 20:52:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:52:19 ubuntu dstat.sh[71205]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:52:19 ubuntu dstat.sh[71205]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:58:35 ubuntu dstat.sh[71205]: 10-05 20:58:35| 20  19  56   1   0|2409M  186M  205M 4948M|  22k 1813 | 152k  359k|15.6  2.93 |4752    10k|2.07 2.15 1.35|2.0   0 189|   0     0 |   0     0 | 18   26    0    9    0
May 10 20:58:36 ubuntu dstat.sh[71205]: 10-05 20:58:36| 14  14  68   5   0|2430M  165M  205M 4947M|  28k 1763 |  12k  492k|2.05  11.3 |3833  6387 |2.07 2.15 1.35|  0   0 148|   0     0 |   0     0 | 18   26    0    9    0
May 10 20:58:37 ubuntu dstat.sh[71205]: 10-05 20:58:36| 13  10  73   2   0|2410M  185M  205M 4948M|  34k 1725 |  24k    0 |3.01     0 |3107  6213 |2.07 2.15 1.35|3.0   0 154|   0     0 |   0     0 | 20   26    0    9    0
May 10 20:58:38 ubuntu dstat.sh[71205]: 10-05 20:58:38| 20  19  59   0   0|2431M  164M  205M 4947M|1401k   26k|   0     0 |   0     0 |4537    10k|2.07 2.15 1.35|4.0   0 287|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:39 ubuntu dstat.sh[71205]: 10-05 20:58:39| 12  18  68   0   0|2430M  164M  205M 4948M|  61k 2522 |   0    32k|   0  8.01 |3364  6185 |1.98 2.13 1.34|  0   0 324|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:40 ubuntu dstat.sh[71205]: 10-05 20:58:40| 25  16  57   0   0|2431M  164M  205M 4948M|  85k 1512 |4095B    0 |1.00     0 |4297  9423 |1.98 2.13 1.34|2.0   0 165|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:41 ubuntu dstat.sh[71205]: 10-05 20:58:41| 34  19  40   5   0|2446M  148M  205M 4948M| 157k 1566 | 812k  520k|39.0  8.00 |4707    10k|1.98 2.13 1.34|2.0   0 252|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:42 ubuntu dstat.sh[71205]: 10-05 20:58:42| 39  20  39   1   0|2448M  145M  206M 4948M| 108k 1618 | 168k 8183B|6.99  2.00 |5134  9425 |1.98 2.13 1.34|2.0   0 230|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:43 ubuntu dstat.sh[71205]: 10-05 20:58:43| 35  20  30  13   1|2499M  168M  205M 4878M|  42k 1622 | 456k   44M|25.0   635 |6585    11k|1.98 2.13 1.34|1.0 1.0 195|   0     0 |   0     0 | 20   28    0    9    0
May 10 20:58:44 ubuntu dstat.sh[71205]: 10-05 20:58:44| 39  19  39   2   0|2549M  145M  204M 4851M| 217k  129k|  95k 2411k|3.97   281 |6342    11k|1.90 2.11 1.34|4.0   0 148|   0     0 |   0     0 | 20   36    0   14    0
May 10 20:58:45 ubuntu dstat.sh[71205]: 10-05 20:58:45| 32  25  28  13   0|2556M  166M  204M 4823M|  31k 2299 | 507k 1247k|55.3   214 |7348    13k|1.90 2.11 1.34|1.0 1.0 248|   0     0 |   0     0 | 20   28    0   18    0
May 10 20:58:46 ubuntu dstat.sh[71205]: 10-05 20:58:46| 41  21  34   2   0|2590M  131M  204M 4824M| 255k   75k| 496k 1016k|19.0  4.00 |5865    11k|1.90 2.11 1.34|2.0   0 240|   0     0 |   0     0 | 20   36    0   18    0
May 10 20:58:47 ubuntu dstat.sh[71205]: 10-05 20:58:47| 28   9  64   1   0|2593M  186M  204M 4769M| 230k 1664 |8204B 1678k|1.00   294 |2641  4154 |1.90 2.11 1.34|2.0   0  12|   0     0 |   0     0 | 20   36    0   18    0
May 10 20:58:48 ubuntu dstat.sh[71205]: 10-05 20:58:48| 30   8  57   4   0|2432M  347M  204M 4769M|1808k 2345 | 176k 4090B|5.99  1.00 |2811  4429 |1.90 2.11 1.34|1.0 1.0  47|   0     0 |   0     0 | 20   28    0   22    0
May 10 20:58:49 ubuntu dstat.sh[71205]: 10-05 20:58:49| 25  20  46   8   1|2460M  319M  204M 4769M|6306k 1621 | 252k  240k|32.0  3.00 |4778  5561 |1.91 2.11 1.35|2.0   0 385|   0     0 |   0     0 | 20   28    0   22    0
May 10 20:58:50 ubuntu dstat.sh[71205]: 10-05 20:58:50| 35  19  45   0   0|2503M  276M  204M 4770M|1270k 1620 |   0    28k|   0  7.00 |3923  6049 |1.91 2.11 1.35|1.0   0 354|   0     0 |   0     0 | 20   28    0   22    0
May 10 20:58:51 ubuntu dstat.sh[71205]: 10-05 20:58:51| 50  17  33   0   0|2567M  209M  204M 4770M|1618k  130k|   0   709k|   0  4.00 |4392  9126 |1.91 2.11 1.35|4.0   0 153|   0     0 |   0     0 | 20   36    0   27    0
May 10 20:58:52 ubuntu dstat.sh[71205]: 10-05 20:58:52| 45  11  43   0   0|2665M  139M  204M 4743M|2220k 1766 |  32k    0 |4.00     0 |3290  3310 |1.91 2.11 1.35|2.0   0 101|   0     0 |   0     0 | 20   36    0   27    0
May 10 20:58:53 ubuntu dstat.sh[71205]: 10-05 20:58:53| 46   8  46   0   0|2722M  147M  203M 4682M| 954k 1820 |8190B 5563k|1.00   522 |3869  3415 |1.91 2.11 1.35|2.0   0 7.0|   0     0 |   0     0 | 20   36    0   27    0
May 10 20:58:54 ubuntu dstat.sh[71205]: 10-05 20:58:54| 27   5  68   0   0|2747M  120M  203M 4684M| 183k 1818 |   0     0 |   0     0 |2738  4169 |1.92 2.11 1.35|1.0   0 5.0|   0     0 |   0     0 | 20   36    0   27    0
May 10 20:58:55 ubuntu dstat.sh[71205]: 10-05 20:58:55| 22   7  58  12   0|2770M  201M  202M 4583M| 379k   54k| 676k 8728k|61.0   582 |3876  4436 |1.92 2.11 1.35|2.0 1.0 9.0|   0     0 |   0     0 | 20   38    0   27    0
May 10 20:58:56 ubuntu dstat.sh[71205]: 10-05 20:58:56| 14   3  57  25   0|2768M  201M  202M 4585M| 227k  166k|   0  5013k|   0   388 |4440  7647 |1.92 2.11 1.35|  0 2.0 5.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:58:57 ubuntu dstat.sh[71205]: 10-05 20:58:57| 20   3  53  24   0|2768M  189M  202M 4597M| 506k  344k|   0    14M|   0   304 |5123  8605 |1.92 2.11 1.35|2.0 1.0 4.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:58:58 ubuntu dstat.sh[71205]: 10-05 20:58:58| 21   2  59  17   0|2772M  180M  202M 4601M| 419k  391k|   0  6859k|   0   241 |4777  8044 |1.92 2.11 1.35|2.0 2.0 4.0|   0     0 |   0     0 | 20   38    0   28    0
May 10 20:58:59 ubuntu dstat.sh[71205]: 10-05 20:58:59| 41  13  41   3   1|2868M  132M  201M 4555M| 524k  269k|  36k 2108k|1.00   124 |4362    11k|1.84 2.09 1.35| 10   0  95|   0     0 |   0     0 | 21   52    0   40    0
May 10 20:59:00 ubuntu dstat.sh[71205]: 10-05 20:59:00| 29  24  44   1   0|2902M  154M  200M 4502M| 155k  115k|  48k 1464k|3.00  38.0 |4609    19k|1.84 2.09 1.35|1.0   0 458|   0     0 |   0     0 | 21   63    0   43    0
May 10 20:59:01 ubuntu dstat.sh[71205]: 10-05 20:59:01| 17  16  64   2   0|2903M  152M  200M 4502M|  23k 1555 | 200k  701k|15.0  26.0 |4030  6993 |1.84 2.09 1.35|1.0   0 221|   0     0 |   0     0 | 21   63    0   41    0
May 10 20:59:02 ubuntu dstat.sh[71205]: 10-05 20:59:02| 34  13  48   2   0|2968M  136M  199M 4456M|  89k 2268 |2027k 5078k|88.0   249 |4916  7979 |1.84 2.09 1.35|4.0   0 174|   0     0 |   0     0 | 21   64    0   41    0
May 10 20:59:03 ubuntu dstat.sh[71205]: 10-05 20:59:03| 40   6  48   7   0|3032M  136M  197M 4395M|  78k 1670 |  88k   12M|10.0   865 |3810  3113 |1.84 2.09 1.35|2.0   0   0|   0     0 |   0     0 | 21   64    0   36    0
May 10 20:59:04 ubuntu dstat.sh[71205]: 10-05 20:59:04| 33   8  53   4   0|3056M  136M  197M 4372M|  99k   55k|   0  1887k|   0  95.0 |2600  4990 |1.86 2.09 1.35|2.0   0  80|   0     0 |   0     0 | 21   67    0   36    0
May 10 20:59:05 ubuntu dstat.sh[71205]: 10-05 20:59:05| 11  18  69   0   0|3056M  136M  197M 4372M| 105k   13k|   0     0 |   0     0 |3264  5117 |1.86 2.09 1.35|1.0   0 342|   0     0 |   0     0 | 21   67    0   36    0
May 10 20:59:06 ubuntu dstat.sh[71205]: 10-05 20:59:06| 10  19  68   0   0|3071M  121M  197M 4372M|  31k   17k|   0   176k|   0  12.0 |3177  5201 |1.86 2.09 1.35|2.0   0 333|   0     0 |   0     0 | 21   69    0   36    0
May 10 20:59:07 ubuntu dstat.sh[71205]: 10-05 20:59:07| 14  14  71   1   0|3087M  130M  196M 4348M|  19k 2369 |  48k    0 |2.00     0 |2674  4128 |1.86 2.09 1.35|2.0   0 251|   0     0 |   0     0 | 21   69    0   36    0
May 10 20:59:08 ubuntu dstat.sh[71205]: 10-05 20:59:08| 23   5  72   0   0|3127M  138M  196M 4301M| 220k 1619 |   0   120k|   0  3.00 |1500  1802 |1.86 2.09 1.35|1.0   0   0|   0     0 |   0     0 | 21   69    0   36    0
May 10 20:59:09 ubuntu dstat.sh[71205]: 10-05 20:59:09| 21   7  70   0   0|3095M  194M  196M 4278M| 265k  241k|   0  2308k|   0   279 |2901  4032 |1.79 2.07 1.35|2.0   0  83|   0     0 |   0     0 | 21   91    0   37    0
May 10 20:59:10 ubuntu dstat.sh[71205]: 10-05 20:59:10| 34   3  63   1   0|3141M  148M  196M 4278M| 145k  130k|   0   668k|   0  12.0 |1730  2335 |1.79 2.07 1.35|1.0   0 2.0|   0     0 |   0     0 | 21   93    0   37    0
May 10 20:59:11 ubuntu dstat.sh[71205]: 10-05 20:59:11| 24   4  72   0   0|3177M  135M  196M 4255M| 855k  175k|   0   448k|   0  39.0 |2303  3260 |1.79 2.07 1.35|3.0   0   0|   0     0 |   0     0 | 21   97    0   37    0
May 10 20:59:12 ubuntu dstat.sh[71205]: 10-05 20:59:12| 29   4  63   2   0|3197M  139M  196M 4232M| 407k  290k|   0  1800k|   0   208 |4006  7429 |1.79 2.07 1.35|1.0   0 3.0|   0     0 |   0     0 | 21   98    0   38    0
May 10 20:59:13 ubuntu dstat.sh[71205]: 10-05 20:59:13| 20  10  70   0   0|3151M  184M  196M 4232M| 457k 1620 |  32k  700k|3.00  34.0 |2349  3413 |1.79 2.07 1.35|1.0   0 154|   0     0 |   0     0 | 21   98    0   38    0
May 10 20:59:14 ubuntu dstat.sh[71205]: 10-05 20:59:14| 23   4  72   1   0|3185M  151M  196M 4232M| 292k  164k|   0  2255k|   0   146 |2383  3596 |1.80 2.07 1.35|1.0   0   0|   0     0 |   0     0 | 21  100    0   38    0
May 10 20:59:15 ubuntu dstat.sh[71205]: 10-05 20:59:15| 26   2  69   1   0|3195M  140M  196M 4233M| 470k  426k|   0   935k|   0  84.0 |2856  4864 |1.80 2.07 1.35|1.0   0 3.0|   0     0 |   0     0 | 21  100    0   38    0
May 10 20:59:16 ubuntu dstat.sh[71205]: 10-05 20:59:15| 21   8  71   0   0|3162M  173M  196M 4233M| 104k 6897 |   0   609k|   0  39.1 |2274  3376 |1.80 2.07 1.35|1.0   0 114|   0     0 |   0     0 | 21   98    0   39    0
May 10 20:59:17 ubuntu dstat.sh[71205]: 10-05 20:59:17| 24   3  72   0   0|3193M  142M  196M 4233M|  93k   37k|   0   624k|   0  25.0 |1620  2251 |1.80 2.07 1.35|1.0   0   0|   0     0 |   0     0 | 21  101    0   40    0
May 10 20:59:18 ubuntu dstat.sh[71205]: 10-05 20:59:18| 24   4  71   0   0|3158M  177M  196M 4233M|  78k   45k|   0   352k|   0  17.0 |1786  2520 |1.80 2.07 1.35|1.0   0  57|   0     0 |   0     0 | 21   98    0   41    0
May 10 20:59:19 ubuntu dstat.sh[71205]: 10-05 20:59:19| 24   4  71   0   0|3194M  140M  196M 4233M|2528k   27k|   0   552k|   0  13.0 |2519  2286 |1.74 2.05 1.35|1.0   0   0|   0     0 |   0     0 | 21   98    0   41    0
May 10 20:59:20 ubuntu dstat.sh[71205]: 10-05 20:59:20| 23   5  71   0   0|3169M  165M  196M 4233M| 115k   54k|   0     0 |   0     0 |1858  2659 |1.74 2.05 1.35|1.0   0  72|   0     0 |   0     0 | 21   98    0   42    0
May 10 20:59:21 ubuntu dstat.sh[71205]: 10-05 20:59:21| 24   3  71   0   0|3205M  129M  196M 4233M| 258k   98k|   0   902k|   0  54.9 |2109  2817 |1.74 2.05 1.35|1.0   0   0|   0     0 |   0     0 | 21  100    0   42    0
May 10 20:59:22 ubuntu dstat.sh[71205]: 10-05 20:59:21| 21   8  70   1   0|3174M  160M  196M 4233M| 182k  103k|   0   806k|   0  75.2 |2848  4302 |1.74 2.05 1.35|1.0   0 106|   0     0 |   0     0 | 21   98    0   43    0
May 10 20:59:23 ubuntu dstat.sh[71205]: 10-05 20:59:23| 24   2  72   0   0|3208M  125M  196M 4233M|3280k   27k|   0   712k|   0  33.0 |2441  2126 |1.74 2.05 1.35|1.0   0   0|   0     0 |   0     0 | 21   98    0   42    0
May 10 20:59:24 ubuntu dstat.sh[71205]: 10-05 20:59:24| 21   7  71   0   0|3180M  154M  196M 4233M|1963k   54k|   0   196k|   0  7.98 |2385  2704 |1.68 2.03 1.35|1.0   0  76|   0     0 |   0     0 | 21   98    0   43    0
May 10 20:59:25 ubuntu dstat.sh[71205]: 10-05 20:59:25| 26   4  69   1   0|3216M  118M  196M 4233M| 205k  169k|   0  1553k|   0   149 |2855  4530 |1.68 2.03 1.35|6.0   0 4.0|   0     0 |   0     0 | 21  100    0   43    0
May 10 20:59:26 ubuntu dstat.sh[71205]: 10-05 20:59:26| 30  10  57   2   0|3169M  236M  196M 4165M| 205k  190k| 355k 1439k|18.9   142 |3474  5467 |1.68 2.03 1.35|4.0   0  80|   0     0 |   0     0 | 21   98    0   44    0
May 10 20:59:27 ubuntu dstat.sh[71205]: 10-05 20:59:27| 24   3  72   0   0|3208M  196M  196M 4165M|  35k 1860 |   0   818k|   0  36.1 |1439  1862 |1.68 2.03 1.35|3.0   0   0|   0     0 |   0     0 | 21   98    0   44    0
May 10 20:59:28 ubuntu dstat.sh[71205]: 10-05 20:59:28| 26   3  69   2   0|3218M  187M  196M 4165M|2593k  376k|4102B 2424k|1.00   166 |3453  4289 |1.68 2.03 1.35|2.0 2.0   0|   0     0 |   0     0 | 21  100    0   44    0
May 10 20:59:29 ubuntu dstat.sh[71205]: 10-05 20:59:29| 31   4  65   1   0|3221M  183M  196M 4165M|1235k  639k|   0  4096k|   0   286 |4068  6368 |1.63 2.01 1.35|5.0   0 1.0|   0     0 |   0     0 | 21  102    0   44    0
May 10 20:59:30 ubuntu dstat.sh[71205]: 10-05 20:59:30| 26   7  66   0   0|3192M  213M  196M 4165M| 630k  121k|   0   691k|   0  64.9 |2763  4061 |1.63 2.01 1.35|1.0   0  72|   0     0 |   0     0 | 21  102    0   45    0
May 10 20:59:31 ubuntu dstat.sh[71205]: 10-05 20:59:31| 23   5  72   0   0|3222M  182M  196M 4165M| 204k   41k|   0   496k|   0  16.0 |1644  2187 |1.63 2.01 1.35|1.0   0   0|   0     0 |   0     0 | 21  105    0   45    0
May 10 20:59:32 ubuntu dstat.sh[71205]: 10-05 20:59:32| 23   8  68   2   1|3166M  239M  196M 4165M| 461k  208k|   0  1061k|   0   114 |3604  5931 |1.63 2.01 1.35|1.0   0 147|   0     0 |   0     0 | 21  102    0   46    0
May 10 20:59:33 ubuntu dstat.sh[71205]: 10-05 20:59:33| 22   3  73   0   0|3212M  192M  196M 4165M|  90k 1660 |   0   707k|   0  27.0 |1570  1968 |1.63 2.01 1.35|1.0   0 1.0|   0     0 |   0     0 | 21  102    0   46    0
May 10 20:59:34 ubuntu dstat.sh[71205]: 10-05 20:59:34| 25   2  72   1   0|3232M  172M  196M 4165M| 469k  376k|   0  1575k|   0   104 |2214  3157 |1.50 1.98 1.34|1.0   0   0|   0     0 |   0     0 | 21  104    0   46    0
May 10 20:59:35 ubuntu dstat.sh[71205]: 10-05 20:59:35| 28   2  68   1   0|3243M  161M  196M 4165M| 767k  408k|   0   947k|   0   113 |3301  5305 |1.50 1.98 1.34|2.0   0 4.0|   0     0 |   0     0 | 21  105    0   46    0
May 10 20:59:36 ubuntu dstat.sh[71205]: 10-05 20:59:36| 40   3  57   1   0|3254M  150M  196M 4166M|1205k  884k|  84k  801k|7.01  72.1 |2904  4756 |1.50 1.98 1.34|2.0   0 3.0|   0     0 |   0     0 | 21  103    0   47    0
May 10 20:59:37 ubuntu dstat.sh[71205]: 10-05 20:59:37| 35  15  48   1   0|3216M  186M  196M 4166M| 524k  371k| 124k 1478k|11.0  99.8 |4216  7438 |1.50 1.98 1.34|1.0   0 289|   0     0 |   0     0 | 21  103    0   47    0
May 10 20:59:38 ubuntu dstat.sh[71205]: 10-05 20:59:38| 23   4  72   0   0|3249M  154M  196M 4166M| 371k 2801 |   0   656k|   0  26.0 |1620  2096 |1.50 1.98 1.34|1.0   0   0|   0     0 |   0     0 | 21  103    0   47    0
May 10 20:59:39 ubuntu dstat.sh[71205]: 10-05 20:59:39| 19  10  70   1   0|3197M  206M  196M 4167M|1373k   92k|   0  1407k|   0  84.2 |3060  4340 |1.45 1.96 1.34|2.0   0 186|   0     0 |   0     0 | 21  103    0   48    0
May 10 20:59:40 ubuntu dstat.sh[71205]: 10-05 20:59:40| 11  18  67   1   0|3195M  207M  196M 4167M| 893k 1617 |4089B 4540k|1.00   294 |4122  5634 |1.45 1.96 1.34|2.0   0 354|   0     0 |   0     0 | 21  103    0   48    0
May 10 20:59:41 ubuntu dstat.sh[71205]: 10-05 20:59:41| 22  16  62   0   0|3195M  206M  196M 4167M| 261k 1514 |   0   276k|   0  4.01 |4502    10k|1.45 1.96 1.34|3.0   0  91|   0     0 |   0     0 | 21  103    0   48    0
May 10 20:59:42 ubuntu dstat.sh[71205]: 10-05 20:59:42| 34  23  43   0   0|3248M  153M  196M 4167M| 378k 2061 |4097B   16k|1.00  4.00 |3392  5779 |1.45 1.96 1.34|3.0   0 377|   0     0 |   0     0 | 21  103    0   48    0
May 10 20:59:43 ubuntu dstat.sh[71205]: 10-05 20:59:43| 36  21  42   0   0|3286M  138M  196M 4145M| 311k 1691 |   0    32k|   0  8.00 |3749  6812 |1.45 1.96 1.34|3.0   0 303|   0     0 |   0     0 | 21  103    0   48    0
May 10 20:59:44 ubuntu dstat.sh[71205]: 10-05 20:59:44| 43  20  32   2   0|3382M  133M  196M 4056M| 552k  141k| 560k 1567k|39.0  56.0 |7014    13k|1.50 1.96 1.34|5.0   0  90|   0     0 |   0     0 | 23  115    0   47    0
May 10 20:59:45 ubuntu dstat.sh[71205]: 10-05 20:59:45| 55  22  20   2   0|3461M  134M  196M 3978M|  58k 1620 | 368k  964k|17.0   120 |3897  7535 |1.50 1.96 1.34|3.0   0 509|   0     0 |   0     0 | 23  115    0   47    0
May 10 20:59:46 ubuntu dstat.sh[71205]: 10-05 20:59:46| 58  21  19   1   0|3529M  121M  196M 3922M| 209k 1621 | 284k  796k|10.0  19.0 |4592  9963 |1.50 1.96 1.34|5.0   0 232|   0     0 |   0     0 | 23  115    0   39    0
May 10 20:59:47 ubuntu dstat.sh[71205]: 10-05 20:59:47| 64  25  10   0   0|3623M  132M  196M 3820M| 144k   29k| 706k  275k|34.9  2.99 |5392    18k|1.50 1.96 1.34|4.0   0 375|   0     0 |   0     0 | 23  127    0   39    0
May 10 20:59:48 ubuntu dstat.sh[71205]: 10-05 20:59:48| 42  24  31   2   0|3689M  131M  196M 3758M|  49k   29k| 176k   11M|11.0   867 |4789  6951 |1.50 1.96 1.34|3.0   0 455|   0     0 |   0     0 | 23  131    0   39    0
May 10 20:59:49 ubuntu dstat.sh[71205]: 10-05 20:59:49| 39  20  40   0   0|3709M  143M  196M 3724M| 302k 9996 |  16k  687k|2.00  34.0 |4142  7118 |1.54 1.97 1.35|6.0   0 231|   0     0 |   0     0 | 23  131    0   39    0
May 10 20:59:50 ubuntu dstat.sh[71205]: 10-05 20:59:50| 28  19  48   3   0|3738M  134M  196M 3705M| 382k 1569 | 296k  609k|26.0  9.01 |4691  7939 |1.54 1.97 1.35|4.0   0 290|   0     0 |   0     0 | 24  131    0   35    0
May 10 20:59:51 ubuntu dstat.sh[71205]: 10-05 20:59:51| 35  20  42   1   0|3773M  138M  196M 3668M| 594k 1511 | 684k  324k|54.0  9.99 |4553  7594 |1.54 1.97 1.35| 20   0 348|   0     0 |   0     0 | 24  131    0   35    0
May 10 20:59:52 ubuntu dstat.sh[71205]: 10-05 20:59:52| 45  17  37   0   0|3829M  139M  196M 3612M|  25k 1928 |   0  3842k|   0   156 |4413  8197 |1.54 1.97 1.35|4.0   0 135|   0     0 |   0     0 | 24  131    0   30    0
May 10 20:59:53 ubuntu dstat.sh[71205]: 10-05 20:59:53| 51  26  20   3   0|3936M  124M  196M 3523M| 182k   80k| 403k  875k|18.0  36.9 |5683    11k|1.54 1.97 1.35|3.0   0 453|   0     0 |   0     0 | 24  143    0   30    0
May 10 20:59:54 ubuntu dstat.sh[71205]: 10-05 20:59:54| 34  20  42   2   0|3981M  120M  196M 3482M| 500k 2286 | 136k 6870k|9.00   625 |4843  6492 |1.66 1.98 1.36|4.0   0 446|   0     0 |   0     0 | 24  143    0   30    0
May 10 20:59:55 ubuntu dstat.sh[71205]: 10-05 20:59:55| 34  23  40   1   0|4043M  130M  196M 3412M| 371k   62k|4094B  684k|1.00  39.0 |5214    11k|1.66 1.98 1.36|2.0   0 397|   0     0 |   0     0 | 24  151    0   30    0
May 10 20:59:56 ubuntu dstat.sh[71205]: 10-05 20:59:56| 27  19  52   0   0|4035M  186M  196M 3365M| 210k 3367 |   0   413k|   0  12.0 |4623  9723 |1.66 1.98 1.36|1.0   0  94|   0     0 |   0     0 | 24  151    0   30    0
May 10 20:59:57 ubuntu dstat.sh[71205]: 10-05 20:59:57| 40  13  45   1   0|4122M  125M  196M 3341M| 197k 1907 | 484k  616k|11.0  12.0 |2696  3887 |1.66 1.98 1.36|2.0   0 127|   0     0 |   0     0 | 24  151    0   30    0
May 10 20:59:58 ubuntu dstat.sh[71205]: 10-05 20:59:58| 45   7  42   7   0|4204M  153M  196M 3234M| 312k   10k| 428k 5774k|30.0   592 |3304  2824 |1.66 1.98 1.36|1.0 3.0 1.0|   0     0 |   0     0 | 24  151    0   30    0
May 10 20:59:59 ubuntu dstat.sh[71205]: 10-05 20:59:59| 42   7  47   3   0|4258M  131M  196M 3204M| 162k 7571 |  20k  563k|3.00  52.9 |2243  2778 |1.68 1.98 1.36|2.0   0   0|   0     0 |   0     0 | 24  151    0   30    0
May 10 21:00:00 ubuntu dstat.sh[71205]: 10-05 21:00:00| 49  14  33   2   0|4181M  255M  195M 3159M| 305k   61k| 573k  645k|28.0  42.0 |3788  8291 |1.68 1.98 1.36|3.0   0 199|   0     0 |   0     0 | 24  154    0   16    0
May 10 21:00:01 ubuntu dstat.sh[71205]: 10-05 21:00:01| 44  26  24   6   0|4228M  201M  196M 3165M| 399k   21k|4993k  736k| 109  18.0 |4799    15k|1.68 1.98 1.36|3.0   0 518|   0     0 |   0     0 | 24  157    0   16    0
May 10 21:00:02 ubuntu dstat.sh[71205]: 10-05 21:00:02| 49  26  24   0   0|4239M  185M  196M 3169M| 509k  156k| 524k  460k|6.00  12.0 |5809    12k|1.68 1.98 1.36|2.0   0 257|   0     0 |   0     0 | 24  160    0   16    0
May 10 21:00:03 ubuntu dstat.sh[71205]: 10-05 21:00:03| 70  19  11   0   0|4297M  126M  196M 3171M| 130k 7492 |  84k  878k|2.00  13.0 |3830  6251 |1.68 1.98 1.36|6.0   0 182|   0     0 |   0     0 | 24  160    0   17    0
May 10 21:00:04 ubuntu dstat.sh[71205]: 10-05 21:00:03| 81  16   2   1   0|4404M  138M  196M 3056M| 403k   85k| 702k  863k|28.1  34.1 |3554  6098 |1.95 2.03 1.38|5.0   0  42|   0     0 |   0     0 | 24  163    0   17    0
May 10 21:00:05 ubuntu dstat.sh[71205]: 10-05 21:00:05| 78  18   2   1   0|4443M  125M  196M 3031M| 970k   21k| 695k 1282k|25.0  30.0 |3568  6313 |1.95 2.03 1.38|6.0 1.0  45|   0     0 |   0     0 | 24  166    0   17    0
May 10 21:00:06 ubuntu dstat.sh[71205]: 10-05 21:00:06| 68  16   9   5   0|4487M  147M  196M 2966M|1442k  125k| 784k   21M|19.0   875 |6779  9656 |1.95 2.03 1.38|7.0   0 108|   0     0 |   0     0 | 24  167    0   23    0
May 10 21:00:07 ubuntu dstat.sh[71205]: 10-05 21:00:07| 48  27  19   2   0|4474M  155M  196M 2971M| 438k  296k| 360k 1636k|11.0  94.0 |  10k   27k|1.95 2.03 1.38|4.0   0 446|   0     0 |   0     0 | 24  166    0   23    0
May 10 21:00:08 ubuntu dstat.sh[71205]: 10-05 21:00:08| 57  21  19   2   0|4525M  131M  196M 2945M| 521k  222k| 522k   14M|7.97   862 |8063    14k|1.95 2.03 1.38| 14   0 113|   0     0 |   0     0 | 24  171    0   24    0
May 10 21:00:09 ubuntu dstat.sh[71205]: 10-05 21:00:09| 53  23  22   2   0|4543M  143M  196M 2918M|  88k   32k| 225k 1253k|14.1  67.3 |4221  7750 |2.03 2.05 1.39|4.0   0 444|   0     0 |   0     0 | 24  170    0   24    0
May 10 21:00:10 ubuntu dstat.sh[71205]: 10-05 21:00:10| 60  21  17   1   0|4605M  136M  195M 2866M| 220k  103k| 304k 1416k|3.00  64.0 |4969    11k|2.03 2.05 1.39|4.0   0 110|   0     0 |   0     0 | 24  170    0   24    0
May 10 21:00:11 ubuntu dstat.sh[71205]: 10-05 21:00:11| 71  22   4   1   0|4652M  118M  194M 2839M| 577k   64k| 332k 1436k|39.0  48.0 |5975    12k|2.03 2.05 1.39|4.0   0 424|   0     0 |   0     0 | 24  174    0   25    0
May 10 21:00:12 ubuntu dstat.sh[71205]: 10-05 21:00:12| 59  21  16   3   0|4708M  142M  193M 2764M| 370k   96k|  68k 8131k|2.00   754 |6957  9885 |2.03 2.05 1.39|3.0   0 173|   0     0 |   0     0 | 24  174    0   26    0
May 10 21:00:13 ubuntu dstat.sh[71205]: 10-05 21:00:13| 72  20   6   2   1|4806M  135M  191M 2681M|2905k   84k| 192k 5106k|11.0   645 |6647    11k|2.03 2.05 1.39|3.0   0 184|   0     0 |   0     0 | 24  182    0   28    0
May 10 21:00:14 ubuntu dstat.sh[71205]: 10-05 21:00:14| 66  11  22   1   0|4867M  157M  189M 2603M|1355k  108k| 160k  800k|14.0  21.0 |3118  3861 |2.19 2.08 1.40|3.0   0 6.0|   0     0 |   0     0 | 24  182    0   29    0
May 10 21:00:15 ubuntu dstat.sh[71205]: 10-05 21:00:15| 65   9  23   2   0|4944M  130M  188M 2557M|1058k  176k| 607k 1015k|41.0  34.0 |3448  5037 |2.19 2.08 1.40|3.0   0 5.0|   0     0 |   0     0 | 24  191    0   30    0
