-- Logs begin at Wed 2022-07-06 15:56:24 UTC, end at Wed 2022-07-06 17:09:03 UTC. --
Jul 06 16:54:59 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 06 16:55:00 ubuntu dstat.sh[83352]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 06 16:55:00 ubuntu dstat.sh[83352]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 06 17:00:06 ubuntu dstat.sh[83352]: 06-07 17:00:06| 34   5  47  13   0|1572M  659M  203M 5303M|  16k 8227 |   0  8338k|   0   660 |4855  8827 |2.89 2.09 1.16|2.0 1.0  50|   0     0 |   0     0 |  9   40    0   33    0
Jul 06 17:00:07 ubuntu dstat.sh[83352]: 06-07 17:00:07| 32   4  40  22   0|1470M  758M  203M 5305M|  24k   16k|   0    10M|   0   776 |5995  9880 |2.89 2.09 1.16|2.0 1.0  47|   0     0 |   0     0 |  9   40    0   33    0
Jul 06 17:00:08 ubuntu dstat.sh[83352]: 06-07 17:00:08| 10   7  55  27   0|1471M  756M  203M 5306M|  15k 8365 |   0  9573k|   0   763 |5996    10k|2.89 2.09 1.16|1.0 1.0  97|   0     0 |   0     0 |  9   40    0   33    0
Jul 06 17:00:09 ubuntu dstat.sh[83352]: 06-07 17:00:09|  8   4  59  27   0|1471M  753M  203M 5308M|  16k 9684 |   0    10M|   0   749 |5740    10k|2.82 2.09 1.16|  0 1.0  18|   0     0 |   0     0 |  9   40    0   31    0
Jul 06 17:00:10 ubuntu dstat.sh[83352]: 06-07 17:00:10|  9   3  62  24   0|1479M  744M  203M 5310M|  15k 9085 |   0    10M|   0   799 |5920    10k|2.82 2.09 1.16|1.0 1.0  24|   0     0 |   0     0 |  9   40    0   31    0
Jul 06 17:00:11 ubuntu dstat.sh[83352]: 06-07 17:00:11| 11   3  61  24   0|1479M  742M  203M 5312M|  17k 9400 |   0  9331k|   0   787 |5477    10k|2.82 2.09 1.16|  0 1.0  39|   0     0 |   0     0 |  9   40    0   30    0
Jul 06 17:00:12 ubuntu dstat.sh[83352]: 06-07 17:00:12| 20   3  56  17   0|1483M  736M  203M 5313M| 168k  159k|   0    10M|   0   790 |5672  9910 |2.82 2.09 1.16|  0 2.0 3.0|   0     0 |   0     0 |  9   40    0   30    0
Jul 06 17:00:13 ubuntu dstat.sh[83352]: 06-07 17:00:13|  9   4  62  24   0|1485M  731M  203M 5316M|  33k   15k|   0    11M|   0   771 |5530  9757 |2.82 2.09 1.16|  0 1.0   0|   0     0 |   0     0 |  9   40    0   28    0
Jul 06 17:00:14 ubuntu dstat.sh[83352]: 06-07 17:00:14|  8   3  60  27   0|1487M  727M  203M 5318M|  22k   11k|   0    12M|   0   810 |6089    10k|2.92 2.12 1.18|  0 1.0   0|   0     0 |   0     0 |  9   40    0   28    0
Jul 06 17:00:15 ubuntu dstat.sh[83352]: 06-07 17:00:15|  9   2  64  23   0|1489M  722M  203M 5321M|  18k   13k|   0    12M|   0   833 |5676    10k|2.92 2.12 1.18|  0 1.0   0|   0     0 |   0     0 |  9   40    0   24    0
Jul 06 17:00:16 ubuntu dstat.sh[83352]: 06-07 17:00:16|  7   4  62  25   0|1491M  716M  203M 5325M|  23k   11k|   0    13M|   0   820 |5727    10k|2.92 2.12 1.18|  0 1.0 2.0|   0     0 |   0     0 |  9   40    0   24    0
Jul 06 17:00:17 ubuntu dstat.sh[83352]: 06-07 17:00:17| 10   3  60  26   0|1493M  711M  203M 5328M|  24k   15k|   0    12M|   0   864 |6070    11k|2.92 2.12 1.18|4.0 1.0 6.0|   0     0 |   0     0 |  9   40    0   24    0
Jul 06 17:00:18 ubuntu dstat.sh[83352]: 06-07 17:00:18| 23   2  55  17   1|1494M  710M  203M 5328M|  17k 7794 |   0  8319k|   0   717 |5578  9474 |2.92 2.12 1.18|2.0   0  12|   0     0 |   0     0 |  9   40    0   20    0
Jul 06 17:00:19 ubuntu dstat.sh[83352]: 06-07 17:00:19| 23  15  61   2   0|1270M  934M  203M 5328M|  16k 2422 |   0  3537k|   0   202 |2590  3652 |2.84 2.12 1.18|1.0   0 244|   0     0 |   0     0 |  9   32    0   20    0
Jul 06 17:00:20 ubuntu dstat.sh[83352]: 06-07 17:00:20| 22   3  73   1   0|1318M  886M  203M 5328M|  16k 1619 |   0  3050k|   0   171 |1438  1737 |2.84 2.12 1.18|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   20    0
Jul 06 17:00:21 ubuntu dstat.sh[83352]: 06-07 17:00:21| 23   3  70   2   0|1368M  835M  203M 5328M|9160  1617 |   0  7345k|   0   450 |2210  2964 |2.84 2.12 1.18|1.0   0   0|   0     0 |   0     0 |  9   32    0   20    0
Jul 06 17:00:22 ubuntu dstat.sh[83352]: 06-07 17:00:22| 22   5  71   2   0|1268M  936M  203M 5328M|  91k   78k|   0  7202k|   0   431 |2299  3463 |2.84 2.12 1.18|1.0   0  27|   0     0 |   0     0 |  9   32    0   19    0
Jul 06 17:00:23 ubuntu dstat.sh[83352]: 06-07 17:00:23| 22   4  72   1   0|1315M  889M  203M 5328M|  13k 1620 |   0  4951k|   0   294 |1553  1497 |2.84 2.12 1.18|4.0   0 2.0|   0     0 |   0     0 |  9   32    0   19    0
Jul 06 17:00:24 ubuntu dstat.sh[83352]: 06-07 17:00:24| 23   4  73   1   0|1362M  842M  203M 5328M|  12k 1622 |   0  7271k|   0   427 |1862  3002 |2.70 2.10 1.18|1.0   0   0|   0     0 |   0     0 |  9   32    0   17    0
Jul 06 17:00:25 ubuntu dstat.sh[83352]: 06-07 17:00:25| 24   1  72   1   0|1261M  942M  203M 5328M|  19k 9984 |   0  7144k|   0   416 |1879  3212 |2.70 2.10 1.18|1.0   0 4.0|   0     0 |   0     0 |  9   32    0   17    0
Jul 06 17:00:26 ubuntu dstat.sh[83352]: 06-07 17:00:26| 16  32  52   1   1|1263M  940M  203M 5328M|  18k 1622 |   0  2784k|   0   148 |3842  7334 |2.70 2.10 1.18|4.0   0 825|   0     0 |   0     0 |  9   32    0   16    0
Jul 06 17:00:27 ubuntu dstat.sh[83352]: 06-07 17:00:27| 19  38  41   0   0|1269M  933M  203M 5329M|  19k 2552 | 508k 2768k|7.00   130 |4672  9177 |2.70 2.10 1.18|2.0   0 965|   0     0 |   0     0 | 10   12    0   16   20
Jul 06 17:00:28 ubuntu dstat.sh[83352]: 06-07 17:00:28| 20  20  59   1   0|1257M  945M  203M 5330M|  10k 1566 |   0  7724k|   0   411 |4232    10k|2.70 2.10 1.18|1.0   0 238|   0     0 |   0     0 | 10   12    0   12   20
Jul 06 17:00:29 ubuntu dstat.sh[83352]: 06-07 17:00:29| 29  20  50   1   0|1293M  909M  203M 5329M|  11k 1620 |   0  8042k|   0   396 |3744  7824 |2.64 2.10 1.18|2.0   0 297|   0     0 |   0     0 | 10   12    0   12   20
Jul 06 17:00:30 ubuntu dstat.sh[83352]: 06-07 17:00:30| 24  20  53   2   0|1313M  888M  203M 5330M|  10k 1618 |  28k 8177k|1.00   418 |4440  8335 |2.64 2.10 1.18|2.0   0 280|   0     0 |   0     0 | 12   12    0   12   20
Jul 06 17:00:31 ubuntu dstat.sh[83352]: 06-07 17:00:31| 27  19  52   1   1|1335M  866M  203M 5330M|  10k 1622 |   0  4092k|   0   210 |3981  7433 |2.64 2.10 1.18|4.0   0 272|   0     0 |   0     0 | 12   12    0   12   20
Jul 06 17:00:32 ubuntu dstat.sh[83352]: 06-07 17:00:32| 29  25  45   0   0|1369M  831M  203M 5331M|9931  2763 |   0    28k|   0  7.00 |3931    10k|2.64 2.10 1.18|2.0   0 372|   0     0 |   0     0 | 14   12    0   11   20
Jul 06 17:00:33 ubuntu dstat.sh[83352]: 06-07 17:00:33| 28  14  56   0   1|1404M  796M  203M 5330M|  12k 1620 |   0  4097B|   0  1.00 |3259  4664 |2.64 2.10 1.18|2.0   0 125|   0     0 |   0     0 | 14   12    0   11   20
Jul 06 17:00:34 ubuntu dstat.sh[83352]: 06-07 17:00:34| 54  13  33   0   0|1564M  636M  203M 5331M|  17k 1620 |   0   620k|   0  5.00 |1648  1895 |2.59 2.09 1.19| 16   0  20|   0     0 |   0     0 | 16   12    0    9   20
Jul 06 17:00:35 ubuntu dstat.sh[83352]: 06-07 17:00:35| 91  10   0   0   0|1679M  521M  203M 5331M|7939  1620 |   0     0 |   0     0 |1754  1994 |2.59 2.09 1.19| 14   0  13|   0     0 |   0     0 | 16   12    0    9   20
Jul 06 17:00:36 ubuntu dstat.sh[83352]: 06-07 17:00:36| 86  14   0   0   0|1910M  290M  203M 5331M|8183  1620 |   0     0 |   0     0 |1829  2259 |2.59 2.09 1.19| 12   0  14|   0     0 |   0     0 | 16   12    0    8   20
Jul 06 17:00:37 ubuntu dstat.sh[83352]: 06-07 17:00:37| 32  21  46   0   0|1920M  279M  203M 5331M|  11k 1618 |   0   196k|   0  6.99 |2694  4496 |2.59 2.09 1.19|5.0   0 284|   0     0 |   0     0 | 16   12    0    8   20
Jul 06 17:00:38 ubuntu dstat.sh[83352]: 06-07 17:00:38| 14  19  65   0   0|1912M  286M  203M 5332M|  11k 1513 |   0    32k|   0  8.00 |2927  4997 |2.59 2.09 1.19|1.0   0 269|   0     0 |   0     0 | 16   12    0    8   20
Jul 06 17:00:39 ubuntu dstat.sh[83352]: 06-07 17:00:39| 25  14  59   0   0|1934M  264M  203M 5331M|8723  1566 |   0   824k|   0  4.00 |3578  6185 |2.54 2.09 1.19|2.0   0 125|   0     0 |   0     0 | 16   12    0    8   20
Jul 06 17:00:40 ubuntu dstat.sh[83352]: 06-07 17:00:40| 24   6  69   0   0|1967M  231M  203M 5332M|7811  1720 |   0     0 |   0     0 |1756  2603 |2.54 2.09 1.19|1.0   0  62|   0     0 |   0     0 | 16   12    0    8   20
Jul 06 17:00:41 ubuntu dstat.sh[83352]: 06-07 17:00:41| 20   2  77   0   0|1987M  210M  203M 5332M|  11k 1761 |   0     0 |   0     0 |1510  2255 |2.54 2.09 1.19|  0   0  19|   0     0 |   0     0 | 17   12    0    8   20
Jul 06 17:00:42 ubuntu dstat.sh[83352]: 06-07 17:00:42| 15   7  77   0   0|2015M  183M  203M 5332M|  14k 4438 |   0     0 |   0     0 |1723  2485 |2.54 2.09 1.19|1.0   0  92|   0     0 |   0     0 | 17   12    0    9   20
Jul 06 17:00:43 ubuntu dstat.sh[83352]: 06-07 17:00:43| 24   3  73   0   0|2051M  147M  203M 5332M| 132k  123k|   0     0 |   0     0 |1790  3201 |2.54 2.09 1.19|1.0   0   0|   0     0 |   0     0 | 17   17    0   10   10
Jul 06 17:00:44 ubuntu dstat.sh[83352]: 06-07 17:00:44| 20   8  70   1   0|1999M  198M  203M 5332M| 187k  175k|   0   868k|   0  41.0 |2695  4770 |2.42 2.07 1.19|1.0   0  92|   0     0 |   0     0 | 17   14    0   14    0
Jul 06 17:00:45 ubuntu dstat.sh[83352]: 06-07 17:00:45| 10  21  69   0   0|1999M  198M  203M 5332M|8632  1620 |   0  8193B|   0  2.00 |2843  4348 |2.42 2.07 1.19|1.0   0 347|   0     0 |   0     0 | 17   14    0   14    0
Jul 06 17:00:46 ubuntu dstat.sh[83352]: 06-07 17:00:46| 12  18  68   0   0|1999M  198M  203M 5332M|  13k 1619 |   0    24k|   0  6.00 |2968  4895 |2.42 2.07 1.19|2.0   0 366|   0     0 |   0     0 | 17   14    0   14    0
Jul 06 17:00:47 ubuntu dstat.sh[83352]: 06-07 17:00:47| 15  20  64   0   0|1988M  209M  203M 5332M|  14k 1660 |   0    20k|   0  5.00 |4145  7715 |2.42 2.07 1.19|3.0   0 217|   0     0 |   0     0 | 17   14    0   14    0
Jul 06 17:00:48 ubuntu dstat.sh[83352]: 06-07 17:00:48| 35  16  47   0   0|2062M  134M  203M 5333M|  11k 1884 |   0  8220B|   0  1.00 |3382  6756 |2.42 2.07 1.19|2.0   0 182|   0     0 |   0     0 | 17   15    0   13    0
Jul 06 17:00:49 ubuntu dstat.sh[83352]: 06-07 17:00:49| 28   5  42  24   0|2104M  139M  201M 5297M|  22k 1562 |  44k 2426k|4.99   183 |2291  3036 |2.70 2.14 1.22|3.0   0   0|   0     0 |   0     0 | 17   15    0   13    0
Jul 06 17:00:50 ubuntu dstat.sh[83352]: 06-07 17:00:50| 34   9  47   9   0|2164M  130M  200M 5248M|6519  1623 |  72k 6780k|5.01   367 |2434  2433 |2.70 2.14 1.22|2.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Jul 06 17:00:51 ubuntu dstat.sh[83352]: 06-07 17:00:51| 42   6  49   2   0|2211M  131M  199M 5202M|8234  1710 |1253k  455k|34.9  76.8 |1799  2064 |2.70 2.14 1.22|3.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Jul 06 17:00:52 ubuntu dstat.sh[83352]: 06-07 17:00:52| 48   9  42   1   0|2250M  127M  198M 5168M|  71k   57k| 573k  597k|28.0  19.0 |3726    12k|2.70 2.14 1.22|5.0   0 3.0|   0     0 |   0     0 | 17   31    0    7    0
Jul 06 17:00:53 ubuntu dstat.sh[83352]: 06-07 17:00:53| 22   9  61   7   1|2260M  122M  198M 5164M|  15k 2779 |4200k  388k|82.0  21.0 |2391  3485 |2.70 2.14 1.22|4.0 1.0 146|   0     0 |   0     0 | 17   30    0    7    0
Jul 06 17:00:54 ubuntu dstat.sh[83352]: 06-07 17:00:54| 17   8  70   5   0|2279M  119M  197M 5149M|  12k 2801 | 704k  308k|27.0  15.0 |2019  2978 |2.57 2.12 1.22|3.0   0 112|   0     0 |   0     0 | 17   30    0    7    0
Jul 06 17:00:55 ubuntu dstat.sh[83352]: 06-07 17:00:55|  5   9  84   1   0|2275M  135M  196M 5138M|  12k 1958 | 124k    0 |4.99     0 |2317  3801 |2.57 2.12 1.22|1.0   0  45|   0     0 |   0     0 | 17   30    1    7    0
Jul 06 17:00:56 ubuntu dstat.sh[83352]: 06-07 17:00:56|  9   4  84   4   0|2270M  137M  197M 5141M| 170k 5185 |2976k  160k|42.0  3.00 |1490  2036 |2.57 2.12 1.22|1.0   0 8.0|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:00:57 ubuntu dstat.sh[83352]: 06-07 17:00:57| 18   8  69   4   0|2269M  136M  197M 5142M|  11k 1514 | 449k 4574k|21.0   281 |2625  3745 |2.57 2.12 1.22|2.0   0  57|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:00:58 ubuntu dstat.sh[83352]: 06-07 17:00:58| 11   8  68  13   0|2267M  159M  196M 5123M|  13k 1619 |1627k   47M|86.9   616 |3106  2908 |2.57 2.12 1.22|  0 1.0  26|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:00:59 ubuntu dstat.sh[83352]: 06-07 17:00:59|  5   5  71  16   0|2255M  204M  196M 5090M|  11k 1620 |6326k    0 | 104     0 |2341  3488 |2.44 2.10 1.21|1.0   0  62|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:01:00 ubuntu dstat.sh[83352]: 06-07 17:01:00| 14  10  72   3   1|2254M  203M  196M 5092M|  10k 1567 |2110k 8199B|94.1  1.00 |2232  3306 |2.44 2.10 1.21|1.0   0 156|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:01:01 ubuntu dstat.sh[83352]: 06-07 17:01:01| 20  15  62   1   0|2245M  211M  196M 5093M|  11k 1620 | 636k    0 |23.0     0 |4693  7704 |2.44 2.10 1.21|1.0   0 166|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:01:02 ubuntu dstat.sh[83352]: 06-07 17:01:02|  5   5  88   3   0|2258M  197M  196M 5094M|  11k 1620 |1308k    0 |38.0     0 |1919  3636 |2.44 2.10 1.21|  0   0  41|   0     0 |   0     0 | 17   30    0    8    0
Jul 06 17:01:03 ubuntu dstat.sh[83352]: 06-07 17:01:03|  2   1  95   1   0|2260M  195M  196M 5094M|  15k 3446 | 188k  631k|7.99  4.00 |1200  1721 |2.44 2.10 1.21|1.0   0 3.0|   0     0 |   0     0 | 17   30    0    9    0
Jul 06 17:01:04 ubuntu dstat.sh[83352]: 06-07 17:01:04|  1   0  97   0   0|2260M  194M  196M 5095M|  17k 1620 | 664k    0 |16.0     0 |1188  1778 |2.25 2.07 1.21|1.0   0 3.0|   0     0 |   0     0 | 17   30    0    9    0
Jul 06 17:01:05 ubuntu dstat.sh[83352]: 06-07 17:01:05|  2   1  96   0   0|2247M  207M  196M 5095M|  11k 1619 |   0   288k|   0  14.0 |1167  1828 |2.25 2.07 1.21|1.0   0 1.0|   0     0 |   0     0 | 17   30    0    9    0
Jul 06 17:01:06 ubuntu dstat.sh[83352]: 06-07 17:01:06| 12  13  72   0   0|2244M  210M  196M 5095M|  11k 1516 |8215B    0 |1.00     0 |4500  8048 |2.25 2.07 1.21|2.0   0 192|   0     0 |   0     0 | 17   30    0    9    0
Jul 06 17:01:07 ubuntu dstat.sh[83352]: 06-07 17:01:07| 28  19  51   0   0|2266M  188M  196M 5095M|9890  1619 | 232k   20k|5.99  5.00 |4763  8543 |2.25 2.07 1.21|1.0   0 188|   0     0 |   0     0 | 17   30    0    9    0
Jul 06 17:01:08 ubuntu dstat.sh[83352]: 06-07 17:01:08| 15  22  60   2   1|2310M  141M  196M 5098M|6905  1610 |2028k 8144B|49.7  1.99 |5133  9711 |2.25 2.07 1.21|2.0   0 318|   0     0 |   0     0 | 18   30    0    9    0
Jul 06 17:01:09 ubuntu dstat.sh[83352]: 06-07 17:01:09| 23  21  54   0   0|2308M  142M  196M 5097M|8139  1729 |4117B  563k|1.01  11.1 |4424    10k|2.15 2.05 1.21|  0   0 210|   0     0 |   0     0 | 18   30    0    9    0
Jul 06 17:01:10 ubuntu dstat.sh[83352]: 06-07 17:01:10|  3   4  91   0   0|2312M  139M  196M 5097M|  19k 1721 |   0     0 |   0     0 |1751  2724 |2.15 2.05 1.21|1.0   0  70|   0     0 |   0     0 | 18   30    0    9    0
Jul 06 17:01:11 ubuntu dstat.sh[83352]: 06-07 17:01:11| 22  15  62   0   0|2289M  161M  196M 5098M|  12k 1564 |8182B    0 |1.00     0 |4734  7924 |2.15 2.05 1.21|1.0   0 142|   0     0 |   0     0 | 20   30    0    9    0
Jul 06 17:01:12 ubuntu dstat.sh[83352]: 06-07 17:01:12| 12  22  63   0   0|2303M  147M  196M 5097M|  35k   26k|4097B 8194B|1.00  2.00 |3887  6097 |2.15 2.05 1.21|1.0   0 381|   0     0 |   0     0 | 20   32    0    9    0
Jul 06 17:01:13 ubuntu dstat.sh[83352]: 06-07 17:01:13| 17  18  64   0   0|2291M  159M  196M 5097M|9925  2713 |   0    24k|   0  6.00 |3507  6042 |2.15 2.05 1.21|3.0   0 236|   0     0 |   0     0 | 20   32    0    9    0
Jul 06 17:01:14 ubuntu dstat.sh[83352]: 06-07 17:01:14| 24  23  52   2   0|2324M  125M  197M 5097M|  12k 1622 | 561k  477k|22.0  6.01 |4521  7377 |2.05 2.03 1.20|2.0 1.0 258|   0     0 |   0     0 | 20   32    0    9    0
Jul 06 17:01:15 ubuntu dstat.sh[83352]: 06-07 17:01:15| 40  19  37   2   1|2351M  132M  196M 5066M|  10k 1618 | 288k 4480k|26.0   437 |5048  8332 |2.05 2.03 1.20| 15   0 157|   0     0 |   0     0 | 20   32    0    9    0
Jul 06 17:01:16 ubuntu dstat.sh[83352]: 06-07 17:01:16| 38  18  40   4   0|2343M  155M  196M 5052M|  13k 1512 |1685k  836k|71.0   147 |5962    10k|2.05 2.03 1.20|2.0   0 193|   0     0 |   0     0 | 20   32    0    9    0
Jul 06 17:01:17 ubuntu dstat.sh[83352]: 06-07 17:01:17| 42  25  30   2   0|2413M  128M  195M 5011M| 139k  130k|2217k 1217k| 159   164 |5982    13k|2.05 2.03 1.20|3.0   0 260|   0     0 |   0     0 | 20   38    0   14    2
Jul 06 17:01:18 ubuntu dstat.sh[83352]: 06-07 17:01:18| 36  18  37   7   0|2468M  118M  194M 4969M|  39k   26k|1170k 2788k| 113   312 |3924    10k|2.05 2.03 1.20|6.0   0 134|   0     0 |   0     0 | 20   40    0   14    2
Jul 06 17:01:19 ubuntu dstat.sh[83352]: 06-07 17:01:19| 42  29  28   2   0|2459M  183M  192M 4915M|  12k 2533 |1089k 2490k| 124   250 |5649    13k|3.81 2.39 1.33|2.0   0 235|   0     0 |   0     0 | 20   32    0   18    2
Jul 06 17:01:20 ubuntu dstat.sh[83352]: 06-07 17:01:20| 37  22  41   0   0|2492M  149M  192M 4915M| 103k   98k|  72k    0 |12.0     0 |4690  9780 |3.81 2.39 1.33|1.0   0 211|   0     0 |   0     0 | 20   40    0   19    2
Jul 06 17:01:21 ubuntu dstat.sh[83352]: 06-07 17:01:21| 17  10  72   0   0|2366M  275M  192M 4915M|  10k 2340 |   0     0 |   0     0 |2762  4081 |3.81 2.39 1.33|3.0   0  60|   0     0 |   0     0 | 20   32    0   24    0
Jul 06 17:01:22 ubuntu dstat.sh[83352]: 06-07 17:01:22| 37  21  40   2   0|2340M  301M  192M 4915M|  13k 1572 | 241k  245k|21.1  4.02 |3134  5273 |3.81 2.39 1.33|5.0   0 424|   0     0 |   0     0 | 20   32    0   24    0
Jul 06 17:01:23 ubuntu dstat.sh[83352]: 06-07 17:01:23| 35  20  45   0   0|2391M  249M  192M 4915M|  18k 1701 |   0    24k|   0  5.97 |2879  4693 |3.81 2.39 1.33|3.0   0 353|   0     0 |   0     0 | 20   32    0   24    0
Jul 06 17:01:24 ubuntu dstat.sh[83352]: 06-07 17:01:24| 47  21  32   0   0|2471M  168M  192M 4917M| 138k  130k| 762k  746k|20.1  5.02 |4808  9693 |3.67 2.39 1.33|7.0   0 179|   0     0 |   0     0 | 20   40    0   29    0
Jul 06 17:01:25 ubuntu dstat.sh[83352]: 06-07 17:01:25| 44  14  42   2   1|2586M  126M  190M 4849M|8267  1715 |  32k 5230k|3.01   523 |3197  3335 |3.67 2.39 1.33|2.0   0  79|   0     0 |   0     0 | 20   40    0   29    0
Jul 06 17:01:26 ubuntu dstat.sh[83352]: 06-07 17:01:26| 40   8  51   0   0|2593M  118M  190M 4850M|9789  1818 |  12k    0 |2.00     0 |2555  5199 |3.67 2.39 1.33|1.0   0 8.0|   0     0 |   0     0 | 20   40    0   29    0
Jul 06 17:01:27 ubuntu dstat.sh[83352]: 06-07 17:01:27| 23   4  72   0   0|2621M  122M  189M 4819M|  12k 1822 |8203B    0 |2.00     0 |1504  2410 |3.67 2.39 1.33|  0 1.0 4.0|   0     0 |   0     0 | 20   40    0   29    0
Jul 06 17:01:28 ubuntu dstat.sh[83352]: 06-07 17:01:28| 13   3  58  22   0|2636M  128M  190M 4797M| 102k   93k| 812k   10M|69.0   707 |3705  5329 |3.67 2.39 1.33|  0 3.0 6.0|   0     0 |   0     0 | 20   42    0   29    0
Jul 06 17:01:29 ubuntu dstat.sh[83352]: 06-07 17:01:29| 15   3  55  27   0|2637M  125M  190M 4800M| 192k  184k|8184B 5647k|2.00   370 |4197  7736 |3.69 2.41 1.35|1.0 1.0 5.0|   0     0 |   0     0 | 20   44    0   29    0
Jul 06 17:01:30 ubuntu dstat.sh[83352]: 06-07 17:01:30| 22   5  51  21   0|2639M  124M  190M 4798M| 432k  424k|   0    15M|   0   411 |4799  9880 |3.69 2.41 1.35|1.0 1.0 5.0|   0     0 |   0     0 | 20   44    0   29    0
Jul 06 17:01:31 ubuntu dstat.sh[83352]: 06-07 17:01:31| 20   4  59  13   0|2631M  127M  190M 4803M| 281k  274k|  12k 5557k|3.00   261 |4712    10k|3.69 2.41 1.35|1.0   0 4.0|   0     0 |   0     0 | 20   44    0   30    0
Jul 06 17:01:32 ubuntu dstat.sh[83352]: 06-07 17:01:32| 24  17  55   3   0|2728M  135M  188M 4701M| 154k  146k|  12k 5241k|3.00   470 |3730  9567 |3.69 2.41 1.35|3.0   0 202|   0     0 |   0     0 | 21   56    0   35    0
Jul 06 17:01:33 ubuntu dstat.sh[83352]: 06-07 17:01:33| 28  25  38   6   0|2762M  128M  187M 4677M| 212k  200k| 104k 5529k|22.0   532 |6527    12k|3.69 2.41 1.35|2.0 1.0 384|   0     0 |   0     0 | 21   67    0   44    0
Jul 06 17:01:34 ubuntu dstat.sh[83352]: 06-07 17:01:34| 25  19  55   0   0|2776M  131M  187M 4659M|  61k   55k| 128k 2901k|3.00   302 |5244  8127 |3.72 2.44 1.36|3.0   0 210|   0     0 |   0     0 | 21   69    0   44    0
Jul 06 17:01:35 ubuntu dstat.sh[83352]: 06-07 17:01:35| 33  18  42   8   0|2829M  130M  186M 4612M|  17k 1800 |1821k 3382k|49.0   435 |3685  4717 |3.72 2.44 1.36|2.0 1.0 170|   0     0 |   0     0 | 21   69    0   44    0
Jul 06 17:01:36 ubuntu dstat.sh[83352]: 06-07 17:01:36| 37   6  44  13   0|2898M  133M  184M 4542M|9728  1982 |3191k 6591k|91.0   342 |2618  3572 |3.72 2.44 1.36|1.0 1.0 2.0|   0     0 |   0     0 | 21   70    0   44    0
Jul 06 17:01:37 ubuntu dstat.sh[83352]: 06-07 17:01:37| 42  10  38   9   0|2928M  190M  183M 4458M|  52k   45k| 708k  756k|74.0  35.0 |2669  4077 |3.72 2.44 1.36|1.0 1.0 6.0|   0     0 |   0     0 | 21   74    0   44    0
Jul 06 17:01:38 ubuntu dstat.sh[83352]: 06-07 17:01:38| 10  18  69   1   0|2927M  191M  183M 4458M|  12k 3077 |   0  2245k|   0   132 |3488  5963 |3.72 2.44 1.36|1.0   0 350|   0     0 |   0     0 | 21   73    0   44    0
Jul 06 17:01:39 ubuntu dstat.sh[83352]: 06-07 17:01:39| 10  19  70   0   0|2927M  191M  183M 4458M|  12k 1621 |   0   104k|   0  8.00 |3076  4995 |3.50 2.42 1.36|1.0   0 336|   0     0 |   0     0 | 21   73    0   44    0
Jul 06 17:01:40 ubuntu dstat.sh[83352]: 06-07 17:01:40| 11  17  70   0   0|2933M  185M  183M 4459M|  20k 1949 |   0   136k|   0  9.00 |3179  5219 |3.50 2.42 1.36|1.0   0 334|   0     0 |   0     0 | 21   73    0   44    0
Jul 06 17:01:41 ubuntu dstat.sh[83352]: 06-07 17:01:41| 23   4  71   0   0|2964M  155M  183M 4459M|  11k 3330 |   0   348k|   0  9.00 |1538  2253 |3.50 2.42 1.36|1.0   0 1.0|   0     0 |   0     0 | 21   73    0   44    0
Jul 06 17:01:42 ubuntu dstat.sh[83352]: 06-07 17:01:42| 25   3  70   1   0|2989M  129M  183M 4459M| 265k  254k|4095B  268k|1.00  36.0 |2299  3826 |3.50 2.42 1.36|1.0   0 2.0|   0     0 |   0     0 | 21   99    0   45    0
Jul 06 17:01:43 ubuntu dstat.sh[83352]: 06-07 17:01:43| 22   7  71   0   0|2964M  155M  183M 4459M|  13k 5788 |   0   164k|   0  12.0 |1738  2673 |3.50 2.42 1.36|1.0   0  85|   0     0 |   0     0 | 21  101    0   45    0
Jul 06 17:01:44 ubuntu dstat.sh[83352]: 06-07 17:01:44| 31   5  63   0   0|3002M  128M  182M 4447M| 205k  195k|   0   563k|   0  15.0 |1872  3029 |3.38 2.41 1.36|1.0   0 1.0|   0     0 |   0     0 | 21  104    0   43    0
Jul 06 17:01:45 ubuntu dstat.sh[83352]: 06-07 17:01:45| 28   4  66   1   0|3034M  128M  181M 4416M| 255k  241k|   0  1050k|   0   142 |3492  5830 |3.38 2.41 1.36|2.0   0 4.0|   0     0 |   0     0 | 21  110    0   43    0
